Morph-lemma,Morph-inflection
zajednički,zajedničkim
suđenje,suđenje
odvjetništvo,odvjetništvu
video,videa
kupac,kupci
koronavirus,koronavirusu
stan,stanova
potres,potresom
izdvojiti,izdvojiti
čuvati,čuvati
vrati,vrate
provođenje,provođenje
izrada,izrade
jak,jaka
biti,si
zatražiti,zatražiti
savez,Saveza
um,umu
osoban,osobnih
gospodarski,gospodarskih
porast,porasta
shvatiti,shvatila
moguć,mogućih
metoda,metoda
smrtan,smrtni
loptu,loptu
sportski,sportska
žrtva,žrtvama
izmjena,izmjena
jug,jugu
policijski,Policijski
okvir,okvira
kratak,kratke
infrastruktura,infrastrukture
uskoro,Uskoro
student,studenti
neslužbeno,neslužbeno
zadnji,zadnjem
onaj,onu
blag,blago
govoriti,govorili
zaostatak,zaostatka
napomenuti,napomenuo
spoj,spoj
svijet,svijetom
dnevan,dnevnog
odluka,odlukama
izgledati,izgledao
leđa,leđima
važan,važnije
transfer,transfera
zaključak,zaključak
provesti,provedena
surađivati,surađivati
bitka,bitku
gotov,gotov
ponovan,ponovno
slobodan,slobodan
stvoriti,stvorili
financiranje,financiranje
pojačanje,pojačanje
županija,županijama
sjeverni,Sjeverne
trenutka,trenutke
srac,srce
sretan,sretna
stabilnost,stabilnost
provedba,provedbe
zajednički,zajedničkog
negativan,negativna
povjerenstvo,povjerenstva
muški,muška
osiguravati,osigurava
pohvaliti,pohvaliti
prolaz,prolaz
brojan,brojna
stres,stres
upisati,upisala
prodati,prodati
prošli,prošloj
govoriti,govorila
institucija,institucijama
automobil,automobilom
potvrda,potvrda
djevojka,djevojku
studio,studiju
objaviti,objavile
kazneni,kaznenom
destinacija,destinacija
državni,državno
riječki,riječkog
kampanja,kampanja
bend,benda
pažljivo,pažljivo
slobodan,slobodno
smjernica,smjernice
predlagati,predlaže
saznati,saznali
zemljište,zemljišta
prometni,prometnoj
osjetiti,osjetiti
nogometni,nogometna
splitski,splitskog
prodati,prodaju
dokument,dokument
preuzeti,preuzela
komentar,komentarima
državni,Državni
predvoditi,predvodio
scena,scena
break,break
razgovor,razgovore
dakako,dakako
otvoriti,otvoreno
nemoćne,nemoćne
radionica,radionica
Vidjet,Vidjet
štoviše,Štoviše
nećete,nećete
izazov,izazova
služiti,služe
centar,centri
visina,visine
predstaviti,predstavila
organizirati,organizirao
sreća,sreća
kamera,kamera
k,ka
takav,takvi
prijaviti,prijavljeno
paket,paketa
stran,strani
stvaranje,stvaranju
ponoć,ponoći
pitati,pita
paziti,paziti
KB,KB
čudan,čudno
igrati,igramo
kvalifikacija,kvalifikacijama
slušati,slušati
kupiti,kupili
završetak,završetak
test,testovi
stroći,strože
podići,podići
povezan,povezana
veoma,veoma
moći,Mogu
glazbenik,glazbenika
nedostatak,nedostatka
dodati,dodaju
navoditi,navodeći
dvoboj,dvoboja
institut,instituta
dobiti,dobiju
brend,brenda
odigrati,odigrala
travnjak,travnjaku
Hrvatskih,Hrvatskih
spomen,spomen
Najveća,Najveća
uobičajen,uobičajeno
čim,Čim
Ističe,Ističe
uključiti,uključeni
negativan,negativne
svježe,svježe
dobiti,dobile
starost,starosti
sekunda,sekunde
the,the
vožnja,vožnji
zajednica,zajednicu
upala,upale
politički,političkom
nadležnost,nadležnosti
prođa,prođe
karton,karton
nemati,nemam
istaknuti,istaknuli
automatski,automatski
korak,korake
gledati,gledamo
covid,covid
prirodan,prirodni
zaštitan,zaštitnu
institut,Instituta
položaj,položaju
izložba,izložba
prijestolnica,prijestolnice
španjolski,španjolskog
obilježavati,obilježava
boraviti,boravi
očekivati,očekivano
otac,Otac
slučajev,slučajeve
direktorica,direktorica
proteklog,proteklog
strah,strahu
događati,događaju
upravljati,upravljao
izgradnja,izgradnji
naveden,navedene
predavanje,predavanja
visok,najviši
val,valu
zagrebački,zagrebačkih
muzej,muzej
šuma,šuma
hotel,hotel
komunikacija,komunikacija
bol,boli
npr,npr
ubiti,ubiti
gotov,gotova
unija,uniji
muški,muške
intenzivno,intenzivno
govor,govoru
glavni,glavnim
sportski,sportskog
vlastit,vlastitih
gubiti,gubi
emocija,emocije
ispit,ispita
stotinjak,stotinjak
određen,određenu
parlamentaran,parlamentarnih
točka,točka
dostupan,dostupna
pomoćnik,pomoćnik
voziti,vozi
oprezan,oprezni
najavljivati,najavljuju
odustati,odustati
motiv,motiv
obiteljski,obiteljskih
današnjeg,današnjeg
profesionalan,profesionalni
znanstvenik,znanstvenik
strategija,strategije
postupanje,postupanja
trener,trenerom
vino,vino
nastupiti,nastupio
povezan,povezanih
mlad,Mladi
njemački,Njemački
ugovor,ugovore
Odluka,Odluku
jasno,Jasno
taj,Tim
kluba,klubom
planirati,planirano
nizak,niže
telefon,telefon
pisati,pisali
poslodavac,poslodavaca
šalju,šalju
gradski,gradskim
napraviti,napravljen
nitko,nikome
detalj,detalj
zavod,Zavod
sugovornik,sugovornik
poštovati,poštovati
tvar,tvari
prirodan,prirodne
organizirati,organiziraju
trideset,trideset
aktivan,aktivni
selo,selo
pogon,pogon
samoizolacija,samoizolacija
privatan,privatnog
zlato,zlato
vrat,vrata
ograničiti,ograničen
djevojčica,djevojčice
javiti,javili
reagirati,reagirali
premijer,premijeru
mlad,mladog
ozlijediti,ozlijedio
festival,Festival
šestero,šestero
savezni,savezne
talent,talent
snimiti,snimljen
preseliti,preselio
gospođa,gospođa
zdravlj,zdravlju
pravni,pravne
smještaj,smještaja
dočekati,dočekati
zahtijevati,zahtijevaju
šesti,šesti
virus,virusu
ured,uredu
zvuk,zvuk
događaj,događaji
epidemioloz,epidemiolozi
sunce,sunca
procjena,procjenu
težiti,teži
dugoročno,dugoročno
reagirati,reagirala
zdrav,zdrav
predstavljati,predstavljati
istaknuti,istaknuti
iznenađenje,iznenađenja
njen,njene
stvarnost,stvarnosti
žarišta,žarišta
trajati,trajao
kandidat,kandidatima
konferencija,konferencija
ključan,ključno
dob,dob
igranje,igranje
lockdown,lockdown
procjena,procjenama
prosjek,prosjeka
očiju,očiju
šok,šok
omogućiti,omogućilo
Oba,Oba
platforma,platformi
povjerenstvo,povjerenstvo
pitanje,Pitanje
premijer,premijerom
oboljeti,oboljele
pored,Pored
manjina,manjina
članica,članicama
španjolski,španjolski
birati,biraju
istražan,istražni
nestati,nestao
nogometni,nogometnih
koža,koži
cijena,cijenama
prostorija,prostorija
nadležan,nadležnih
višak,višak
cm,cm
služben,službenom
neki,nekima
životinja,životinjama
piće,pića
pratiti,pratili
čuti,čuje
detalj,detaljima
ratni,ratne
nositelj,nositelj
igra,igara
središte,središte
Moguć,Moguće
izvanredan,izvanredne
privatan,privatnim
titula,titule
izložba,izložbi
posvetiti,posvetio
potpis,potpis
mlad,mlađih
financiranje,financiranja
knjižnica,knjižnice
počast,počast
novooboljel,novooboljele
žao,Žao
prethodan,prethodne
koristiti,koristeći
gledati,gledali
postaviti,postavljen
čuvati,čuva
osmijeh,osmijeh
zadnji,zadnjeg
pamtiti,pamtiti
dovoljan,dovoljan
zabrinut,zabrinuti
okus,okusa
uvjet,uvjet
ostali,ostala
projekt,projekti
uživati,uživaju
gost,gost
realizirati,realizirati
dječji,dječje
činjenica,činjenici
policajac,policajca
svijest,svijesti
ponosan,ponosni
centar,Centar
odrediti,odredio
rasprava,raspravu
postrojba,postrojbe
prošli,prošlu
KM,KM
zajednički,zajedničko
tlo,tla
obuhvaćati,obuhvaća
šansa,šansa
optužiti,optužio
usluga,uslugu
godišnji,godišnje
odmor,odmoru
putnik,putnike
poginuti,poginulo
živjeti,živjela
gdje,Gdje
imunitet,imuniteta
izazvati,izazvalo
tradicija,tradiciju
mladost,mladosti
suvremen,suvremene
lockdown,lockdowna
negativan,negativnih
onaj,onom
nužan,nužno
uslijediti,uslijedila
vježba,vježbe
koron,koronu
počiniti,počinio
dio,dijelove
služben,službena
zemlja,Zemlja
sličan,slična
vijeće,Vijeće
javan,javnu
zaražen,zaraženima
vozila,vozilom
obavljati,obavljaju
gledati,gledaju
postavljanje,postavljanje
sindikat,sindikata
vjetar,vjetra
riječki,riječkom
milijun,milijune
funkcija,funkciji
pokrajina,pokrajini
razina,razinama
izbiti,izbio
naglasak,naglasak
javiti,javila
narastati,narastao
ma,Ma
igralište,igrališta
nov,najnovije
svladati,svladala
donošenje,donošenje
sjeverni,sjevernom
dati,danom
pozicija,pozicija
Sigurno,Sigurno
Član,Članovi
nedavno,Nedavno
uzrokovati,uzrokuje
jel,jela
praksa,prakse
greška,greške
baština,baštine
zasluživati,zaslužuje
uzorak,uzorak
lista,lista
interijer,interijera
izgledati,izgledaju
prav,prave
proizvođač,proizvođači
struja,struje
baciti,bacio
valjda,valjda
and,and
ulaznica,ulaznice
vjerojatnost,vjerojatnost
djelo,djelu
suočiti,suočiti
izbjegavati,izbjegavati
glasanje,glasanje
postaviti,postavili
olakšati,olakšati
jest,jesti
ministar,ministri
proslaviti,proslavio
kut,kut
socijalan,socijalnih
prosječan,prosječna
zadržati,zadržao
vođa,vođa
rijedak,rijetkih
pažnja,pažnje
poznavati,poznaje
riječki,riječke
trudnoća,trudnoće
zdravstvo,zdravstvu
smanjiti,smanjili
internet,internet
čiji,čijem
oboje,oboje
povijesni,povijesni
naselj,naselja
okupiti,okupiti
dohodak,dohodak
tad,tad
pozornica,pozornici
karantiti,karantena
Idemo,Idemo
svatko,Svatko
svladati,svladali
intervencija,intervencije
prosvjed,prosvjed
zaključiti,zaključili
dužnosnik,dužnosnik
primiti,primila
e,e
čestitati,čestitao
teški,teški
titula,titulu
rekordan,rekordnih
manifestacija,manifestacija
ozbiljan,ozbiljan
briga,brige
doživjeti,doživjeli
kategorija,kategorija
sjesti,sjesti
zločin,zločine
naredan,narednih
karta,karte
list,listu
drastično,drastično
posjetitelj,posjetitelje
profesorica,profesorica
uništiti,uništiti
povezan,povezan
pun,pun
uvesti,uveo
svijest,svijest
naprosto,naprosto
velik,najvećem
ograničiti,ograničiti
poslodavac,poslodavci
medicinski,medicinski
panik,panike
određivati,određuje
provedba,provedbi
stoljeće,stoljeću
primati,prima
mirovina,mirovine
pojavljivati,pojavljuje
distanciranje,distanciranja
lista,listama
postati,postale
spriječiti,spriječilo
cran,crni
postići,postigla
pripremiti,pripremili
poduzetnik,poduzetnicima
epizoda,epizode
ponosan,ponosan
desetak,desetaka
stradati,stradao
prijedlog,prijedlogu
kupac,kupcima
priprema,pripremi
iza,Iza
izložiti,izloženi
operacija,operaciju
prestajati,prestaje
njime,njime
stranica,stranicu
bogat,bogate
prava,pravu
bojati,boje
bitak,bitka
teritorij,teritorija
jek,jeku
sam,samu
započinjati,započinje
karijera,karijera
tenisačica,tenisačica
singl,singl
park,parku
poboljšati,poboljšati
opcija,opciju
trener,treneru
povezati,povezati
nacionalan,nacionalna
davati,davati
poticaj,poticaj
takav,takvoj
pokretanje,pokretanje
oboljel,oboljelima
teže,teže
ekonomija,ekonomiju
nigdje,nigdje
objekt,objekte
zaposlenik,zaposlenicima
takav,takvom
utjecati,utječu
gospodarski,gospodarskog
rješavanje,rješavanje
nada,nade
davanje,davanja
praćenje,praćenja
suzbijanje,suzbijanju
moguć,mogućem
održati,održala
sestra,sestara
zavod,Zavodu
ocjena,ocjenu
prodavati,prodaje
predstava,predstavu
zatvoriti,zatvorene
sukob,sukobu
funkcija,funkcija
droga,droge
tribina,tribine
voljeti,Volim
Imati,Imaju
Komentirati,Komentirao
kosa,kosu
mlađim,mlađim
opasan,opasne
inozemstvo,inozemstvo
preuzimati,preuzima
mise,mise
studio,studio
moj,mojih
njege,njege
eventualno,eventualno
potpun,potpunu
smrtnost,smrtnost
lijep,lijep
ciklus,ciklusa
glazbenik,glazbenik
zabrinutost,zabrinutost
kraće,kraće
uputiti,uputiti
tajan,tajne
prijelaz,prijelaza
površina,površini
ograničenje,ograničenje
izborni,izbornih
nastati,nastale
voće,voća
tim,timu
unutar,unutra
investicija,investicije
reakcija,reakciju
zakon,Zakonu
dugogodišnji,dugogodišnji
misa,misu
staviti,stavila
ploča,ploča
komora,komore
sudac,sudaca
ubuduće,ubuduće
čekati,čekao
neizvjesnost,neizvjesnosti
očevid,očevid
pasti,pali
uspješan,uspješna
pojedinac,pojedinaca
pojedini,pojedini
odgovor,odgovore
skupština,skupštini
zahvaliti,zahvaliti
otkazati,otkazana
napisati,napisali
red,redova
prirodno,prirodno
intenzivan,intenzivnoj
ući,uđe
portal,portala
obojica,obojica
primijetiti,primijetio
dozvola,dozvola
izgledati,izgledalo
suparnik,suparnika
popraviti,popraviti
kandidat,kandidate
dolazak,dolazaka
snijeg,snijeg
biljka,biljaka
dužan,dužni
dopuštati,dopušta
dokumentacija,dokumentaciju
ponašanje,ponašanju
boja,bojama
ispadanje,ispadanja
uspostaviti,uspostaviti
medicinski,medicinska
makar,makar
pojedinac,pojedinca
normalan,normalan
doprinos,doprinosa
detaljno,detaljno
donositi,donosimo
privući,privući
eto,eto
kakav,kakvo
poznat,poznatim
klinički,kliničke
dio,dijelovi
jasan,jasan
služben,službenih
presuda,presudu
istek,isteka
srušiti,srušio
pomno,pomno
znati,Znam
anketa,ankete
centar,centara
portal,portalu
konkretno,konkretno
klub,Kluba
teretiti,tereti
britanski,britanske
Županijski,Županijski
posjetitelj,posjetitelji
Ovim,Ovim
povijesni,povijesne
pet,Pet
ponegdje,ponegdje
središnji,središnje
boraviti,boravio
vatra,vatre
drugi,Drugim
Najaviti,Najavio
vlast,Vlasti
saborski,saborski
luka,luka
mir,miru
devedeseti,devedesetih
tvornica,tvornice
njemački,njemačkih
prođiti,prođe
račun,račune
kaos,kaos
izložba,izložbu
izgledati,izgledala
prekinuti,prekinuti
grupa,grupu
odgoditi,odgoditi
izlazak,izlasku
zvati,zvali
gradnja,gradnju
presuda,presude
imaš,imaš
stati,stalo
umrti,umrle
izdati,izdao
okupljati,okuplja
potražnja,potražnje
inicijativa,inicijativa
vremeno,vremenu
tenisač,tenisača
ljudski,ljudski
vaš,vašu
ishod,ishoda
drvo,drva
misliti,mislili
godišnjica,godišnjicu
lijevi,lijeve
konačan,konačnih
potpisivati,potpisuje
prijateljica,prijateljica
klasa,klase
bolesnik,bolesnici
šuma,šume
sol,soli
kulturan,kulturnih
okus,okus
unija,unija
uzeti,uzela
namijeniti,namijenjen
netko,Netko
uhititi,uhitila
brzina,brzina
dvorana,dvorana
gradnja,gradnje
pronađena,pronađena
prodaja,prodaji
obitelj,Obitelj
Potom,Potom
tehnički,tehnički
poklon,poklon
nekadašnji,nekadašnji
brojka,brojkama
priroda,prirodu
dolaski,dolasku
sličan,sličnih
fokus,fokusu
namjerno,namjerno
mržnja,mržnje
vlast,vlastima
trenutak,trenutaka
popuštanje,popuštanje
jutarnji,Jutarnji
propustiti,propustite
poseban,posebnih
navići,navikli
događati,događati
skinuti,skinuti
naknada,naknada
modni,modni
smatrati,smatramo
prozor,prozor
pravilo,pravilo
svjedočiti,svjedoči
primijetiti,primijetili
pretvoriti,pretvoriti
par,paru
naselje,naselje
grupa,grupama
adresa,adresu
plaćati,plaćaju
novost,novosti
nalaziti,nalazio
crkva,crkvu
iznositi,iznose
razred,razredu
pozitivan,pozitivnog
stručan,stručne
zamjena,zamjenu
tribina,tribina
iznenaditi,iznenaditi
Uskrs,Uskrs
platforma,platforma
blaža,blaže
navesti,naveli
pozitivan,pozitivnim
papa,papa
ponajprije,ponajprije
rođenje,rođenja
smanjiti,smanjen
putovati,putuje
golo,golom
današnji,današnjem
kazalište,kazalištu
rijeka,rijeke
četvrti,četvrta
kapacitet,kapaciteti
postaviti,postavljena
kućni,kućnom
odobrenje,odobrenje
onaj,One
Ovaj,Ovog
uostalom,Uostalom
procijeniti,procijeniti
izboriti,izborio
dati,dalo
napad,napade
turistički,turistička
zakonski,zakonski
pregovor,pregovorima
upitan,upitno
dopustiti,dopušteno
želja,želji
birač,birači
ciklus,ciklus
odabrati,odabrao
bogatstvo,bogatstvo
bliži,bliži
tehnologija,tehnologiju
okolica,okolice
prozor,prozora
pojaviti,pojavi
crven,crvene
stranac,stranci
odlučivati,odlučuju
ponašanje,ponašanjem
vojska,vojsku
star,starijih
najgore,najgore
tešku,tešku
kosa,kose
profesor,profesora
prihod,prihod
istaknut,istaknuti
objavljen,objavljene
autorica,autorica
iskorak,iskorak
par,parovi
dobar,dobroj
tromjesečje,tromjesečju
njezin,njezinog
iznenaditi,iznenadila
engleski,engleskom
dolazak,dolaskom
bend,bend
prav,pravom
pogledajte,Pogledajte
okupiti,okupili
San,San
restoran,restoranu
zaštititi,zaštitili
uputiti,uputili
preokret,preokret
večernji,Večernji
stići,stigle
mi,Nama
istodobno,Istodobno
gospodin,gospodin
obnova,obnova
potvrditi,potvrde
promijeniti,promijenili
haljina,haljini
vojni,vojni
skupiti,skupio
sigurnosni,sigurnosne
upoznati,upoznala
ćeš,ćeš
kupnja,kupnje
podan,podne
izabrati,izabrati
dječak,dječak
potpis,potpisa
uređaj,uređaj
prirodan,prirodnih
planet,planeta
zvati,zvao
ispit,ispit
ustavan,Ustavnog
zamjenik,zamjenika
članak,članka
prvi,prvima
bolestima,bolestima
koncert,koncerata
bruto,bruto
očekivati,očekivalo
najveći,najvećoj
dovesti,doveli
opstanak,opstanak
aktualan,aktualna
prijaviti,prijavljen
san,sna
loš,loših
pristati,pristao
kraljica,kraljica
obala,obale
pozivati,pozivajući
polje,polju
bilježiti,bilježe
kulturan,kulturni
ključ,ključ
Šest,Šest
djeca,djecom
in,in
trud,trud
biti,Nisu
kvaliteta,kvaliteta
svjetski,Svjetski
ugostiteljski,ugostiteljskih
istraživati,istražuje
susjedni,susjedne
isto,Isto
jedino,Jedino
stvoriti,stvorila
lokacija,lokacijama
braniti,brani
pregovor,pregovori
postaja,postaja
let,let
osumnjičen,osumnjičeni
osvajanje,osvajanje
fizički,fizičkog
međunarodni,Međunarodnog
svećenik,svećenika
stotina,stotinu
pjesma,pjesmom
osnivač,osnivač
jasan,jasnu
ukazivati,ukazuju
spot,spot
medicinski,medicinsku
organizirati,organizirana
ljetni,ljetne
mlijeko,mlijeka
najmlađi,najmlađi
ikakav,ikakvih
sudbina,sudbina
La,La
uprava,upravi
birati,bira
star,starija
prirodan,prirodnim
veličina,veličini
duša,dušu
oštro,oštro
let,leta
ostatak,ostatka
dijeliti,dijeliti
poduzetnik,poduzetnici
kupiti,kupila
vid,vidu
radni,radnim
Prvi,Prvu
legendaran,legendarni
obrađivati,obrađuju
pratiti,pratio
osoban,osobnim
zdravstven,zdravstvenu
koncept,koncept
emisija,emisiju
OI,OI
meča,meča
povezanost,povezanost
podržavati,podržavaju
zajednički,zajedničku
donacija,donacija
cesta,cestu
koronakriza,koronakrize
pratitelj,pratitelja
vjenčanje,vjenčanje
KS,KS
servis,servisa
Glavna,Glavna
sl,sl
sutra,Sutra
kriminalistički,kriminalističkog
sukladno,Sukladno
sumnjati,sumnja
baviti,bavio
iznenaditi,iznenadio
susjed,susjedi
skok,skok
poziv,poziva
trajno,trajno
visok,visokoj
smijeh,smijeh
snimiti,snimili
realno,realno
san,snova
trebat,trebat
dobar,najboljem
polica,police
dodatak,dodatak
nabava,nabavu
pojačanje,pojačanja
sudbina,sudbinu
zabava,zabavu
televizija,televiziju
menadžer,menadžer
mjer,mjerom
održati,održali
učitelj,učitelja
njega,njegu
voda,vodi
stupanj,stupnja
ublažavanje,ublažavanje
svjetski,svjetsku
cilj,ciljeve
prijedlog,prijedloge
pojedinac,pojedinci
uzimati,uzima
prosječno,prosječno
izvedba,izvedbe
afera,afere
zvati,zovu
neobičan,neobično
priopćenje,priopćenje
tajnik,tajnika
brinuti,brinu
direktor,Direktor
der,der
helikopter,helikoptera
srednji,srednjim
utvrditi,utvrdila
pun,punih
morati,Moram
voća,voće
skočiti,skočio
otpor,otpor
slaviti,slaviti
stvarati,stvarati
moguć,moguć
Tottenham,Tottenham
uslijediti,uslijedio
medalje,medalje
zatražiti,zatražila
maska,masku
cilj,cilja
poslovima,poslovima
misija,misija
izbjegavati,izbjegavaju
razmotriti,razmotriti
mobitela,mobitela
ozbiljan,ozbiljna
potreban,potrebnih
autor,autori
zaposlenik,zaposlenike
mali,Mali
nos,nosa
padati,padati
popularan,popularni
polovica,polovica
ozlijeđen,ozlijeđen
Olimpijski,Olimpijskih
isti,istih
izvođač,izvođača
služben,službenoj
lokacija,lokaciju
popularan,popularna
Klinici,Klinici
tri,triju
dnevnik,Dnevnik
činjenica,činjenicom
radnik,radnik
nepravilnost,nepravilnosti
prihvatiti,prihvatila
vjerovati,vjerovao
lijek,lijeka
odbaciti,odbacio
pitati,pitaju
ubiti,ubijen
pozirati,pozirala
upućivati,upućuje
treći,Treći
predati,predao
turistički,turističkih
ponuda,ponudi
odbor,Odbora
fond,fond
Vijećem,Vijećem
voziti,vozio
kraljevski,kraljevske
župan,župana
lokalan,lokalnoj
jačanje,jačanje
manifestacija,manifestacije
vezan,vezani
mlijeko,mlijeko
sličan,sličnim
kapacitet,kapacitete
davno,davno
oduševiti,oduševila
identitet,identiteta
zelen,zeleno
otkriti,otkriveno
zatvoriti,zatvorila
obavijest,obavijest
putovati,putuju
poteškoća,poteškoća
kvalitetan,kvalitetan
jezero,jezera
pokret,pokretu
saznati,saznati
odgovarati,odgovarati
uvođenje,uvođenju
zaliha,zalihe
postignuti,postignut
odigrati,odigrana
medalja,medalja
verzija,verzije
poduzetnik,poduzetnike
izgraditi,izgraditi
njeza,njezi
zadužiti,zadužen
tržnica,tržnice
nestati,nestati
uputiti,uputila
pridonijeti,pridonijeti
pjesam,pjesama
F,F
rock,rock
razumjeti,razumije
obratiti,obratiti
papir,papir
američki,američkoj
konkretan,konkretne
zabiti,zabiti
osjećati,osjećao
razlog,razloge
prepoznati,prepoznali
održati,održano
aplikacija,aplikaciju
jednoglasno,jednoglasno
savezni,saveznih
važan,važnih
odličan,odličnu
drama,drame
pisati,pisalo
primati,primaju
platforma,platformu
otok,otocima
konačno,Konačno
muškarac,Muškarac
Možda,Možda
takav,Takva
Vlada,Vladu
suditi,suditi
sletiti,sletio
zamijeniti,zamijenio
iznova,iznova
zaraditi,zaraditi
svet,svetog
dolje,dolje
dečko,dečko
najljepših,najljepših
djelatnost,djelatnost
prijetnja,prijetnja
postupanje,postupanje
večera,večere
status,statusa
stajalište,stajališta
sjedinjen,Sjedinjenih
idealan,idealno
suđenje,suđenja
primjer,primjera
poboljšanje,poboljšanje
perspektiva,perspektive
služben,službenog
riba,ribe
ručak,ručak
proizvođač,proizvođač
tridesetak,tridesetak
uložiti,uložiti
prihod,prihode
automobil,automobile
gram,grama
analiza,analiza
podsjećati,podsjećaju
ruski,ruskog
star,starim
mladić,mladića
banka,banaka
svakodnevan,svakodnevni
podići,podigao
različit,različiti
zajedništvo,zajedništvo
dram,drama
publika,publici
privatan,privatne
glasati,glasati
otkrivati,otkrivaju
primijeniti,primijeniti
vrhunac,vrhuncu
učiti,uči
zabilježiti,zabilježio
kineski,kineskog
ožujak,ožujak
osnovan,osnovnim
tragedija,tragedije
pretpostavljati,pretpostavlja
dom,Dom
ambicija,ambicije
otići,otišlo
zainteresiran,zainteresirani
oboljeao,oboljelih
Policijski,Policijske
poznat,Poznati
objekt,objektu
temelj,temelj
zrakoplov,zrakoplov
baza,bazu
moj,moju
nesreća,nesreću
okrenuti,okrenuo
napraviti,napravi
isplata,isplate
modni,modne
braniti,braniti
električan,električne
poslovanje,poslovanju
sljedeći,sljedećim
srpski,srpski
ili,Ili
razvijati,razvijaju
tehnički,tehničke
potrošnja,potrošnje
krevet,krevet
urednik,urednik
procjenjivati,procjenjuju
doživjeti,doživjeti
izvana,izvana
nedostajati,nedostajalo
upozoriti,upozorili
izolacija,izolacija
snaga,snagama
papir,papira
infrastruktura,infrastrukturu
faktor,faktor
sustav,sustavom
klimatski,klimatskih
gradski,gradska
način,načinom
radost,radost
vašeg,vašeg
lažan,lažne
pretvarati,pretvara
proteći,protekla
prijelaz,prijelazu
potpun,potpuni
sloboda,sloboda
izbornik,izbornika
studeni,studenome
zamoliti,zamolio
pokrajina,pokrajine
ples,ples
pozirati,pozira
udarac,udaraca
europski,europskoj
registrirano,registrirano
izmjena,izmjenama
veliki,Veliki
autobus,autobusa
motor,motor
tajna,tajna
napuštanje,napuštanja
jasan,jasne
Ulica,Ulici
početi,počevši
Bitno,Bitno
polje,polja
vatar,vatru
ovakav,ovakvih
ondje,Ondje
vraćati,vraćati
groblje,groblju
vladavina,vladavine
ma,ma
pretjerano,pretjerano
plin,plin
kontrola,kontrola
misliti,mislite
pomoći,pomogla
novac,novcem
oružje,oružjem
razgovor,razgovori
Velik,Veliki
ozlijediti,ozlijeđeno
njezin,njezinoj
košarkaš,košarkaša
četvrtfinal,četvrtfinalu
briga,briga
postojati,postojati
lik,likova
večera,večeru
kakav,kakvi
doživljavati,doživljava
kralj,kralja
čišćenje,čišćenja
hrvatski,Hrvatska
spašavanje,spašavanja
nakratko,nakratko
pobjeći,pobjeći
suglasnost,suglasnost
odlučivati,odlučivati
izvanredan,izvanrednog
sredina,sredinu
smanjiti,smanjila
socijalan,socijalni
komisija,Komisija
zadovoljiti,zadovoljiti
problem,problemu
ukinuti,ukinuti
pročitati,pročitati
ponovan,ponovnog
metoda,metode
tlu,tlu
umjetnik,umjetnik
odbiti,odbili
epidemija,epidemiji
komentirati,komentira
donekle,donekle
moderan,moderne
širenje,širenju
vitamin,vitamina
suzbijanje,suzbijanja
ruski,ruske
pokrenuti,pokrenuli
stati,stala
centimetar,centimetara
srpski,Srpske
restrikcija,restrikcije
h,h
iskoristiti,iskoristila
kanal,kanala
Novak,Novak
stanje,Stanje
realizacija,realizaciju
prisutnost,prisutnost
Premijer,Premijer
glasnogovornik,Glasnogovornik
rezultat,Rezultati
ujedno,Ujedno
Ranije,Ranije
zemlja,Zemlje
proizvoditi,proizvodi
podjela,podjele
scena,scenu
otvorenje,otvorenja
energija,energija
kvalitetno,kvalitetno
Iva,Iva
posjedovati,posjeduje
mozak,mozak
tradicija,tradicije
napustiti,napustila
kanal,kanalu
svrha,svrhe
ostaviti,ostavili
jasan,jasna
izrada,izradi
kredit,kredit
Južnoj,Južnoj
stanovnika,stanovnike
pranje,pranja
naknada,naknadu
recept,recept
izvesti,izvesti
narod,narodu
kafići,kafići
raspoloženje,raspoloženje
prvi,Prvoj
slobodan,slobodni
zdrav,zdrava
konačan,konačni
procedura,procedura
nijedan,nijedna
pitati,pitala
kretati,kretati
znanstven,znanstveni
tema,temi
radio,Radio
dizajn,dizajna
proizlaziti,proizlazi
prognoza,prognoze
povesti,poveli
novinarka,novinarka
pogoditi,pogoditi
poseban,posebnom
ispati,ispao
sjedište,sjedištem
prazan,praznim
element,element
obožavatelj,obožavatelji
bliski,bliskom
Policijske,Policijske
autocesta,autoceste
ponoć,ponoć
općina,općinama
završiti,završena
lanac,lanac
regija,regijama
prosvjednik,prosvjednika
digitalan,digitalne
ostali,Ostali
poseban,Posebno
žestoko,žestoko
pasti,padne
jednostavan,jednostavna
incident,incident
međunarodni,međunarodnoj
dogovoriti,dogovorio
slavlje,slavlja
odgoditi,odgođen
pojašnjavati,pojašnjava
karakter,karaktera
dosadašnji,dosadašnjih
tijelo,tijelima
potreban,potrebnu
krov,krov
ugodno,ugodno
populacija,populaciji
pripremati,pripremati
podržati,podržao
krv,krv
omogućiti,omogućila
mehanizam,mehanizam
pokriti,pokriti
prijevoz,prijevozu
pojam,pojam
primjenjivati,primjenjuje
napušte,napušta
bolestan,bolesni
nikakav,nikakvih
ljubitelj,ljubitelje
otpad,otpad
vozilo,vozilima
pokretati,pokreće
osobnu,osobnu
poštovati,poštuje
proslaviti,proslavila
dosta,Dosta
približno,približno
prisutan,prisutna
vlasnica,vlasnica
ovogodišnji,ovogodišnji
dvoboja,dvoboja
smještiti,smješteni
ministar,ministru
