Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
увеличение,увеличение,1332,2434,169
поставка,поставки,1245,2435,169
неожиданно,неожиданно,2807,2436,169
панель,панели,1901,2437,169
провести,провели,347,2438,169
широкий,широкий,695,2439,169
внутренний,внутренней,485,2440,169
получение,получение,832,2441,169
государственный,государственный,291,2442,169
подобный,подобное,362,2443,169
молодой,молодые,398,2444,169
живой,живых,553,2445,169
девочка,девочки,882,2446,169
де,де,2815,2447,169
заявление,заявление,1415,2448,169
полный,полного,250,2449,168
руководитель,руководителя,629,2450,168
ошибка,ошибок,804,2451,168
дорога,дорога,425,2452,168
искусство,искусство,870,2453,168
сделать,сделано,100,2454,168
клиент,клиент,332,2455,168
реакция,реакции,1276,2456,168
представить,представлена,285,2457,168
общество,обществе,542,2458,168
разум,разум,1536,2459,168
середина,середине,1829,2460,168
платье,платье,2137,2461,168
законодательство,законодательства,1395,2462,168
поток,поток,1128,2463,167
аудитория,аудитории,1613,2464,167
компьютер,компьютер,1030,2465,167
перспектива,перспективы,1465,2466,167
ч,ч,2833,2467,167
взрослый,взрослых,1111,2468,167
местный,местных,674,2469,167
высокий,высоким,139,2470,167
обслуживание,обслуживание,1297,2471,167
остальное,остальное,2837,2472,167
мгновение,мгновение,1897,2473,167
команда,команде,350,2474,167
попасть,попал,753,2475,167
напрямую,напрямую,2842,2476,167
звук,звук,1200,2477,167
бой,бой,914,2478,167
чувство,чувств,422,2479,167
спина,спиной,1167,2480,167
столица,столицы,1236,2481,167
страница,страницу,407,2482,166
местный,местные,674,2483,166
модель,моделей,449,2484,166
полный,полную,250,2485,166
интересный,интересные,229,2486,166
российский,российская,121,2487,166
объект,объекты,375,2488,166
случай,случаи,124,2489,166
пойти,пошел,505,2490,166
важный,важное,168,2491,166
впереди,впереди,2854,2492,166
внутрь,внутрь,2855,2493,166
объём,объема,493,2494,166
министр,министра,1055,2495,166
d,d,2860,2496,165
определяться,определяется,2142,2497,165
путешествие,путешествие,1500,2498,165
большинство,большинства,531,2499,165
радость,радости,1109,2500,165
просить,прошу,974,2501,165
чисто,чисто,2866,2502,165
быть,будешь,6,2503,165
лес,лесу,856,2504,165
достигнуть,достичь,944,2505,165
масса,масса,956,2506,165
остров,острова,1169,2507,165
номер,номеров,514,2508,164
ресурс,ресурсы,779,2509,164
страница,страниц,407,2510,164
ровно,ровно,2885,2511,164
делаться,делается,2176,2512,164
верить,верить,968,2513,164
центр,центров,178,2514,164
составить,составил,622,2515,164
парень,парня,808,2516,164
подумать,подумать,1302,2517,164
солдат,солдат,1815,2518,164
дать,даст,263,2519,164
забыть,забыть,921,2520,164
покупка,покупка,776,2521,164
неужели,неужели,2892,2522,164
идея,идей,416,2523,164
заказать,заказать,1916,2524,164
кнопка,кнопку,1514,2525,164
сцена,сцене,1325,2526,163
отображаться,отображаться,2239,2527,163
центральный,центральной,1012,2528,163
создание,созданию,305,2529,163
внешний,внешний,635,2530,163
размер,размеры,377,2531,163
рот,рот,1704,2532,163
высокий,высоких,139,2533,163
наука,наука,438,2534,163
рассказать,рассказала,372,2535,163
думать,думает,202,2536,163
старый,старые,387,2537,163
пойти,пошли,505,2538,163
брат,брата,897,2539,163
войско,войск,1364,2540,163
начаться,началось,784,2541,163
технический,технических,576,2542,163
переход,переход,1262,2543,163
самим,самим,2907,2544,163
обязанность,обязанности,1809,2545,163
выйти,вышли,380,2546,163
любить,любить,259,2547,163
усилие,усилия,1368,2548,163
находиться,находился,176,2549,163
прогноз,прогноз,1751,2550,162
высокий,высшей,139,2551,162
общаться,общаться,1669,2552,162
поддерживать,поддерживать,1036,2553,162
хороший,лучшее,60,2554,162
дочь,дочери,1204,2555,162
важный,важные,168,2556,162
общение,общение,1179,2557,162
церковь,церковь,1172,2558,162
личность,личность,1213,2559,162
физический,физических,617,2560,162
подобный,подобного,362,2561,162
структура,структура,769,2562,162
квартира,квартире,400,2563,162
партнёр,партнеров,805,2564,161
философия,философии,1900,2565,161
брат,брат,897,2566,161
производиться,производится,2200,2567,161
умереть,умер,1304,2568,161
смотреть,смотрел,278,2569,161
выполнение,выполнение,1107,2570,161
жить,жили,206,2571,161
воля,воли,1394,2572,161
корпус,корпуса,1312,2573,161
сфера,сферы,513,2574,160
c,c,2945,2575,160
регион,регионах,374,2576,160
выставка,выставке,672,2577,160
уметь,умеет,1024,2578,160
разница,разница,1915,2579,160
технология,технология,323,2580,160
кость,кости,1558,2581,160
ограничение,ограничения,1531,2582,160
век,веке,491,2583,160
интерес,интересов,625,2584,160
улица,улицы,552,2585,160
край,край,749,2586,160
ничто,ничто,172,2587,160
пытаться,пытаются,379,2588,160
делать,делал,113,2589,160
отель,отеле,467,2590,159
обладать,обладают,680,2591,159
близко,близко,2961,2592,159
точка,точку,457,2593,159
формирование,формирования,1439,2594,159
период,периода,436,2595,159
продукция,продукцию,570,2596,159
оказывать,оказывает,1427,2597,159
одежда,одежду,946,2598,159
составить,составила,622,2599,159
тот,теми,34,2600,159
журнал,журнала,1014,2601,159
прочих,прочих,2966,2602,159
специальный,специальных,488,2603,159
общий,общее,188,2604,159
строительный,строительных,1212,2605,159
сотрудничество,сотрудничества,1345,2606,159
заметить,заметить,774,2607,159
небо,небо,1199,2608,159
существо,существо,937,2609,159
сидеть,сидит,614,2610,159
чай,чай,1914,2611,159
установка,установка,692,2612,159
оружие,оружия,1150,2613,159
ссылка,ссылкой,702,2614,159
показатель,показатель,849,2615,158
стол,стола,683,2616,158
инструмент,инструменты,770,2617,158
профессиональный,профессиональной,573,2618,158
будущее,будущего,633,2619,158
ежедневно,ежедневно,2978,2620,158
потеря,потери,1328,2621,158
понимать,понимают,236,2622,158
стена,стен,595,2623,158
творчество,творчества,1498,2624,158
средний,средней,525,2625,158
московский,московский,404,2626,158
передать,передать,1458,2627,158
строить,строить,1735,2628,158
войско,войска,1364,2629,158
вероятность,вероятность,2078,2630,158
дабы,дабы,2987,2631,158
продолжать,продолжать,587,2632,158
воспоминание,воспоминания,1683,2633,158
исходить,исходя,1782,2634,158
план,плана,363,2635,158
рад,рады,1269,2636,158
опасность,опасности,1679,2637,158
северо,северо,2990,2638,158
постановление,постановление,1845,2639,157
тяжёлый,тяжело,748,2640,157
надежда,надежды,1342,2641,157
применяться,применяется,1564,2642,157
прибыль,прибыль,2053,2643,157
пойти,пошла,505,2644,157
войти,вошли,916,2645,157
команда,команду,350,2646,157
рассказ,рассказ,1515,2647,157
данное,данное,2999,2648,157
совет,советы,428,2649,157
молоко,молока,1816,2650,157
поездка,поездки,1658,2651,157
иметься,имеются,821,2652,157
чувствовать,чувствовал,494,2653,157
часть,частей,122,2654,157
советский,советского,736,2655,157
простой,просто,288,2656,157
мальчик,мальчик,1421,2657,157
иные,иные,3009,2658,157
последний,последней,154,2659,156
мини,мини,3011,2660,156
официальный,официальный,904,2661,156
вопрос,вопросу,99,2662,156
м,м,3014,2663,156
квартира,квартир,400,2664,156
платить,платить,1722,2665,156
интересный,интересных,229,2666,156
третий,третьего,562,2667,156
интернет,интернета,233,2668,156
служить,служит,1141,2669,156
чрезвычайно,чрезвычайно,3019,2670,156
отмечаться,отмечается,2426,2671,156
торговля,торговли,1791,2672,156
глава,главе,535,2673,156
идея,идею,416,2674,156
открытие,открытия,1049,2675,156
самыми,самыми,3020,2676,156
помнить,помнить,686,2677,156
сила,силами,151,2678,156
оборона,обороны,2202,2679,156
департамент,департамента,2103,2680,156
имя,имена,282,2681,156
мясо,мясо,1708,2682,156
потребитель,потребителей,1619,2683,155
источник,источников,637,2684,155
русский,русском,320,2685,155
прочие,прочие,3024,2686,155
техника,техника,670,2687,155
использовать,использует,160,2688,155
отделение,отделения,1501,2689,155
болезнь,болезнь,887,2690,155
предполагать,предполагает,1533,2691,155
пакет,пакет,1629,2692,155
идеально,идеально,3027,2693,155
написать,написано,376,2694,155
миллион,миллиона,931,2695,155
курс,курсе,583,2696,155
напоминать,напоминает,1356,2697,155
основа,основу,399,2698,155
учёт,учета,1004,2699,155
природа,природа,660,2700,155
голос,голоса,763,2701,155
стратегия,стратегии,1806,2702,155
ознакомиться,ознакомиться,2508,2703,155
иных,иных,3033,2704,155
пункт,пункт,911,2705,155
удаться,удастся,653,2706,155
сон,сне,756,2707,155
секунда,секунду,1098,2708,155
зуб,зубы,1257,2709,155
полный,полном,250,2710,155
способ,способов,386,2711,155
оставаться,оставалось,352,2712,155
голова,голова,231,2713,155
жильё,жилья,1768,2714,155
испытание,испытания,1397,2715,155
сумма,суммы,803,2716,154
показать,показал,439,2717,154
браузер,браузеров,1635,2718,154
глядеть,глядя,2401,2719,154
уходить,уходит,1038,2720,154
большой,большом,174,2721,154
медицинский,медицинских,936,2722,154
вопрос,вопроса,99,2723,154
прошлое,прошлом,1222,2724,154
представить,представлен,285,2725,154
участие,участием,297,2726,154
высокий,высокая,139,2727,154
ответить,ответил,941,2728,154
прямой,прямой,947,2729,154
общественный,общественного,839,2730,154
помнить,помните,686,2731,154
расход,расходы,1388,2732,154
возникать,возникают,863,2733,154
транспорт,транспорта,1496,2734,154
хороший,хорошим,60,2735,153
название,названия,567,2736,153
появление,появление,1146,2737,153
сей,сей,764,2738,153
прекрасный,прекрасный,655,2739,153
посмотреть,посмотрел,432,2740,153
конец,концу,200,2741,153
предмет,предметы,787,2742,153
храм,храм,1231,2743,153
состав,состава,510,2744,153
изучение,изучения,1370,2745,152
версия,версиях,537,2746,152
расстояние,расстояние,1493,2747,152
нередко,нередко,3081,2748,152
найти,найдете,165,2749,152
человеческий,человеческого,719,2750,152
отличный,отличный,915,2751,152
страница,страница,407,2752,152
отношение,отношениях,196,2753,152
золотой,золотой,1202,2754,152
неделя,недель,448,2755,152
война,войне,373,2756,152
великий,великого,538,2757,152
делать,делали,113,2758,152
независимо,независимо,3090,2759,152
турист,туристов,1802,2760,152
физика,физики,1903,2761,152
порода,породы,1571,2762,152
понравиться,понравилось,1085,2763,152
предприятие,предприятие,502,2764,152
тело,теле,219,2765,152
соревнование,соревнования,1840,2766,152
идти,шли,175,2767,152
настоящему,настоящему,3098,2768,152
позволить,позволить,504,2769,152
требовать,требуют,646,2770,152
срок,срока,427,2771,152
масса,массы,956,2772,152
слушать,слушать,1336,2773,151
инструмент,инструментов,770,2774,151
вклад,вклад,2256,2775,151
двигаться,двигаться,1310,2776,151
оба,обе,705,2777,151
плита,плиты,1740,2778,151
питание,питание,1165,2779,151
сложный,сложнее,318,2780,151
реклама,реклама,919,2781,151
авто,авто,3108,2782,151
связать,связана,334,2783,151
искать,ищет,555,2784,151
решение,решению,157,2785,151
зима,зимой,1706,2786,151
автор,авторов,392,2787,151
вовремя,вовремя,3115,2788,151
оба,обоих,705,2789,151
шоссе,шоссе,3117,2790,151
приходить,приходят,761,2791,151
представлять,представляют,426,2792,151
участок,участка,647,2793,151
внутренний,внутреннего,485,2794,151
средний,средняя,525,2795,151
развиваться,развиваться,1225,2796,150
сообщить,сообщили,792,2797,150
пища,пищи,1659,2798,150
изготовление,изготовления,1643,2799,150
хватить,хватит,1933,2800,150
ресторан,ресторан,1127,2801,150
провести,провел,347,2802,150
счёт,счета,365,2803,150
думать,думала,202,2804,150
рад,рад,1269,2805,150
научиться,научиться,1771,2806,150
информационный,информационных,747,2807,150
детский,детского,558,2808,150
внутренний,внутренних,485,2809,150
ветер,ветер,1508,2810,150
существование,существование,1326,2811,150
нечего,нечего,3116,2812,150
счастие,счастью,842,2813,150
пол,полу,693,2814,150
мир,миром,82,2815,150
стать,статей,58,2816,150
обращение,обращения,1327,2817,150
магазин,магазина,414,2818,149
камера,камеры,1239,2819,149
кухня,кухни,1042,2820,149
мебель,мебели,1478,2821,149
роман,роман,1676,2822,149
бывший,бывший,1134,2823,149
твой,твоя,397,2824,149
школа,школ,238,2825,149
детский,детских,558,2826,149
нежели,нежели,3147,2827,149
идти,идёт,175,2828,149
врач,врачи,649,2829,149
вице,вице,3151,2830,149
участок,участке,647,2831,149
труд,трудом,530,2832,148
ход,ход,623,2833,148
ассортимент,ассортимент,2106,2834,148
газета,газета,1258,2835,148
половина,половины,961,2836,148
потенциал,потенциал,1982,2837,148
проблема,проблемой,143,2838,148
сверху,сверху,3160,2839,148
город,городу,110,2840,148
технический,технического,576,2841,148
март,марте,836,2842,148
применять,применять,1554,2843,148
назвать,назвал,682,2844,148
кожа,кожа,636,2845,148
потребоваться,потребуется,2139,2846,148
версия,версию,537,2847,147
подряд,подряд,3042,2848,147
новый,новыми,52,2849,147
новость,новостей,616,2850,147
январь,январе,928,2851,147
понимание,понимания,1106,2852,147
тип,типов,408,2853,147
спасти,спасти,1781,2854,147
картина,картину,957,2855,147
магазин,магазины,414,2856,147
труд,труд,530,2857,147
внутренний,внутренний,485,2858,147
дорога,дорог,425,2859,147
ремонт,ремонта,948,2860,147
маленький,маленькие,356,2861,147
начальник,начальник,1634,2862,147
масса,массу,956,2863,147
ныне,ныне,3178,2864,147
нагрузка,нагрузки,1424,2865,147
перечень,перечень,2394,2866,146
республика,республике,878,2867,146
некорректно,некорректно,3179,2868,146
преимущество,преимущества,1418,2869,146
операция,операций,910,2870,146
марка,марки,1774,2871,146
различный,различными,271,2872,146
защита,защита,501,2873,146
неделя,неделе,448,2874,146
производитель,производители,708,2875,146
всякий,всякий,829,2876,146
мера,мер,393,2877,146
площадка,площадке,827,2878,146
узнать,узнал,568,2879,146
канал,канал,997,2880,146
действительность,действительности,2667,2881,146
увидеть,увидела,295,2882,146
ладонь,ладони,1653,2883,146
предложение,предложений,599,2884,146
явление,явление,1238,2885,146
ехать,ехать,1476,2886,146
пить,пить,1596,2887,146
помогать,помогать,526,2888,146
встречаться,встречаются,1363,2889,146
производство,производстве,304,2890,145
сеть,сетей,338,2891,145
цена,ценам,192,2892,145
чемпионат,чемпионата,1756,2893,145
клиент,клиентам,332,2894,145
решение,решением,157,2895,145
фильм,фильмы,515,2896,145
научный,научные,454,2897,145
производитель,производителя,708,2898,145
хороший,хорошей,60,2899,145
открыть,открыл,441,2900,145
предел,пределах,1071,2901,145
размещение,размещение,1449,2902,145
должность,должности,1745,2903,145
телефон,телефону,675,2904,145
сериал,сериал,1528,2905,145
стоять,стояла,676,2906,145
влияние,влияния,977,2907,145
персонал,персонала,1951,2908,145
направление,направлений,370,2909,145
цена,цену,192,2910,145
весна,весной,1652,2911,145
корпус,корпус,1312,2912,145
подобно,подобно,3203,2913,144
ключ,ключ,1641,2914,144
южный,южной,1451,2915,144
выбор,выборе,328,2916,144
видеть,видят,162,2917,144
iii,iii,3211,2918,144
прошлое,прошлое,1222,2919,144
аппарат,аппарат,1246,2920,144
показывать,показывают,954,2921,144
задача,задачу,310,2922,144
герой,героя,658,2923,144
принятие,принятия,1799,2924,144
обмен,обмен,1681,2925,144
добраться,добраться,2156,2926,144
десяток,десятки,1399,2927,144
блок,блок,1162,2928,144
имя,именем,282,2929,144
частично,частично,3218,2930,144
любовь,любовью,311,2931,144
нос,нос,1674,2932,144
пара,пары,406,2933,144
продолжаться,продолжается,1850,2934,144
университет,университете,471,2935,144
якобы,якобы,3222,2936,144
покупатель,покупателей,1166,2937,144
предел,пределами,1071,2938,143
факт,факты,656,2939,143
получить,получите,119,2940,143
лёгкий,легко,468,2941,143
война,войну,373,2942,143
появиться,появилось,355,2943,143
восточный,восточной,1488,2944,143
любой,любая,118,2945,143
страшный,страшно,1143,2946,143
стена,стене,595,2947,143
юго,юго,3234,2948,143
выступать,выступает,1219,2949,143
развивать,развивать,1855,2950,143
находиться,находиться,176,2951,143
никуда,никуда,3241,2952,143
убить,убить,1334,2953,143
масло,масла,1184,2954,143
задание,задания,1499,2955,143
заявка,заявку,918,2956,143
выясниться,выяснилось,2876,2957,143
местный,местного,674,2958,143
причина,причинам,345,2959,143
километр,километров,2007,2960,143
уникальный,уникальный,884,2961,142
текст,текста,722,2962,142
общественный,общественных,839,2963,142
суток,суток,3248,2964,142
разрешение,разрешения,1588,2965,142
формат,формате,1241,2966,142
выполнить,выполнить,871,2967,142
закон,законы,348,2968,142
наш,нашими,57,2969,142
посетить,посетить,1660,2970,142
количество,количестве,220,2971,142
сказать,сказано,105,2972,142
близкий,ближайшее,341,2973,142
нарушение,нарушение,964,2974,142
обнаружить,обнаружили,939,2975,142
фронт,фронта,1570,2976,142
поднять,поднять,1353,2977,142
слово,словом,117,2978,142
пациент,пациентов,1108,2979,141
дерево,дерево,830,2980,141
офис,офис,1437,2981,141
прийти,прийти,317,2982,141
финансовый,финансовых,780,2983,141
обсуждение,обсуждения,1505,2984,141
сделать,сделает,100,2985,141
проект,проекте,130,2986,141
сидеть,сидеть,614,2987,141
обмен,обмена,1681,2988,141
кровать,кровати,1841,2989,141
испытание,испытаний,1397,2990,141
кошка,кошек,1233,2991,141
литература,литературы,1574,2992,141
исключение,исключением,1667,2993,141
машина,машине,369,2994,141
дополнительно,дополнительно,3272,2995,141
утро,утро,800,2996,141
немедленно,немедленно,3273,2997,141
председатель,председателя,1303,2998,141
потребность,потребности,1673,2999,141
определение,определение,1243,3000,141
вопрос,вопросом,99,3001,140
г,г,3277,3002,140
ставка,ставки,1337,3003,140
обращаться,обращаться,1348,3004,140
индустрия,индустрии,2604,3005,140
сильный,сильный,349,3006,140
высокий,высокую,139,3007,140
частица,частиц,2109,3008,140
л,л,3280,3009,140
очередь,очереди,640,3010,140
рассматривать,рассматривать,1474,3011,140
интерес,интересы,625,3012,140
концерт,концерт,1614,3013,140
печать,печати,1753,3014,140
мол,мол,3284,3015,140
говорить,говорила,92,3016,140
усилие,усилий,1368,3017,140
маленький,маленькая,356,3018,140
особый,особой,550,3019,140
плечо,плечи,1132,3020,140
определённый,определенные,627,3021,140
северный,северной,1277,3022,139
осень,осенью,2041,3023,139
среда,среду,950,3024,139
количество,количеством,220,3025,139
участвовать,участвовать,1005,3026,139
повысить,повысить,1642,3027,139
начало,началом,260,3028,139
мощность,мощности,1594,3029,139
формат,формат,1241,3030,139
предоставление,предоставления,1678,3031,139
отмечать,отмечает,1466,3032,139
столица,столице,1236,3033,139
коллекция,коллекции,1837,3034,139
борьба,борьбе,1093,3035,139
открываться,открывается,2383,3036,139
тест,тест,1539,3037,139
декабрь,декабре,1040,3038,139
продвижение,продвижения,1489,3039,139
заменить,заменить,1996,3040,139
экономический,экономической,727,3041,139
ничто,ничем,172,3042,139
видеть,видите,162,3043,139
заставить,заставить,1282,3044,139
отвечать,отвечать,907,3045,139
семья,семей,281,3046,139
физический,физической,617,3047,139
должность,должность,1745,3048,139
хватать,хватало,1069,3049,139
важный,важных,168,3050,138
поддерживать,поддерживает,1036,3051,138
заметно,заметно,3312,3052,138
территория,территорию,417,3053,138
помещение,помещений,723,3054,138
контролировать,контролировать,1974,3055,138
иное,иное,3317,3056,138
развиваться,развивается,1225,3057,138
задача,задачей,310,3058,138
эволюция,эволюции,2356,3059,138
судьба,судьбы,1002,3060,138
статья,статью,482,3061,138
принимать,принимают,486,3062,138
расположены,расположены,3321,3063,138
экскурсия,экскурсии,1736,3064,138
разный,разным,201,3065,138
закон,законом,348,3066,138
уйти,ушел,794,3067,138
папа,папа,2290,3068,138
служба,службу,458,3069,138
лето,лето,1160,3070,138
городской,городского,938,3071,137
способный,способна,584,3072,137
федеральный,федеральный,591,3073,137
слово,слову,117,3074,137
язык,языком,314,3075,137
вести,ведут,430,3076,137
особый,особого,550,3077,137
самолёт,самолета,873,3078,137
клиент,клиенты,332,3079,137
затрата,затраты,2023,3080,137
яркий,яркие,777,3081,137
спорт,спорт,1279,3082,137
единственный,единственным,618,3083,137
сомнение,сомнения,1896,3084,137
превышать,превышает,1952,3085,137
оценка,оценка,704,3086,137
работать,работали,112,3087,137
спина,спину,1167,3088,137
возможный,возможные,294,3089,137
русский,русских,320,3090,137
окончить,окончил,2405,3091,137
пациент,пациента,1108,3092,137
утверждение,утверждении,1726,3093,136
передавать,передает,1727,3094,136
объявление,объявления,1519,3095,136
врач,врача,649,3096,136
обычный,обычный,579,3097,136
окружать,окружающей,1205,3098,136
мировой,мирового,667,3099,136
ставить,ставить,1216,3100,136
современный,современном,257,3101,136
занятие,занятий,1039,3102,136
добавить,добавил,642,3103,136
дерево,деревьев,830,3104,136
село,селе,1606,3105,136
оформление,оформления,1542,3106,136
технический,технической,576,3107,136
участник,участниками,290,3108,136
прийти,придет,317,3109,136
любить,любил,259,3110,136
смочь,смогу,184,3111,136
рад,рада,1269,3112,136
социальный,социального,412,3113,135
полок,полка,2400,3114,135
построить,построить,922,3115,135
обзор,обзор,2088,3116,135
служить,служить,1141,3117,135
слой,слой,1242,3118,135
размер,размеров,377,3119,135
исполнение,исполнение,1124,3120,135
сборная,сборной,2030,3121,135
связать,связан,334,3122,135
воздействие,воздействие,1079,3123,135
выходной,выходные,1938,3124,135
бюджет,бюджет,1294,3125,135
расход,расходов,1388,3126,135
зря,зря,3363,3127,135
картина,картина,957,3128,135
деревня,деревни,1340,3129,135
писать,пишут,366,3130,135
неоднократно,неоднократно,3364,3131,135
атмосфера,атмосферу,1404,3132,135
наблюдение,наблюдения,1759,3133,135
посмотреть,посмотрела,432,3134,135
заняться,заняться,2204,3135,135
собственный,собственную,262,3136,135
сказать,скажите,105,3137,135
присутствовать,присутствует,1316,3138,135
поиск,поисках,557,3139,134
список,списке,566,3140,134
покупка,покупку,776,3141,134
российский,российском,121,3142,134
собираться,собирался,814,3143,134
внешний,внешней,635,3144,134
дело,делам,93,3145,134
выглядеть,выглядеть,738,3146,134
вуз,вузов,1661,3147,134
округ,округа,1783,3148,134
разный,разными,201,3149,134
снег,снег,1895,3150,134
идти,шел,175,3151,134
иметь,имею,78,3152,134
зуб,зубов,1257,3153,134
враг,врага,1249,3154,134
твой,твоей,397,3155,134
оформить,оформить,1905,3156,134
учитывать,учитывать,1275,3157,134
судно,судов,1999,3158,133
птица,птиц,1553,3159,133
рана,ран,1836,3160,133
спектакль,спектакль,1628,3161,133
небольшой,небольших,385,3162,133
единый,единого,892,3163,133
нормально,нормально,3383,3164,133
определять,определяет,1443,3165,133
важный,важный,168,3166,133
газета,газеты,1258,3167,133
мечта,мечты,2001,3168,133
последний,последняя,154,3169,133
открывать,открывает,1413,3170,133
многочисленный,многочисленные,1695,3171,133
символ,символ,1423,3172,133
ладно,ладно,3391,3173,133
следить,следить,1481,3174,133
прошлое,прошлого,1222,3175,133
вечно,вечно,3392,3176,133
работать,работала,112,3177,133
ворота,ворота,3393,3178,133
пойти,пойдет,505,3179,133
встреча,встрече,607,3180,133
заставлять,заставляет,1589,3181,133
позиция,позицию,824,3182,133
напомнить,напомним,1852,3183,133
звучать,звучит,1947,3184,132
планета,планете,994,3185,132
электронный,электронных,615,3186,132
десять,десяти,1261,3187,132
портал,портала,781,3188,132
мировой,мировых,667,3189,132
магазин,магазинов,414,3190,132
стекло,стекла,1863,3191,132
файл,файлы,1019,3192,132
степень,степень,811,3193,132
содержание,содержания,1137,3194,132
домашний,домашних,1208,3195,132
составлять,составляют,484,3196,132
детство,детстве,1510,3197,132
xix,xix,3403,3198,132
известный,известны,247,3199,132
страх,страха,1171,3200,132
ход,ходу,623,3201,132
доступный,доступны,820,3202,132
следующий,следующем,371,3203,132
небольшой,небольшие,385,3204,132
давление,давление,1765,3205,132
храм,храма,1231,3206,132
ребят,ребят,3413,3207,132
металл,металла,1650,3208,131
удобный,удобный,572,3209,131
красный,красный,690,3210,131
сложный,сложные,318,3211,131
измерение,измерения,1821,3212,131
тв,тв,3419,3213,131
молодёжь,молодежи,2080,3214,131
исполнение,исполнении,1124,3215,131
европейский,европейских,1100,3216,131
комментарий,комментарии,1665,3217,131
регион,регион,374,3218,131
учреждение,учреждения,1344,3219,131
иметь,имея,78,3220,131
ввести,ввести,1360,3221,131
половина,половину,961,3222,131
личный,личной,564,3223,131
удаваться,удается,2252,3224,131
искренне,искренне,3428,3225,131
настоящий,настоящим,273,3226,131
дар,дар,2100,3227,131
городской,городских,938,3228,130
показаться,показалось,1602,3229,130
финансовый,финансовые,780,3230,130
создать,создана,255,3231,130
такой,такому,32,3232,130
отправить,отправить,1396,3233,130
национальный,национального,598,3234,130
долгий,дольше,791,3235,130
аккуратно,аккуратно,3437,3236,130
существо,существ,937,3237,130
юрист,юристов,1936,3238,130
центр,центром,178,3239,130
попытка,попытка,1051,3240,130
увеличение,увеличения,1332,3241,130
пользоваться,пользуются,750,3242,130
май,мае,783,3243,130
начинать,начинать,300,3244,130
семь,семи,1502,3245,130
наш,нашему,57,3246,130
половина,половине,961,3247,130
учитель,учитель,1104,3248,130
февраль,феврале,1173,3249,130
параметр,параметры,1462,3250,130
трудность,трудности,2144,3251,130
заниматься,занимаются,361,3252,130
выражение,выражение,1654,3253,129
состояться,состоялось,843,3254,129
опасность,опасность,1679,3255,129
x,x,3454,3256,129
повезти,повезло,2831,3257,129
печать,печать,1753,3258,129
еда,еды,1483,3259,129
отчёт,отчет,1595,3260,129
иметь,имела,78,3261,129
температура,температуры,1136,3262,129
составить,составит,622,3263,129
смотреть,смотрела,278,3264,129
блюдо,блюда,1775,3265,129
западный,западной,1180,3266,129
карта,карта,520,3267,129
зарубежный,зарубежных,1994,3268,129
файл,файл,1019,3269,129
получить,полученные,119,3270,129
цветок,цветы,2279,3271,129
белый,белого,560,3272,129
долгий,долгие,791,3273,129
аэропорт,аэропорта,1608,3274,129
бог,богу,474,3275,129
здание,зданий,732,3276,129
подчеркнуть,подчеркнул,2048,3277,129
чудо,чудо,1755,3278,129
понять,поняли,269,3279,129
вызвать,вызвать,1091,3280,129
улица,улицу,552,3281,129
восприятие,восприятия,2006,3282,129
матч,матч,1070,3283,129
деревня,деревне,1340,3284,129
старый,старой,387,3285,128
линия,линия,760,3286,128
мнение,мнения,500,3287,128
профессиональный,профессиональных,573,3288,128
максимум,максимум,2808,3289,128
ключевой,ключевых,1311,3290,128
субъект,субъектов,1550,3291,128
состояться,состоялся,843,3292,128
сильный,сильные,349,3293,128
делать,делаю,113,3294,128
пиво,пива,1645,3295,128
народ,народов,652,3296,128
инфраструктура,инфраструктуры,1847,3297,128
бой,боя,914,3298,128
недостаточно,недостаточно,3479,3299,128
один,одно,96,3300,128
оказаться,окажется,251,3301,128
простой,простые,288,3302,128
результат,результата,147,3303,128
обращение,обращение,1327,3304,128
оставить,оставил,601,3305,128
волна,волны,1470,3306,128
оставить,оставив,601,3307,128
сотрудничество,сотрудничество,1345,3308,128
деталь,деталей,1271,3309,128
познакомиться,познакомиться,1978,3310,128
сложный,сложных,318,3311,127
мешать,мешает,1646,3312,127
культура,культура,621,3313,127
специальный,специальный,488,3314,127
команда,команд,350,3315,127
технический,технические,576,3316,127
файл,файлов,1019,3317,127
интересный,интересный,229,3318,127
уверенно,уверенно,3489,3319,127
праздник,праздника,709,3320,127
список,списка,566,3321,127
заметить,заметила,774,3322,127
газ,газ,1284,3323,127
нести,несет,1428,3324,127
лидер,лидер,1009,3325,127
личный,личный,564,3326,127
рассказать,рассказали,372,3327,127
уровень,уровнем,187,3328,127
заседание,заседании,1330,3329,127
родиться,родилась,1176,3330,127
источник,источником,637,3331,127
учреждение,учреждений,1344,3332,127
подумать,подумал,1302,3333,127
нормальный,нормально,1043,3334,127
дом,дому,123,3335,127
капитан,капитан,2122,3336,127
тепло,тепло,1923,3337,127
остановить,остановить,2159,3338,127
министерство,министерство,1077,3339,127
заключение,заключения,1677,3340,127
б,б,3498,3341,127
накануне,накануне,3499,3342,127
поговорить,поговорить,1987,3343,127
выйти,вышло,380,3344,127
обратить,обратить,1240,3345,127
уверены,уверены,3509,3346,127
любой,любым,118,3347,127
предполагаться,предполагается,2895,3348,127
услышать,услышать,1305,3349,126
рабочий,рабочего,479,3350,126
завершение,завершения,1942,3351,126
открыть,открыт,441,3352,126
