Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
oświadczenie,oświadczenia,989,6461,69
współpracować,współpracować,1733,6462,69
dystans,dystansie,1786,6463,69
wydać,wydane,485,6464,69
cóż,cóż,4975,6465,69
fakt,faktowi,356,6466,69
ciśnienie,ciśnienie,3440,6467,69
nastąpić,nastąpić,968,6468,69
występować,występować,781,6469,69
chwila,chwila,276,6470,69
odkąd,odkąd,4976,6471,69
eskalacja,eskalacji,3741,6472,69
przejść,przeszły,608,6473,69
być by,byłyby,724,6474,69
wisła,wisła,1427,6475,69
niedzielny,niedzielny,2014,6476,69
kwarta,kwarcie,3106,6477,69
kwartał,kwartał,1699,6478,69
zdecydować,zdecydowało,514,6479,69
uczucie,uczucie,2770,6480,69
zet,zet,4983,6481,69
francuski,francuskiego,1331,6482,69
ruch,ruchem,246,6483,69
parkiet,parkiecie,3545,6484,69
stosować,stosowane,822,6485,69
wniosek,wnioskiem,305,6486,69
gimnazjum,gimnazjum,4846,6487,69
znak,znaku,838,6488,69
niebo,niebo,2057,6489,69
naruszyć,naruszenie,2689,6490,69
ukarać,ukarany,2219,6491,69
postać,postacią,715,6492,69
dania,danii,4339,6493,69
wyjaśnienie,wyjaśnień,3147,6494,69
liczyć,liczymy,381,6495,69
relacja,relacjach,662,6496,69
służyć,służą,1199,6497,69
schronisko,schroniska,2992,6498,69
szlak,szlaku,2026,6499,69
szeroki,szeroki,1501,6500,69
komentarz,komentarz,1544,6501,69
nieoficjalnie,nieoficjalnie,5000,6502,69
poważny,poważnego,747,6503,69
przyczyna,przyczyna,691,6504,69
normalny,normalne,1889,6505,69
występować,występował,781,6506,69
prawica,prawicy,3427,6507,69
zagospodarować,zagospodarowania,3261,6508,69
ulec,uległa,2058,6509,69
dorobek,dorobku,3323,6510,69
rezultat,rezultat,2146,6511,69
sędzia,sędziowie,710,6512,69
szczególny,szczególnym,1275,6513,69
dolnośląski,dolnośląskim,3790,6514,69
naprawa,naprawy,3110,6515,69
funt,funtów,4386,6516,68
ekran,ekran,1680,6517,68
obecny,obecni,409,6518,68
zmniejszać,zmniejsza,2870,6519,68
zatrudnienie,zatrudnienie,2551,6520,68
ratować,ratować,2304,6521,68
ulga,ulgi,2850,6522,68
modernizacja,modernizację,2003,6523,68
szybki,szybkiej,880,6524,68
zwiastun,zwiastun,4433,6525,68
powracać,powraca,4030,6526,68
nauczyć,nauczyć,3293,6527,68
utwór,utworów,1630,6528,68
grać,gramy,283,6529,68
zapraszać,zapraszają,1081,6530,68
obniżyć,obniżyć,1724,6531,68
pisać,pisać,563,6532,68
ogólnie,ogólnie,5016,6533,68
wywalczyć,wywalczył,2368,6534,68
kłamstwo,kłamstwa,2856,6535,68
czyn,czynu,2086,6536,68
ukryć,ukryć,2446,6537,68
górnik,górnik,1698,6538,68
pogoń,pogoń,3535,6539,68
konsekwentnie,konsekwentnie,5018,6540,68
krok,kroków,697,6541,68
filmowy,filmowy,1129,6542,68
budować,buduje,1249,6543,68
wyciągnąć,wyciągnąć,2737,6544,68
podziękować,podziękować,2313,6545,68
przybywać,przybywa,2867,6546,68
korzystać,korzystając,568,6547,68
incydent,incydentu,2323,6548,68
publiczność,publicznością,1701,6549,68
zwrot,zwrotu,2303,6550,68
sącz,sączu,2844,6551,68
sprawić,sprawiły,1328,6552,68
komunikat,komunikatu,488,6553,68
karol,karola,4298,6554,68
wystarczyć,wystarczyło,931,6555,68
przygotować,przygotowani,252,6556,68
pojawiać,pojawiały,686,6557,68
opcja,opcja,1843,6558,68
pan,panu,223,6559,68
przeprowadzić,przeprowadził,357,6560,68
nazywać,nazywany,1311,6561,68
morderstwo,morderstwa,3137,6562,68
zapłacić,zapłacimy,961,6563,68
litr,litr,1726,6564,68
świetny,świetną,1212,6565,68
podlegać,podlega,2841,6566,68
kształt,kształcie,2056,6567,68
lokata,lokatę,2978,6568,68
usunąć,usunięcia,1729,6569,68
wejść,weszli,531,6570,68
krakowski,krakowski,1227,6571,68
baza,bazę,1141,6572,68
obwód,obwód,1557,6573,68
kacper,kacper,5036,6574,68
ziemny,ziemnego,3435,6575,68
badanie,badaniach,333,6576,68
ekonomista,ekonomista,2983,6577,68
zmiana,zmianą,143,6578,68
dworzec,dworcu,1740,6579,68
kredytowy,kredytowe,1885,6580,68
gospodarczy,gospodarczy,805,6581,68
dąbrowa,dąbrowie,4994,6582,68
ząb,zęby,2322,6583,68
województwo,województwo,183,6584,68
prasowy,prasowe,461,6585,68
parlamentarny,parlamentarnych,2507,6586,68
sąd,sądów,197,6587,68
podobny,podobna,707,6588,68
rozegrać,rozegrane,1040,6589,68
czwarty,czwartą,813,6590,68
zwycięzca,zwycięzcy,2230,6591,68
rzut,rzucie,1117,6592,68
uroczysty,uroczyste,2180,6593,68
karetka,karetki,2431,6594,68
wezwać,wezwano,1073,6595,68
poznaj,poznaj,5045,6596,68
biuro,biurze,758,6597,67
operacja,operacje,904,6598,67
organ,organy,1946,6599,67
analityk,analityk,2274,6600,67
wiedza,wiedza,1066,6601,67
twój,twoim,1098,6602,67
otoczenie,otoczenie,1963,6603,67
wielkanocny,wielkanocne,2508,6604,67
dopuścić,dopuścić,2497,6605,67
władimir,władimira,3096,6606,67
przedstawić,przedstawić,944,6607,67
gubernator,gubernator,3975,6608,67
organizator,organizatorów,994,6609,67
gazeta,gazecie,883,6610,67
bronia,bronią,4859,6611,67
napój,napoje,2620,6612,67
podejmować,podejmować,1180,6613,67
otworzyć,otworzyć,892,6614,67
marynarka,marynarki,3661,6615,67
włoski,włoski,1469,6616,67
wakacja,wakacjach,3858,6617,67
spowodować,spowodowały,641,6618,67
zostawać,zostają,1683,6619,67
określić,określone,1155,6620,67
festival,festival,4613,6621,67
kontynuować,kontynuował,1035,6622,67
kijowski,kijowskim,3379,6623,67
niejednokrotnie,niejednokrotnie,5054,6624,67
uwierzyć,uwierzyć,3314,6625,67
zaangażowanie,zaangażowanie,3035,6626,67
minimalny,minimalna,1900,6627,67
przekroczyć,przekroczyła,1178,6628,67
partia,partie,482,6629,67
słynny,słynny,1770,6630,67
wojenny,wojennego,648,6631,67
rywal,rywale,1523,6632,67
bronić,broni,1389,6633,67
trójka,trójki,2105,6634,67
kilogram,kilogramów,1645,6635,67
literatura,literatury,3270,6636,67
dyrekcja,dyrekcji,2537,6637,67
popełnić,popełnienia,1798,6638,67
pozostać,pozostały,839,6639,67
referendum,referendum,4870,6640,67
wola,wolę,922,6641,67
okupant,okupantów,2115,6642,67
zastąpić,zastąpił,1742,6643,67
aresztować,aresztowany,1990,6644,67
zasada,zasada,521,6645,67
podlaski,podlaskiego,1136,6646,67
ponosić,ponosi,2758,6647,67
wojewódzki,wojewódzkich,969,6648,67
kolej,kolej,313,6649,67
gwarantować,gwarantuje,3029,6650,67
tajemnica,tajemnicy,2016,6651,67
pas,pasów,1138,6652,67
york,york,5030,6653,67
życzyć,życzę,2488,6654,67
ustawa,ustawą,416,6655,67
zaufanie,zaufanie,2405,6656,67
klient,klientom,682,6657,67
lek,leku,1058,6658,67
czołowy,czołowych,2268,6659,67
wzrosnąć,wzrosnąć,609,6660,67
zapotrzebowanie,zapotrzebowanie,3236,6661,67
opisać,opisał,2129,6662,67
wycofać,wycofał,1025,6663,67
rodzice,rodzice,2835,6664,67
presja,presję,2069,6665,67
naturalny,naturalnych,1286,6666,67
miasteczko,miasteczka,2427,6667,67
wielkopolska,wielkopolski,3016,6668,67
gorzowo,gorzowa,5076,6669,67
wpływać,wpływają,1543,6670,67
tor,tory,1439,6671,67
technika,techniki,2951,6672,67
niebezpieczny,niebezpieczny,1094,6673,67
zarobek,zarobki,3279,6674,67
książę,książę,3080,6675,67
osiedle,osiedle,1883,6676,67
dyscyplinarny,dyscyplinarnej,2591,6677,67
odpowiedź,odpowiedzią,594,6678,67
koncepcja,koncepcji,2799,6679,67
redaktor,redaktor,3700,6680,67
efekt,efektów,502,6681,67
wierny,wierni,2579,6682,67
przeczytać,przeczytać,3600,6683,67
potrwać,potrwają,1642,6684,67
osobisty,osobiste,1667,6685,67
postanowić być,postanowiliśmy,4015,6686,67
maszyna,maszyna,1620,6687,67
liczyć,licząc,381,6688,67
odpoczynek,odpoczynku,3492,6689,67
wiosna,wiosna,1507,6690,67
jechać,jadąc,956,6691,67
konfrontacja,konfrontacji,3734,6692,67
popularny,popularna,716,6693,67
danie,danie,1837,6694,67
i tak dalej,itd,5089,6695,67
sprzeciw,sprzeciw,3402,6696,67
przeznaczyć,przeznaczyć,1029,6697,67
staw,stawów,3015,6698,67
polityczny,politycznym,700,6699,66
kolor,kolorze,1246,6700,66
zakupy,zakupy,4763,6701,66
przejąć,przejąć,1228,6702,66
profil,profil,1586,6703,66
ofensywa,ofensywy,2633,6704,66
zdrowy,zdrowy,1365,6705,66
wrażenie,wrażenia,1280,6706,66
wysiłek,wysiłki,2083,6707,66
sięgać,sięgać,1593,6708,66
zrobić,zrobienia,187,6709,66
sbu,sbu,5099,6710,66
zamknąć,zamknięcie,1003,6711,66
zimno,zimno,4248,6712,66
spotkanie,spotkaniem,120,6713,66
kamera,kamera,1481,6714,66
skierować,skierowała,1037,6715,66
świetny,świetne,1212,6716,66
określić,określił,1155,6717,66
północny,północna,1049,6718,66
interesować,interesuje,2747,6719,66
wyposażenie,wyposażenia,2908,6720,66
pomocnik,pomocnik,3720,6721,66
zapłacić,zapłaci,961,6722,66
obszar,obszary,616,6723,66
zatrzymać,zatrzymani,277,6724,66
zrobić,zrobią,187,6725,66
skrajnie,skrajnie,5116,6726,66
specjalny,specjalna,397,6727,66
tez,tez,4970,6728,66
komisariat,komisariatu,3683,6729,66
podziękowanie,podziękowania,3857,6730,66
rejonowy,rejonowego,1659,6731,66
xbox,xbox,5118,6732,66
intensywny,intensywnej,1796,6733,66
podlaski,podlaskiej,1136,6734,66
czerwony,czerwonym,996,6735,66
wycofać,wycofanie,1025,6736,66
muzyka,muzyką,855,6737,66
wspomnieć,wspomnieć,1554,6738,66
ważny,najważniejsza,138,6739,66
paść,padło,1426,6740,66
zwycięstwo,zwycięstw,468,6741,66
tanio,taniej,4233,6742,66
dolar,dolara,638,6743,66
kanada,kanada,1556,6744,66
oby,oby,5129,6745,66
odpowiedni,odpowiednim,678,6746,66
rzut,rzutów,1117,6747,66
zdecydowany,zdecydowana,2377,6748,66
światowy,światowy,464,6749,66
niezależny,niezależny,1767,6750,66
wrzesień,wrzesień,327,6751,66
ostrożność,ostrożność,3296,6752,66
negocjacje,negocjacje,2256,6753,66
bomba,bomby,2982,6754,66
uszkodzić,uszkodzenia,2244,6755,66
anna,anny,4841,6756,66
zakup,zakupie,577,6757,66
zniszczona,zniszczony,5135,6758,66
pokazać,pokazały,629,6759,66
najwyższą,najwyższą,5138,6760,66
aktor,aktorów,1062,6761,66
śląski,śląski,434,6762,66
mały,mniejszą,261,6763,66
kartka,kartkę,1936,6764,66
youtube,youtube,5143,6765,66
tenis,tenisa,4014,6766,66
informacja,informacjami,136,6767,66
premiera,premiery,2247,6768,66
świąteczny,świątecznej,1089,6769,66
bezpieczny,bezpieczny,1170,6770,66
dziennikarz,dziennikarzami,642,6771,66
świetny,świetna,1212,6772,66
działać,działających,260,6773,66
tłumaczyć,tłumaczyła,692,6774,66
seks,seks,3696,6775,66
przelotny,przelotne,4142,6776,66
zajmować,zajmować,490,6777,66
zniszczeć,zniszczenia,3551,6778,66
偶e,偶e,5147,6779,66
pisać być,pisaliśmy,4343,6780,66
dokonać,dokonali,935,6781,66
stawka,stawek,1122,6782,66
zabawka,zabawki,3645,6783,66
połączenie,połączenia,1498,6784,66
fortun,fortuna,5003,6785,66
kierować,kierująca,578,6786,66
pojemność,pojemności,4023,6787,65
pogodzić,pogodzić,4146,6788,65
państwo,państwu,158,6789,65
kłopot,kłopotów,1853,6790,65
hit,hitem,2011,6791,65
połączyć,połączyć,1213,6792,65
dawka,dawkę,1876,6793,65
internetowy,internetową,872,6794,65
głąb,głąb,4816,6795,65
hołd,hołd,4651,6796,65
użyć,użycie,745,6797,65
telefonicznie,telefonicznie,5161,6798,65
wydział,wydział,1484,6799,65
czynić,czyni,1576,6800,65
zaszczepiony,zaszczepionych,4250,6801,65
postawa,postawę,1721,6802,65
mieszkańc,mieszkańcami,4657,6803,65
pojechać,pojechali,1746,6804,65
analiza,analiza,1254,6805,65
skazać,skazał,1526,6806,65
chłopiec,chłopcy,934,6807,65
działka,działek,1814,6808,65
berlina,berlin,5173,6809,65
zagraniczny,zagranicznej,649,6810,65
spotkać,spotka,605,6811,65
świątynia,świątyni,3983,6812,65
zioła,zioła,5174,6813,65
artystka,artystka,3134,6814,65
wyjazd,wyjazdy,778,6815,65
zaporoski,zaporoskim,2766,6816,65
ochotnik,ochotników,3898,6817,65
silnik,silnik,2149,6818,65
tamten,tamtym,1533,6819,65
kolejny,kolejnymi,61,6820,65
oczekiwanie,oczekiwania,2307,6821,65
rejonowy,rejonowej,1659,6822,65
on,niemu,9,6823,65
rekord,rekordy,1731,6824,65
zimowy,zimowy,1192,6825,65
android,androida,3335,6826,65
lokal,lokal,1610,6827,65
podwyżka,podwyżkę,803,6828,65
współczesny,współczesnych,1850,6829,65
groźba,groźby,3752,6830,65
us,us,5062,6831,65
narkotyk,narkotyki,2098,6832,65
cenny,cenne,2440,6833,65
książka,książkę,811,6834,65
słyszeć,słyszymy,2173,6835,65
suwerenność,suwerenności,3684,6836,65
ważny,najważniejszy,138,6837,65
ważny,najważniejszym,138,6838,65
jeden,jedni,32,6839,65
wydać,wydano,485,6840,65
sprawdzać,sprawdza,1353,6841,65
senator,senator,2772,6842,65
przełożyć,przełożyć,2919,6843,65
nielegalny,nielegalne,1629,6844,65
wątpienie,wątpienia,5188,6845,65
gospodarka,gospodarce,768,6846,65
reparacja,reparacji,4261,6847,65
promile,promile,5068,6848,65
pieczenie,pieczenia,4710,6849,65
bezpośredni,bezpośredni,1488,6850,65
tekst,tekstów,1546,6851,65
gwarancja,gwarancji,2674,6852,65
autor,autorów,930,6853,65
rozmawiać,rozmawiali,891,6854,65
prywatny,prywatnym,984,6855,65
mocny,mocny,1505,6856,65
masowy,masowe,1845,6857,65
welt,welt,5199,6858,65
śledzić,śledzić,2516,6859,65
groźny,groźny,1692,6860,65
seniorz,seniorzy,5203,6861,65
obiecać,obiecał,3297,6862,65
zachodni,zachodnim,774,6863,65
nadzwyczajny,nadzwyczajnych,2651,6864,65
rower,rowerem,1495,6865,65
sylwester,sylwestra,3449,6866,65
lekcja,lekcji,2204,6867,65
wywołać,wywołało,1349,6868,65
zasób,zasoby,2441,6869,65
protest,protestu,1261,6870,65
nawiązywać,nawiązuje,3357,6871,65
robić,robię,257,6872,65
ulegać,ulega,3510,6873,65
niewykluczone,niewykluczone,5210,6874,65
zapaść,zapadł,2130,6875,65
zachmurzenia,zachmurzenie,5211,6876,65
otóż,otóż,5212,6877,65
udział,udziałów,160,6878,64
objąć,objętych,788,6879,64
eliminacja,eliminacji,3070,6880,64
technologia,technologie,1208,6881,64
odzież,odzieży,3287,6882,64
uzyskać,uzyskała,623,6883,64
ułatwić,ułatwić,3288,6884,64
fałszywy,fałszywych,2439,6885,64
tragicznie,tragicznie,5215,6886,64
samopoczucie,samopoczucie,4390,6887,64
świeży,świeże,2031,6888,64
wskazać,wskazać,509,6889,64
poszkodować,poszkodowanych,2385,6890,64
odległość,odległość,2278,6891,64
zapalenie,zapalenie,3562,6892,64
widzieć,widzieli,459,6893,64
obchodzić,obchodzi,2045,6894,64
pełny,pełnego,469,6895,64
określić,określonych,1155,6896,64
minąć,minął,2319,6897,64
rywala,rywala,3083,6898,64
przygoda,przygody,2101,6899,64
widowisko,widowisko,3533,6900,64
katar,katar,2829,6901,64
toyota,toyota,3982,6902,64
amerykański,amerykańską,343,6903,64
stosunki,stosunki,3102,6904,64
burza,burza,1564,6905,64
czysty,czyste,2074,6906,64
zadowolony,zadowoleni,2645,6907,64
domowy,domowy,665,6908,64
krakowski,krakowskich,1227,6909,64
giełda,giełdzie,2782,6910,64
rozprawa,rozprawy,2714,6911,64
autor,autora,930,6912,64
dział,działu,3511,6913,64
p,p,5121,6914,64
wystawa,wystawę,1206,6915,64
drogi,drogie,2740,6916,64
senioro,seniora,5233,6917,64
drony,drony,5059,6918,64
odejść,odejść,1531,6919,64
incydent,incydent,2323,6920,64
srebrny,srebrny,2821,6921,64
iii,iii,5238,6922,64
zorganizować,zorganizowane,736,6923,64
atrakcyjny,atrakcyjne,2137,6924,64
racja,rację,2526,6925,64
pozwolić,pozwoliło,659,6926,64
times,times,4978,6927,64
myśleć,myślą,603,6928,64
pokolenie,pokolenie,1772,6929,64
kontrakt,kontraktów,1290,6930,64
bezpieczny,bezpieczna,1170,6931,64
dyplomata,dyplomatów,2973,6932,64
ostrzegać,ostrzegają,1518,6933,64
hit,hit,2011,6934,64
położyć,położony,1397,6935,64
dowiadywać,dowiadujemy,4263,6936,64
zboże,zbóż,2042,6937,64
nowość,nowości,3156,6938,64
miejscowy,miejscowe,1115,6939,64
idealny,idealny,1897,6940,64
groźny,groźne,1692,6941,64
it,it,5193,6942,64
kraj,krajami,71,6943,64
rządzący,rządzący,2813,6944,64
lw,lwów,4932,6945,64
informować być,informowaliśmy,5247,6946,64
zaległość,zaległości,5035,6947,64
głód,głodu,3815,6948,64
rodzinny,rodzinnych,946,6949,64
szczecinek,szczecinku,4716,6950,64
zdradzić,zdradził,3414,6951,64
operacyjny,operacyjnego,1625,6952,64
rodzina,rodzinom,161,6953,64
zgromadzić,zgromadzonych,1696,6954,64
podpisać,podpisana,729,6955,64
spodziewać,spodziewał,586,6956,64
napis,napis,2594,6957,64
operacyjny,operacyjne,1625,6958,64
poszukiwanie,poszukiwań,2745,6959,64
staranie,starań,3491,6960,64
jednoznacznie,jednoznacznie,5260,6961,64
ciekawy,najciekawsze,669,6962,64
termometr,termometry,4808,6963,64
śnieg,śniegiem,1391,6964,64
kapitał,kapitału,3085,6965,64
kurs,kursy,1594,6966,64
przemysław,przemysław,3842,6967,64
podatkowy,podatkowych,1960,6968,64
posiłek,posiłków,2315,6969,64
mleko,mleko,2914,6970,64
przeciwnik,przeciwnik,1342,6971,64
sąsiedztwo,sąsiedztwie,4050,6972,64
policyjny,policyjnych,1460,6973,64
porównanie,porównania,1386,6974,64
dodać,dodaj,114,6975,64
prywatnie,prywatnie,5270,6976,63
międzyczas,międzyczasie,5271,6977,63
powołać,powołał,1253,6978,63
być,będziecie,3,6979,63
zdecydować,zdecydowały,514,6980,63
udać,udał,212,6981,63
aktywny,aktywnych,1637,6982,63
zapoznać,zapoznać,3514,6983,63
przedmiot,przedmiot,1149,6984,63
obywatelski,obywatelskich,1259,6985,63
przeprowadzić,przeprowadziły,357,6986,63
święty,świętej,518,6987,63
silnie,silnie,4905,6988,63
å,å,5278,6989,63
sprzedawać,sprzedaje,1919,6990,63
mieszkać,mieszkających,614,6991,63
przejść,przejdzie,608,6992,63
wrocław,wrocławia,2421,6993,63
kryzys,kryzysem,912,6994,63
pomysć być,pomysłem,5284,6995,63
rakieta,rakieta,1108,6996,63
opublikowanym,opublikowanym,5287,6997,63
zagrać,zagrali,465,6998,63
pozwolenie,pozwolenia,3005,6999,63
ekonomiczny,ekonomicznego,1807,7000,63
promocja,promocje,1679,7001,63
jeździć,jeżdżą,1639,7002,63
produkcja,produkcje,398,7003,63
sobotni,sobotniego,1499,7004,63
pas,pasie,1138,7005,63
wiceprezydent,wiceprezydent,4666,7006,63
warsztat,warsztaty,3061,7007,63
cytować,cytowana,1090,7008,63
mama,mamą,1239,7009,63
wydanie,wydaniu,3259,7010,63
pojechać,pojechać,1746,7011,63
nagroda,nagrodą,499,7012,63
zapomnieć,zapomnieć,2647,7013,63
mobilizacja,mobilizacja,1972,7014,63
różnić,różni,2337,7015,63
utwór,utworu,1630,7016,63
niebezpieczny,niebezpieczna,1094,7017,63
niebo,niebie,2057,7018,63
krzyż,krzyż,2179,7019,63
korona,korony,2723,7020,63
zakład,zakładach,677,7021,63
zwolennik,zwolenników,3260,7022,63
wodny,wodnych,1362,7023,63
kluczowy,kluczowy,1044,7024,63
wirus,wirus,1611,7025,63
czerwony,czerwony,996,7026,63
nadchodzący,nadchodzących,2955,7027,63
przyznawać,przyznają,1128,7028,63
włoski,włoskiego,1469,7029,63
przekroczyć,przekroczył,1178,7030,63
duma,dumy,3047,7031,63
forma,form,592,7032,63
wzmocnić,wzmocnienia,1693,7033,63
wołodymyr,wołodymyrem,1284,7034,63
najnowszego,najnowszego,5301,7035,63
bezpośredni,bezpośredniego,1488,7036,63
przełom,przełom,2012,7037,63
zawierać,zawierają,1266,7038,63
majątek,majątek,2316,7039,63
audi,audi,5307,7040,63
zderzyć,zderzył,1995,7041,63
trend,trendy,2033,7042,63
funkcjonariusz,funkcjonariusz,555,7043,63
twój,twoja,1098,7044,63
afryka,afryce,2376,7045,63
widzew,widzew,5202,7046,63
skóra,skórze,1583,7047,63
ranny,ranni,689,7048,63
białoruski,białoruskiej,1882,7049,63
opublikować,opublikowano,596,7050,63
ośrodek,ośrodków,680,7051,63
węgrzech,węgrzech,5313,7052,63
wpływ,wpływów,538,7053,63
problem,problemach,164,7054,63
duet,duet,3553,7055,63
góra,górą,320,7056,63
ilość,ilością,761,7057,63
dawać,dawać,589,7058,63
działacz,działaczy,2150,7059,63
statek,statek,1950,7060,63
prosty,prostych,354,7061,63
uznać,uznanie,628,7062,63
doniecki,donieckiej,1812,7063,63
dodatkowy,dodatkowego,494,7064,63
odbywać,odbywał,580,7065,63
posiłek,posiłki,2315,7066,63
pomieszczenie,pomieszczeń,1793,7067,63
wymieszać,wymieszać,4472,7068,63
nóż,nóż,2088,7069,63
czwarty,czwarta,813,7070,63
pies,psem,809,7071,63
planować,planujemy,377,7072,63
miłosny,miłosny,4082,7073,63
następować,następuje,4113,7074,63
pożara,pożarze,5154,7075,63
potwierdzić,potwierdzono,676,7076,63
skontaktować,skontaktować,3125,7077,63
wezmą,wezmą,5327,7078,63
pocisek,pociski,5094,7079,62
dotyczyć,dotyczyło,152,7080,62
auto,aucie,429,7081,62
państwo,państwach,158,7082,62
dolar,dol,638,7083,62
weryfikacja,weryfikacji,4246,7084,62
uruchomić,uruchomienie,1561,7085,62
zero,zera,2708,7086,62
tłum,tłum,1937,7087,62
zalecać,zaleca,3244,7088,62
podatek,podatki,1032,7089,62
tyle,tylu,564,7090,62
choroba,chorobie,424,7091,62
dzieciństwo,dzieciństwa,3200,7092,62
lotos,lotos,3252,7093,62
bidena,bidena,5337,7094,62
przejąć,przejęcia,1228,7095,62
tańsze,tańsze,5340,7096,62
gabinet,gabinetu,3060,7097,62
ludzkość,ludzkości,4440,7098,62
hasło,hasło,1932,7099,62
rodak,rodaków,3638,7100,62
stwierdzić,stwierdzić,371,7101,62
dostarczać,dostarcza,1808,7102,62
prowadzić,prowadzony,105,7103,62
zapas,zapasów,2306,7104,62
dostawa,dostawę,557,7105,62
tegoroczny,tegoroczna,821,7106,62
imperium,imperium,5344,7107,62
wsparcie,wsparciem,306,7108,62
zaburzenie,zaburzenia,2943,7109,62
jaw,jaw,5285,7110,62
zysk,zyski,1456,7111,62
spektakl,spektaklu,2430,7112,62
odnaleźć,odnaleziono,1842,7113,62
jakikolwiek,jakichkolwiek,1870,7114,62
playstation,playstation,5349,7115,62
ustalić,ustalenia,602,7116,62
przyjaciel,przyjaciel,1013,7117,62
odra,odrą,1795,7118,62
orkiestra,orkiestra,2460,7119,62
jezioro,jeziorze,1829,7120,62
mickiewicz,mickiewicza,5122,7121,62
gorsza,gorsza,5291,7122,62
dotychczasowy,dotychczasowy,1403,7123,62
kojarzyć,kojarzy,3139,7124,62
europa,europę,3805,7125,62
rozkaz,rozkaz,4199,7126,62
wielkopolskiy,wielkopolskiego,5352,7127,62
przypadek,przypadkiem,173,7128,62
znaczny,znaczne,1500,7129,62
najwyraźniej,najwyraźniej,5354,7130,62
poznać,poznaniu,1017,7131,62
analiza,analiz,1254,7132,62
kupić,kupił,807,7133,62
wykorzystać,wykorzystali,487,7134,62
rządowy,rządowe,1220,7135,62
sekretarz,sekretarza,1419,7136,62
zajęcie,zajęcia,3405,7137,62
uznać,uznany,628,7138,62
relacja,relacja,662,7139,62
jesienny,jesiennej,2532,7140,62
miłośnica,miłośnicy,5296,7141,62
poruszać,poruszać,1517,7142,62
poznać być,poznaliśmy,3854,7143,62
najgorsze,najgorsze,5357,7144,62
zabezpieczenie,zabezpieczenia,3272,7145,62
rola,role,467,7146,62
dawka,dawki,1876,7147,62
gospodarstwo,gospodarstwo,1159,7148,62
dostawca,dostawców,2595,7149,62
ludobójstwo,ludobójstwa,3758,7150,62
prezentacja,prezentacji,3116,7151,62
opad,opadami,1039,7152,62
świadczyć,świadczyć,1612,7153,62
odnosić,odnosi,2880,7154,62
sobotni,sobotnie,1499,7155,62
sky,sky,5364,7156,62
oznaczać,oznaczało,366,7157,62
objąć,objąć,788,7158,62
zająć,zajęły,479,7159,62
transmisja,transmisji,2354,7160,62
znajdować,znajdowało,221,7161,62
świadek,świadkami,1265,7162,62
ciężki,ciężką,797,7163,62
odwołać,odwołania,1278,7164,62
znajdować,znajdować,221,7165,62
niewielki,niewielka,1223,7166,62
słowo,słowami,407,7167,62
wykonać,wykonana,352,7168,62
obostrzenie,obostrzeń,3421,7169,62
przyznać,przyznano,361,7170,62
wyjaśniać,wyjaśniał,793,7171,62
zawiadomienie,zawiadomienie,4338,7172,62
usłyszeć,usłyszała,1177,7173,62
hospitalizacja,hospitalizacji,4746,7174,62
pokolenie,pokoleń,1772,7175,62
skarga,skargi,2922,7176,62
dopytywać,dopytywany,3979,7177,62
niezależny,niezależne,1767,7178,61
zamówienie,zamówienia,2847,7179,61
kot,kota,1927,7180,61
miasteczko,miasteczko,2427,7181,61
artystyczny,artystyczne,1675,7182,61
przycisk,przycisk,3847,7183,61
ruch,ruchy,246,7184,61
dobry,lepszą,73,7185,61
ekran,ekranu,1680,7186,61
poseł,posła,902,7187,61
poczuć,poczuć,2600,7188,61
stół,stół,2019,7189,61
sen,sen,2542,7190,61
wzrok,wzrok,3530,7191,61
aleksander,aleksander,4223,7192,61
karta,karta,1147,7193,61
pensja,pensji,2734,7194,61
tworzyć,tworząc,684,7195,61
menu,menu,5394,7196,61
elektrownia,elektrownia,1161,7197,61
konto,kont,756,7198,61
przekazać,przekazany,147,7199,61
dostawać,dostają,1922,7200,61
dziwny,dziwne,2013,7201,61
stres,stresu,2448,7202,61
sól,sól,2262,7203,61
oligarch,oligarchów,4866,7204,61
chaos,chaos,3742,7205,61
zaporoski,zaporoskiej,2766,7206,61
jeden,jedne,32,7207,61
pln,pln,5400,7208,61
film,filmem,192,7209,61
basen,basen,2382,7210,61
prawdziwy,prawdziwych,668,7211,61
szymyć,szymona,5404,7212,61
sprzyjać,sprzyja,2423,7213,61
juza,juz,5407,7214,61
współpracować,współpracował,1733,7215,61
popularność,popularności,1641,7216,61
młody,najmłodszych,239,7217,61
wykazać,wykazała,1329,7218,61
zdjęcie,zdjęciami,213,7219,61
dwadzieścia,dwadzieścia,3825,7220,61
wykonawca,wykonawców,1651,7221,61
wielki,większego,115,7222,61
substancja,substancje,1910,7223,61
pracować,pracujemy,296,7224,61
odniesienie,odniesieniu,3524,7225,61
powiedzieć być,powiedziałem,4581,7226,61
zestawienie,zestawienie,2344,7227,61
zrobić,zrobimy,187,7228,61
poznać,poznamy,1017,7229,61
legia,legia,2331,7230,61
utworzyć,utworzenia,1778,7231,61
choroba,chorobami,424,7232,61
stanąć,stanęli,1091,7233,61
stanąć,stanęła,1091,7234,61
chersoń,chersonia,3625,7235,61
wybrzeże,wybrzeża,3032,7236,61
piosenkarka,piosenkarka,4262,7237,61
