Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
darrer,darrera,188,1029,541
concretament,concretament,1068,1030,541
quin,quina,198,1031,541
terreny,terreny,817,1032,541
presentació,presentació,993,1033,541
jugador,jugador,448,1034,541
marxar,marxar,691,1035,541
trobar,trobat,98,1036,540
tècnic,tècnic,509,1037,540
intenció,intenció,945,1038,538
oferir,oferir,302,1039,537
representar,representa,515,1040,536
desenvolupament,desenvolupament,1067,1041,535
pacient,pacients,800,1042,535
consistori,consistori,1047,1043,534
parc,parc,875,1044,534
situar,situa,485,1045,534
directe,directe,855,1046,533
trobar,troben,98,1047,533
delicte,delictes,366,1048,532
convertir,convertir,453,1049,531
vent,vent,978,1050,531
pena,pena,772,1051,528
estudi,estudis,593,1052,528
objectiu,objectius,481,1053,528
petició,petició,811,1054,526
gaudir,gaudir,698,1055,526
acte,actes,521,1056,526
estar,estigui,26,1057,526
qüestió,qüestions,297,1058,525
formar,formar,278,1059,525
donar,donen,67,1060,524
haver,hauran,6,1061,524
assegurar,asseguren,110,1062,524
mandat,mandat,1021,1063,524
treballar,treballa,132,1064,524
quin,quins,198,1065,524
millora,millora,833,1066,524
recurs,recurs,357,1067,524
democràcia,democràcia,992,1068,523
aprovar,aprovar,484,1069,523
mostrar,mostrat,257,1070,523
referèndum,referèndum,1036,1071,522
bo,bones,93,1072,522
lloguer,lloguer,946,1073,520
activitat,activitat,347,1074,520
electoral,electoral,870,1075,520
raó,raó,763,1076,520
hora,h,91,1077,520
règim,règim,1058,1078,520
internacional,internacionals,279,1079,519
voler,voler,71,1080,518
avançar,avançar,440,1081,517
accedir,accedir,890,1082,516
créixer,créixer,664,1083,516
familiar,familiar,573,1084,515
màxim,màxima,311,1085,515
estar,estarà,26,1086,514
treure,treure,745,1087,514
complir,complir,436,1088,514
continuar,continuen,107,1089,513
sort,sort,1107,1090,513
afectar,afecta,356,1091,513
familiar,familiars,573,1092,512
figura,figura,840,1093,511
tram,tram,854,1094,510
negoci,negoci,770,1095,510
membre,membre,324,1096,510
gana,ganes,984,1097,510
necessitat,necessitats,392,1098,509
regió,regió,824,1099,508
mesa,mesa,1102,1100,507
normal,normal,957,1101,507
arribar,arriben,63,1102,505
generar,generar,377,1103,505
seguit,seguit,843,1104,504
etapa,etapa,902,1105,504
novel,novel,1128,1106,504
selecció,selecció,1040,1107,504
indústria,indústria,1054,1108,503
recuperació,recuperació,1104,1109,503
miler,milers,949,1110,503
nivell,nivells,261,1111,503
pitjor,pitjor,927,1112,502
versió,versió,962,1113,502
situació,situacions,121,1114,502
confirmar,confirmat,523,1115,501
sessió,sessió,779,1116,500
venir,venir,243,1117,500
expliquar,expliquen,938,1118,500
fill,filla,214,1119,499
vespre,vespre,1106,1120,498
bo,bons,93,1121,498
tranquil,tranquil,1046,1122,498
llarg,llarga,241,1123,497
defensar,defensa,200,1124,497
compra,compra,879,1125,497
formar,forma,278,1126,497
resolució,resolució,996,1127,497
obert,oberta,420,1128,497
afectat,afectats,572,1129,496
sensació,sensació,948,1130,496
sexual,sexual,742,1131,495
actuació,actuacions,720,1132,495
passar,passant,57,1133,495
poder,puc,21,1134,494
ritme,ritme,1052,1135,493
institució,institució,498,1136,493
canviar,canviat,228,1137,492
universitat,universitat,821,1138,492
perdre,perdut,294,1139,490
moscou,moscou,1164,1140,489
vol,vols,920,1141,489
mirar,mirar,430,1142,489
declaració,declaració,478,1143,488
taxa,taxa,980,1144,487
reducció,reducció,1108,1145,486
policial,policial,773,1146,486
despesa,despesa,802,1147,486
generació,generació,784,1148,486
mostrar,mostra,257,1149,486
legislatura,legislatura,1124,1150,485
poder,pots,21,1151,485
carretera,carretera,812,1152,484
escriure,escriure,764,1153,484
escenari,escenari,785,1154,484
anterior,anteriors,451,1155,483
participant,participants,1141,1156,483
animal,animals,909,1157,483
increment,increment,1042,1158,482
recorregut,recorregut,1078,1159,482
carta,carta,888,1160,482
reial,reial,1120,1161,481
quedar,queden,112,1162,481
normativa,normativa,1091,1163,481
festa,festes,405,1164,479
matèria,matèria,899,1165,479
restricció,restriccions,1071,1166,478
personatge,personatges,689,1167,478
vaga,vaga,1059,1168,477
opció,opció,663,1169,477
càrrec,càrrecs,340,1170,476
mòbil,mòbil,873,1171,476
veuar,veuen,1178,1172,476
votar,votar,592,1173,475
govern,governs,50,1174,475
néixer,néixer,1166,1175,474
transició,transició,1151,1176,474
demanar,demanen,97,1177,474
lícular,lícula,1182,1178,474
distància,distància,1018,1179,473
mostra,mostra,908,1180,473
frontera,frontera,838,1181,473
pregunta,preguntes,654,1182,473
línia,línies,273,1183,473
pujada,pujada,986,1184,472
títol,títol,751,1185,472
comitè,comitè,1133,1186,472
damunt,damunt,1187,1187,472
proper,proper,464,1188,472
jutjat,jutjat,930,1189,472
finançament,finançament,1185,1190,471
contracte,contractes,524,1191,471
trimestre,trimestre,1136,1192,471
evident,evident,1082,1193,471
cuina,cuina,1139,1194,470
totalment,totalment,1194,1195,470
èxit,èxit,1005,1196,470
funcionament,funcionament,1192,1197,468
matar,mort,719,1198,468
anar,anava,10,1199,468
ull,ulls,1099,1200,468
detallar,detallat,723,1201,468
cursa,cursa,989,1202,467
poc,poques,115,1203,467
impossible,impossible,1126,1204,466
haver,hagin,6,1205,466
tasca,tasca,726,1206,466
algunes,algunes,1198,1207,466
dificultat,dificultats,844,1208,465
manifestació,manifestació,903,1209,465
respondre,respondre,571,1210,465
intel,intel,1201,1211,464
peça,peces,687,1212,463
estudi,estudi,593,1213,463
expert,experts,932,1214,463
soc,soc,1203,1215,462
premi,premis,417,1216,462
digital,digital,853,1217,462
muntanya,muntanya,1009,1218,462
retorn,retorn,1189,1219,462
català,catalanes,61,1220,461
dècada,dècada,588,1221,460
document,document,815,1222,460
tenir,tinguin,20,1223,459
tendència,tendència,1034,1224,459
declarar,declarat,555,1225,458
virus,virus,1219,1226,458
aprovar,aprovat,484,1227,457
web,web,1159,1228,457
artista,artistes,968,1229,454
obert,obert,420,1230,454
doble,doble,1213,1231,454
musical,musical,919,1232,453
presentar,presenta,148,1233,452
tirar,tirar,756,1234,452
previsió,previsió,822,1235,452
responsable,responsables,499,1236,452
fet,feta,47,1237,451
estiu,estiu,1119,1238,451
dirigent,dirigent,692,1239,451
consens,consens,1094,1240,451
penal,penal,1016,1241,450
comerç,comerç,976,1242,450
provocar,provocar,437,1243,450
contrari,contrari,914,1244,450
categoria,categoria,918,1245,449
històric,històric,541,1246,449
quart,quart,535,1247,449
cadena,cadena,1028,1248,449
sortir,surt,166,1249,448
ambient,ambient,1190,1250,448
publicar,publicar,551,1251,448
denunciar,denunciat,424,1252,447
independentista,independentista,549,1253,447
literatura,literatura,1239,1254,446
coneixement,coneixement,995,1255,446
celebració,celebració,1083,1256,446
augmentar,augmentar,452,1257,446
acord,acords,370,1258,445
tocar,tocar,507,1259,444
viuar,viuen,1257,1260,444
classe,classe,759,1261,443
restaurant,restaurant,860,1262,442
comunitat,comunitats,399,1263,442
visitant,visitants,1066,1264,442
alt,altes,237,1265,441
fort,forta,408,1266,441
protegir,protegir,921,1267,441
nom,noms,318,1268,441
fer,feien,16,1269,441
tenir,tindran,20,1270,440
company,companys,944,1271,440
rus,russes,165,1272,440
ocasió,ocasions,801,1273,439
assegurar,assegurar,110,1274,438
denúncia,denúncia,883,1275,438
percentatge,percentatge,1025,1276,435
crítica,crítiques,880,1277,435
climàtic,climàtic,697,1278,435
paraula,paraula,418,1279,434
pregunta,pregunta,654,1280,433
ús,ús,981,1281,433
cor,cor,1280,1282,432
següent,següent,1037,1283,432
tractament,tractament,1035,1284,432
roba,roba,1275,1285,431
pèrdua,pèrdua,929,1286,431
moncloa,moncloa,1287,1287,431
mitjançant,mitjançant,1288,1288,431
caràcter,caràcter,1234,1289,430
malament,malament,1291,1290,430
esperar,esperar,275,1291,430
lamentar,lamentat,562,1292,430
detall,detalls,790,1293,430
tren,tren,829,1294,429
mental,mental,1130,1295,429
repte,repte,798,1296,429
oferir,ofereix,302,1297,428
límit,límit,799,1298,428
cotxe,cotxes,455,1299,428
convers,converses,752,1300,428
subratllar,subratllat,715,1301,428
lació,lació,1296,1302,428
gens,gens,1298,1303,427
ingres,ingressos,1301,1304,427
llegir,llegir,755,1305,425
meus,meus,1307,1306,425
teu,teva,743,1307,425
reconir,reconeix,1308,1308,425
segurament,segurament,1309,1309,425
caldre,caldrà,104,1310,424
casa,cases,140,1311,424
veu,veus,532,1312,422
denunciar,denunciar,424,1313,422
poc,poca,115,1314,422
tecnologia,tecnologia,991,1315,422
peu,peu,895,1316,421
cop,cops,141,1317,420
popular,populars,470,1318,420
missatge,missatges,483,1319,420
grau,grau,450,1320,420
telèfon,telèfon,1043,1321,420
port,port,1019,1322,420
contingut,contingut,810,1323,420
opció,opcions,663,1324,419
tradicional,tradicional,871,1325,418
polític,polítiques,126,1326,418
tradició,tradició,1101,1327,418
calendari,calendari,1269,1328,417
caiguda,caiguda,1205,1329,417
darrer,darreres,188,1330,417
regidor,regidor,729,1331,416
apuntar,apunten,225,1332,416
mostrar,mostrar,257,1333,416
periodista,periodistes,542,1334,416
quant,quant,520,1335,416
circulació,circulació,1317,1336,415
cantant,cantant,1228,1337,415
pròxim,pròxim,352,1338,415
quant,quants,520,1339,414
treball,treballs,250,1340,414
competició,competició,1086,1341,414
descobrir,descobrir,819,1342,414
turista,turistes,1143,1343,413
tropa,tropes,1326,1344,413
terme,termes,309,1345,412
oportunitat,oportunitat,933,1346,412
trajectòria,trajectòria,1284,1347,412
causa,causes,263,1348,411
dirigent,dirigents,692,1349,411
viscre,viscut,1334,1350,411
consulta,consulta,1056,1351,410
càncer,càncer,1261,1352,410
implicar,implica,862,1353,410
provocar,provocat,437,1354,410
actual,actuals,406,1355,410
autor,autors,667,1356,409
comercial,comercial,884,1357,409
convertit,convertit,1210,1358,409
manera,maneres,72,1359,409
participar,participat,326,1360,408
informe,informe,987,1361,408
negociació,negociacions,511,1362,407
conseqüència,conseqüència,580,1363,407
velocitat,velocitat,1297,1364,406
esperar,espera,275,1365,406
aigua,aigua,956,1366,406
cert,certa,355,1367,406
avançar,avançat,440,1368,405
ruta,ruta,1050,1369,405
pràctica,pràctica,872,1370,405
similar,similar,889,1371,405
aspecte,aspectes,924,1372,405
peça,peça,687,1373,405
ucraïnès,ucraïnesos,382,1374,404
pista,pista,1033,1375,404
territori,territoris,281,1376,403
pujar,pujar,585,1377,403
escolar,escolar,1070,1378,403
candidat,candidat,682,1379,402
parròquia,parròquia,1176,1380,402
concert,concerts,566,1381,401
poder,podien,21,1382,401
votació,votació,1113,1383,401
protagonista,protagonista,805,1384,400
capdavant,capdavant,1366,1385,400
espanyol,espanyols,85,1386,400
convocatòria,convocatòria,1150,1387,399
sortir,sortit,166,1388,399
criticar,criticat,780,1389,399
professor,professor,718,1390,399
iniciar,iniciar,816,1391,399
vendre,vendre,960,1392,399
aquell,aquelles,151,1393,398
obtenir,obtenir,1281,1394,398
pis,pisos,749,1395,398
repressió,repressió,1373,1396,398
pis,pis,749,1397,397
fira,fira,1175,1398,397
torn,torn,1247,1399,397
estudiant,estudiants,1222,1400,397
dòlar,dòlars,1289,1401,396
habitant,habitants,1233,1402,396
crida,crida,1292,1403,396
costar,costa,668,1404,394
color,color,861,1405,394
disposició,disposició,1320,1406,393
tornar,tornarà,94,1407,393
acció,acció,533,1408,393
infantil,infantil,1135,1409,392
ministre,ministres,201,1410,392
obrir,obert,304,1411,392
treballar,treballen,132,1412,392
residu,residus,1335,1413,392
perfil,perfil,1049,1414,392
socialista,socialista,628,1415,391
moda,moda,1385,1416,391
líder,líders,388,1417,391
reconegre,reconegut,1359,1418,391
vint,vint,1386,1419,391
reconeixement,reconeixement,1306,1420,390
generar,genera,377,1421,390
formar,formen,278,1422,389
sostenible,sostenible,1393,1423,388
aprofitar,aprofitar,624,1424,388
cel,cel,1372,1425,388
personatge,personatge,689,1426,388
vacança,vacances,1394,1427,388
patir,patit,259,1428,388
mitja,mitja,1355,1429,387
normalitat,normalitat,1409,1430,385
conegut,conegut,659,1431,385
cançó,cançó,789,1432,385
jutge,jutges,574,1433,385
interès,interessos,845,1434,384
dotze,dotze,1415,1435,384
disc,disc,1204,1436,383
civil,civils,548,1437,383
bastant,bastant,1338,1438,382
diada,diada,1400,1439,382
banc,banc,863,1440,381
noia,noia,912,1441,381
probable,probable,1426,1442,381
mirada,mirada,1212,1443,381
fred,fred,1090,1444,380
arma,armes,1084,1445,380
últim,últim,171,1446,380
històric,històrica,541,1447,380
continuar,continuarà,107,1448,380
permetre,permetrà,195,1449,379
agafar,agafar,721,1450,379
investigador,investigadors,1069,1451,378
brussel,brussel,1433,1452,378
codi,codi,1323,1453,378
lingüístic,lingüística,835,1454,378
sigui,sigui,1427,1455,378
mitjà,mitjana,182,1456,377
existir,existeix,705,1457,377
capaç,capaç,1004,1458,377
km,km,1437,1459,376
trencar,trencar,891,1460,376
blaugrana,blaugrana,1266,1461,376
sol,sola,157,1462,376
manifestar,manifestat,897,1463,375
comparació,comparació,1371,1464,375
indicar,indica,497,1465,375
passar,passen,57,1466,375
fer,facin,16,1467,375
tardor,tardor,1446,1468,374
fotografia,fotografia,896,1469,373
moviment,moviments,491,1470,373
considerar,considerat,155,1471,373
habitatge,habitatges,911,1472,372
àmbit,àmbits,985,1473,372
c,c,1152,1474,372
cita,cita,1218,1475,372
cançó,cançons,789,1476,371
concloure,conclou,783,1477,371
dret,dreta,143,1478,370
lar,lar,1026,1479,370
procediment,procediment,1183,1480,370
sindicat,sindicat,625,1481,370
oficial,oficials,534,1482,370
començar,començarà,99,1483,369
expressar,expressat,893,1484,369
permetre,permès,195,1485,369
funció,funcions,537,1486,369
propietat,propietat,1207,1487,369
visió,visió,1350,1488,369
blanc,blanc,776,1489,368
època,època,1260,1490,367
greu,greus,510,1491,367
relat,relat,1249,1492,367
atac,atacs,825,1493,366
demostrar,demostrar,527,1494,365
impacte,impacte,1311,1495,365
compartir,compartir,539,1496,365
reunió,reunions,343,1497,364
colau,colau,1464,1498,364
baix,baixos,285,1499,364
particular,particular,1031,1500,364
cicle,cicle,1259,1501,364
posteriorment,posteriorment,1466,1502,364
relleu,relleu,1383,1503,364
negre,negre,941,1504,363
sumar,sumar,495,1505,363
convers,conversa,752,1506,363
reclamar,reclamat,435,1507,363
declarar,declarar,555,1508,363
impulsar,impulsar,857,1509,363
corrupció,corrupció,1465,1510,363
econòmic,econòmiques,207,1511,363
ajuda,ajuda,848,1512,362
mantenar,mantenen,1472,1513,362
pluja,pluja,942,1514,362
font,font,252,1515,361
nota,nota,1236,1516,361
edat,edat,1149,1517,360
utilitzar,utilitzar,567,1518,360
escala,escala,1225,1519,360
partida,partida,1403,1520,359
resident,residents,997,1521,359
via,vies,362,1522,359
militar,militars,508,1523,359
venar,venen,1454,1524,358
probablement,probablement,1483,1525,358
esportiu,esportiu,632,1526,358
mateixa,mateixes,184,1527,358
pla,plans,234,1528,358
inversió,inversions,615,1529,357
reconèixer,reconèixer,1379,1530,357
físic,física,760,1531,355
sabar,saben,587,1532,355
complicat,complicat,898,1533,355
recollir,recull,650,1534,355
assolir,assolir,1029,1535,355
aliment,aliments,1376,1536,354
benefici,beneficis,1017,1537,354
medi,medi,1476,1538,354
tasca,tasques,726,1539,353
passar,passarà,57,1540,353
francès,francesa,494,1541,353
admetre,admet,690,1542,353
model,models,299,1543,352
turístic,turística,676,1544,352
volta,volta,1255,1545,352
planta,plantes,598,1546,351
dany,danys,1336,1547,351
palau,palau,1467,1548,350
norma,norma,950,1549,350
mal,mala,379,1550,350
anar,anirà,10,1551,350
celebrar,celebra,286,1552,349
promoció,promoció,1405,1553,349
climàtic,climàtica,697,1554,349
junta,junta,1416,1555,349
guanyar,guanyat,249,1556,348
conferència,conferència,1285,1557,348
è,è,1519,1558,347
parlar,parlant,130,1559,347
situat,situat,922,1560,347
conscient,conscient,982,1561,347
eina,eines,961,1562,346
proposar,proposa,620,1563,346
planeta,planeta,1456,1564,346
quasi,quasi,1528,1565,345
classe,classes,759,1566,345
tensió,tensió,1155,1567,345
coalició,coalició,1500,1568,344
actor,actors,1140,1569,344
destacar,destacar,246,1570,344
visitar,visitar,958,1571,344
privat,privat,594,1572,344
enviar,enviar,696,1573,344
institucional,institucional,1253,1574,344
neu,neu,1382,1575,344
administració,administracions,1267,1576,343
facilitar,facilitar,847,1577,343
pell,pell,1484,1578,343
aparir,apareix,1537,1579,343
lamentar,lamenta,562,1580,343
notícia,notícies,641,1581,343
concepte,concepte,1242,1582,342
atac,atac,825,1583,342
platja,platja,1105,1584,342
detenir,detingut,803,1585,342
accident,accident,1112,1586,342
marcar,marcar,617,1587,342
sabiar,sabia,1243,1588,342
dubte,dubtes,646,1589,341
admetre,admès,690,1590,341
solar,sol,959,1591,341
quart,quarta,535,1592,340
destaquar,destaquen,1502,1593,340
mantenir,mantingut,282,1594,340
pretendre,pretén,1443,1595,340
poble,pobles,321,1596,340
ràpidament,ràpidament,1549,1597,339
titular,titular,1137,1598,339
acceptar,acceptar,670,1599,339
ell,elles,80,1600,339
protagonista,protagonistes,805,1601,338
sedició,sedició,1552,1602,338
quin,quines,198,1603,338
valer,val,1432,1604,338
atenció,atenció,1525,1605,338
estratègia,estratègia,1244,1606,337
deute,deute,1419,1607,337
clarament,clarament,1559,1608,337
soldat,soldats,1391,1609,337
sou,sou,1224,1610,336
petit,petites,208,1611,336
gestionar,gestionar,906,1612,336
subministrament,subministrament,1322,1613,336
nuclear,nuclear,1154,1614,336
comptar,comptar,341,1615,336
volum,volum,1316,1616,336
riu,riu,1360,1617,335
seguiment,seguiment,1499,1618,335
protesta,protesta,951,1619,335
femení,femení,1024,1620,335
creure,creuen,187,1621,335
actuació,actuació,720,1622,335
conductor,conductor,1116,1623,334
completament,completament,1567,1624,334
dependre,depèn,1057,1625,333
actuar,actuar,605,1626,333
baixa,baixa,1055,1627,333
estudiar,estudiar,788,1628,333
diputat,diputada,328,1629,333
publicat,publicat,900,1630,333
advertir,advertit,806,1631,333
passar,passi,57,1632,332
ferit,ferits,876,1633,331
agradar,agrada,704,1634,331
ordre,ordre,1208,1635,331
tècnic,tècnics,509,1636,331
pròxim,pròximes,352,1637,331
inicial,inicial,1304,1638,331
coronaviru,coronavirus,1578,1639,331
considerar,considerar,155,1640,330
focus,focus,1585,1641,330
plantejar,planteja,738,1642,330
minut,minut,360,1643,329
autor,autor,667,1644,329
malaltia,malalties,648,1645,329
ajuda,ajudes,848,1646,329
renovació,renovació,1515,1647,329
econòmic,econòmics,207,1648,329
putir,putin,1591,1649,328
accés,accés,1589,1650,328
mínim,mínima,385,1651,328
prevenció,prevenció,1588,1652,327
industrial,industrial,1209,1653,327
quina,quina,1603,1654,327
sorpresa,sorpresa,1318,1655,327
silenci,silenci,1516,1656,326
talent,talent,1481,1657,326
tocar,toca,507,1658,326
propietari,propietaris,928,1659,325
entrar,entrat,224,1660,325
reforçar,reforçar,1081,1661,325
constitució,constitució,1581,1662,325
primavera,primavera,1582,1663,325
buscar,busca,407,1664,325
negociar,negociar,1072,1665,324
residència,residència,1273,1666,324
cent,cent,1610,1667,324
pensar,pensa,177,1668,324
balear,balear,312,1669,324
assumir,assumir,856,1670,324
rècord,rècord,1337,1671,323
parlar,parlat,130,1672,323
refugiat,refugiats,1352,1673,323
últim,última,171,1674,323
espectacle,espectacle,1156,1675,323
alt,alts,237,1676,323
feijóo,feijóo,1619,1677,323
desenvolupar,desenvolupar,859,1678,323
informar,informa,269,1679,323
igualment,igualment,1621,1680,322
pilota,pilota,1424,1681,322
posar,posen,89,1682,322
títol,títols,751,1683,321
fruit,fruit,1272,1684,321
esportiu,esportiva,632,1685,321
batalla,batalla,1487,1686,321
gol,gol,1048,1687,321
continuïtat,continuïtat,1620,1688,320
funcionar,funciona,582,1689,320
cós,cossos,1628,1690,320
donar,donant,67,1691,320
presumpte,presumpte,1629,1692,319
estar,estiguin,26,1693,319
laboral,laborals,514,1694,319
representació,representació,1508,1695,319
nen,nen,516,1696,318
retirada,retirada,1613,1697,318
semblar,semblava,213,1698,318
competència,competència,970,1699,318
repte,reptes,798,1700,318
idea,idees,398,1701,318
disseny,disseny,1462,1702,318
polèmica,polèmica,1444,1703,317
salt,salt,1431,1704,317
tancat,tancat,828,1705,316
vicepresident,vicepresident,1011,1706,316
necessari,necessària,431,1707,316
material,materials,652,1708,316
constitucional,constitucional,1547,1709,316
reclamar,reclama,435,1710,316
tret,tret,1146,1711,316
metge,metges,979,1712,315
executiu,executiu,1181,1713,315
límit,límits,799,1714,315
comarca,comarca,653,1715,315
ºc,ºc,1644,1716,314
resta,restes,239,1717,314
augmentar,augmentat,452,1718,314
tant,tants,77,1719,314
germà,germà,1051,1720,313
energètic,energètic,538,1721,313
establir,establir,753,1722,313
baixar,baixar,637,1723,313
lectura,lectura,1417,1724,312
pont,pont,1368,1725,312
general,generals,145,1726,312
lluitar,lluitar,931,1727,312
necessitar,necessiten,320,1728,311
temporal,temporal,1262,1729,311
positiu,positiva,473,1730,311
aprendre,aprendre,1111,1731,311
reglament,reglament,1583,1732,311
servir,serveix,185,1733,310
vi,vi,1618,1734,310
sexual,sexuals,742,1735,310
descens,descens,1605,1736,310
superfície,superfície,1479,1737,309
veí,veí,333,1738,309
triar,triar,1061,1739,309
conveni,conveni,1395,1740,309
parlamentari,parlamentari,735,1741,308
interès,interès,845,1742,308
acusar,acusat,834,1743,308
treballar,treballat,132,1744,308
vigor,vigor,1670,1745,308
alemany,alemany,826,1746,308
bloc,bloc,1240,1747,307
amic,amic,504,1748,307
tant,tanta,77,1749,307
controlar,controlar,1075,1750,307
pendent,pendent,1000,1751,307
tancament,tancament,1529,1752,307
curt,curt,1023,1753,307
vulnerabl,vulnerables,1671,1754,306
únic,únic,737,1755,306
consciència,consciència,1627,1756,306
quinze,quinze,1673,1757,306
transformació,transformació,1506,1758,306
europeu,europees,174,1759,306
onada,onada,1270,1760,305
trobar,trobem,98,1761,305
ocasió,ocasió,801,1762,305
divisió,divisió,1539,1763,305
representant,representant,655,1764,305
gust,gust,1453,1765,304
personal,personals,351,1766,304
concentració,concentració,1497,1767,304
petroli,petroli,1674,1768,303
possibilitat,possibilitats,487,1769,303
film,film,1422,1770,303
sanitari,sanitària,595,1771,303
seguir,seguint,162,1772,303
aplicar,aplicar,1076,1773,302
delegació,delegació,1412,1774,302
cultural,culturals,528,1775,302
constant,constant,1369,1776,302
dada,dada,192,1777,302
vall,vall,1283,1778,302
intentar,intentat,236,1779,301
sostenibilitat,sostenibilitat,1684,1780,301
privat,privada,594,1781,301
protocol,protocol,1293,1782,301
voliar,volien,465,1783,301
fendre,fes,1686,1784,301
vulguar,vulgui,1566,1785,301
traslladar,traslladar,642,1786,301
publicar,publicat,551,1787,301
patir,pateix,259,1788,301
solució,solucions,673,1789,301
to,to,1575,1790,301
sistema,sistemes,226,1791,300
milió,milió,108,1792,300
conir,coneix,1688,1793,300
programa,programes,315,1794,300
anual,anual,1038,1795,300
prendre,pres,383,1796,300
identitat,identitat,1548,1797,300
lat,lat,1147,1798,299
mostrar,mostren,257,1799,299
canal,canal,1237,1800,299
sang,sang,1691,1801,299
referent,referent,1100,1802,299
detenció,detenció,1302,1803,299
esquerra,esquerra,1562,1804,297
ser,fou,7,1805,297
detenir,detenir,803,1806,297
humà,humana,402,1807,297
contingut,continguts,810,1808,297
banc,bancs,863,1809,297
interior,interior,1177,1810,297
responsabilitat,responsabilitats,618,1811,297
processo,processos,1709,1812,297
exterior,exterior,1223,1813,297
competència,competències,970,1814,296
andorrà,andorrana,868,1815,296
bandera,bandera,1353,1816,296
documental,documental,1507,1817,296
energia,energia,1344,1818,296
dire,dient,1707,1819,296
pirineu,pirineu,1702,1820,296
proximitat,proximitat,1679,1821,295
explicació,explicacions,1380,1822,295
efecte,efecte,640,1823,295
direct,directa,1704,1824,295
intern,interna,791,1825,295
proper,propers,464,1826,295
previst,prevista,466,1827,295
condició,condició,390,1828,294
democràtic,democràtica,964,1829,294
traslladar,traslladat,642,1830,294
salvar,salvar,1274,1831,294
educació,educació,1721,1832,294
visita,visites,666,1833,293
testimoni,testimonis,1039,1834,293
llengua,llengües,268,1835,293
domicili,domicili,1586,1836,293
celebrar,celebrat,286,1837,293
resultar,resulta,762,1838,293
mirar,mira,430,1839,293
història,històries,197,1840,293
absolut,absoluta,1114,1841,292
viatjar,viatjar,1032,1842,292
preocupació,preocupació,1441,1843,292
ràpid,ràpid,915,1844,292
detectar,detectar,823,1845,292
tribunal,tribunals,396,1846,292
respondre,respon,571,1847,292
preparar,preparar,717,1848,292
error,error,1184,1849,292
passeig,passeig,1656,1850,291
valencià,valencià,1145,1851,291
incidència,incidència,1421,1852,291
recentment,recentment,1736,1853,291
edifici,edificis,1012,1854,291
diferència,diferències,502,1855,291
soci,soci,606,1856,291
significar,significa,1312,1857,291
companyia,companyies,403,1858,290
zero,zero,1712,1859,290
entrada,entrades,1163,1860,290
cost,costos,536,1861,289
centenar,centenars,1121,1862,289
quart,quarts,535,1863,289
tc,tc,1719,1864,289
mercat,mercats,291,1865,289
secretària,secretària,1742,1866,289
protesta,protestes,951,1867,289
plantilla,plantilla,1579,1868,288
tens,tens,1602,1869,288
crític,crític,916,1870,288
pedra,pedra,1333,1871,288
fonamental,fonamental,1041,1872,288
xavi,xavi,1748,1873,288
caigre,caigut,1749,1874,288
principalment,principalment,1750,1875,287
fer,faig,16,1876,287
pagament,pagament,1321,1877,287
recórrer,recórrer,1485,1878,287
metge,metge,979,1879,287
policial,policials,773,1880,287
color,colors,861,1881,286
parlar,parlem,130,1882,286
manifest,manifest,1700,1883,285
xoc,xoc,1653,1884,285
aniversari,aniversari,1741,1885,285
produir,produït,358,1886,284
benestar,benestar,1760,1887,284
recollir,recollir,650,1888,284
base,bases,611,1889,284
únic,única,737,1890,284
comprovar,comprovar,1474,1891,284
infraestructura,infraestructures,1188,1892,284
balanç,balanç,1722,1893,284
element,element,711,1894,283
fotografia,fotografies,896,1895,283
escrit,escrit,1123,1896,283
sanitari,sanitari,595,1897,283
marca,marques,586,1898,283
edifici,edifici,1012,1899,283
concloure,conclòs,783,1900,283
demostrar,demostra,527,1901,283
cura,cura,1343,1902,282
pilot,pilot,1346,1903,282
fenomen,fenomen,1775,1904,282
conseller,consellers,344,1905,282
castell,castell,1053,1906,282
complet,completa,1109,1907,282
disposar,disposa,657,1908,282
ràdio,ràdio,1678,1909,281
mentrestant,mentrestant,1784,1910,281
esforç,esforços,1074,1911,281
detingut,detingut,1085,1912,280
presentat,presentat,1064,1913,280
vladímir,vladímir,1790,1914,280
educatiu,educatius,710,1915,280
jornada,jornades,480,1916,280
ucraïnès,ucraïnesa,382,1917,280
educatiu,educatiu,710,1918,280
aula,aules,1550,1919,280
valorar,valorar,748,1920,280
pib,pib,1795,1921,280
jurat,jurat,1708,1922,280
connexió,connexió,1404,1923,279
factor,factors,1142,1924,279
menorca,menorca,1798,1925,279
llei,lleis,161,1926,279
arribar,arribarà,63,1927,279
turull,turull,1801,1928,278
enmig,enmig,1802,1929,278
quadrat,quadrats,1325,1930,278
comportament,comportament,1480,1931,278
formació,formacions,325,1932,278
registrar,registrar,766,1933,278
pendent,pendents,1000,1934,278
tren,trens,829,1935,277
repetir,repetir,837,1936,277
fundació,fundació,1642,1937,277
contacte,contactes,706,1938,277
vídeo,vídeos,725,1939,277
docent,docents,1324,1940,277
patronal,patronal,1408,1941,277
programació,programació,1768,1942,277
suspensió,suspensió,1730,1943,277
veiar,veiem,885,1944,277
aturar,aturar,1238,1945,276
celebrar,celebrarà,286,1946,276
major,majors,380,1947,276
elèctric,elèctric,767,1948,276
laura,laura,1809,1949,276
perspectiva,perspectiva,1449,1950,276
