Morph-lemma,Morph-inflection
personfølsom,personfølsomme
Kvinde,Kvinden
grusomhede,grusomheder
vandretur,vandretur
transportfirma,transportfirmaet
virtuel,virtuelt
embedsbolig,embedsboligen
bagkæd,bagkæden
holdings,Holdings
fordoble,fordobler
udeban,udebane
serve,serve
acceptere,accepteres
socialpsykiatrisk,socialpsykiatriske
milliard,milliarderne
meddelelse,meddelelser
kampdag,kampdagen
isen,isen
skinne,skinnende
hoppet,hoppet
hurra,hurra
spareforslag,spareforslag
specialdesigne,specialdesignede
nordtysk,nordtyske
livsnerve,livsnerve
burde,Burde
frite,frites
Butikker,Butikker
stædig,stædige
sind,sindene
nævn,nævnets
nutidig,nutidig
håndslag,håndslag
midtjyde,midtjyde
afsagde,afsagde
tiltalte,tiltaltes
legend,legender
be,bede
køn,kønne
løver,løver
vænne,vænner
køkkenhave,køkkenhaven
kvarter,kvarterer
ishockeykvinder,ishockeykvinder
Trudeau,Trudeau
væsen,væsener
kandidatgrad,kandidatgrad
nordamerika,Nordamerika
stangspringer,stangspringer
niårig,niårig
vove,vovet
fejlfri,fejlfri
colombianer,colombianeren
skibene,skibene
skins,skins
bemanding,bemandingen
Udenrigspolitiske,Udenrigspolitiske
newzealandsk,newzealandske
samfundstjeneste,samfundstjeneste
vejbane,vejbaner
overførsel,overførsel
timeløn,timeløn
kritike,kritikerne
tot,totterne
grundlov,grundlov
kommuniker,kommunikere
sved,sveden
oase,oase
nerven,nerven
eliteniveau,eliteniveau
dark,dark
ost,ostene
ubeskreve,ubeskrevet
tære,tæret
formidle,formidlet
Studier,Studier
interviewer,interviewer
Cinemateket,Cinemateket
migranter,migranter
kantine,kantine
knytter,knytter
respondent,respondenterne
vejlede,vejledt
alarme,alarmen
landechef,landechef
down,down
affyring,affyringen
tanks,tanks
jobs,jobs
drivhusgas,drivhusgas
skorsten,skorstenen
døve,døve
Codan,Codan
syntetisk,syntetisk
stadions,stadions
sundhedsudspil,sundhedsudspil
fåtal,fåtal
landegrænse,landegrænserne
kulturtilbud,kulturtilbud
spire,spire
uklare,uklare
besynderlig,besynderlige
fjerdepladse,fjerdepladsen
verden,verdenen
pc,pc
blank,blank
smal,smalt
andreas,Andreas
forelægge,forelægge
nedsætte,nedsættende
massedrab,massedrab
lækage,lækagerne
provokere,provokerede
herredømm,herredømmet
sideordne,sideordnet
allerflest,allerflest
forårssole,forårssolen
miljøudvalget,miljøudvalget
fremviste,fremviste
uundværlig,uundværlige
skønne,skønnede
hjerteløber,hjerteløbere
generalforsamling,generalforsamlinger
klarer,klarere
spionchef,spionchefen
landkort,landkort
kollegaer,kollegaer
byg,bygerne
vinterlegene,vinterlegene
Hegnsvad,Hegnsvad
skoletaske,skoletasker
renteforhøjelse,renteforhøjelse
vægtklasse,vægtklasse
overrakte,overrakte
græsse,græsset
etableret,etableret
venind,veninden
forsamle,forsamlede
læhegn,læhegn
berettige,berettiger
mekanisk,mekaniske
afskår,afskårne
nervøsite,nervøsitet
skaldet,skaldet
bifald,bifald
vejbod,vejbod
selvbille,selvbillede
komiker,komiker
fræk,fræk
indvendigt,indvendigt
tordne,tordnede
snuble,snublende
notere,noterede
afslappende,afslappende
bilejer,bilejer
gerningssted,gerningssteder
uddybe,uddybede
mus,musen
nabogrund,nabogrunden
dressurrytt,dressurrytter
halvårsregnskab,halvårsregnskab
sommervarme,sommervarme
troldmand,troldmand
velkomment,velkomment
powerplay,powerplay
forsvarsbudg,forsvarsbudget
holdforfølgelsesløb,holdforfølgelsesløb
hade,hadede
umenneskelig,umenneskelige
græsse,græsser
forsyningsprobleme,forsyningsproblemer
flygtningeorganisation,flygtningeorganisation
stalking,stalking
feta,feta
tredjelande,tredjelande
boghandel,boghandel
afsone,afsonede
oparbejde,oparbejdet
elitesport,elitesport
terræn,terrænet
forslå,forslår
tunesisk,tunesisk
Klimabevægelsen,Klimabevægelsen
Friis,Friis
fintælling,fintællingen
snerle,Snerle
COP,COP
tidoble,tidoble
direktiv,direktiv
påpasselig,påpasselige
klimaindsats,klimaindsats
rammeaftale,rammeaftale
kraftvarmeværker,kraftvarmeværker
museer,museer
konvertering,konvertering
klausul,klausul
breakbold,breakbolde
fundamentalt,fundamentalt
rutin,rutinen
tættese,tætteste
kime,kimen
straffeslag,straffeslag
forhandler,forhandleren
jublende,jublende
kopivare,kopivarer
vandværke,vandværker
fluorstoffer,fluorstoffer
fjernvarmeværke,fjernvarmeværker
pengemand,pengemænd
byttehandel,byttehandel
kulturordføre,kulturordfører
Gartneri,Gartneri
mistrivsl,mistrivslen
lære,læres
overskrede,overskredet
scenari,scenariet
gyser,gyser
Sprognævn,Sprognævn
oprørsgrupp,oprørsgruppen
opvisning,opvisningen
sedl,sedlen
påkør,påkørt
blokke,blokken
stopklods,stopklods
brokke,brokker
forøgelse,forøgelse
Dårligt,Dårligt
voldtægtsofre,voldtægtsofre
elevtalle,elevtallet
vittighed,vittighed
levestandard,levestandard
punkte,punktet
mur,murens
Internet,Internet
straffesparksfelt,straffesparksfeltet
fagforening,fagforeningens
kønsopdelt,kønsopdelte
rådhus,rådhuse
konkursbehandling,konkursbehandling
sommerhuseje,sommerhusejerne
nedgrav,nedgravet
klassiker,klassikeren
meteorologer,meteorologerne
lysshow,lysshow
spejle,spejlet
hærge,hærgede
Gjørret,Gjørret
forskerhold,forskerhold
affyring,affyring
imødese,imødese
stormflodssikring,stormflodssikring
udråbe,udråbte
hovedsagelig,hovedsageligt
kamikazedron,kamikazedroner
marginalt,marginalt
debat,Debat
menneskesyn,menneskesyn
ufarlig,ufarlige
overbringe,overbringe
retfærdigt,retfærdigt
muskelsvind,muskelsvind
udstiller,udstillere
buldre,buldret
eliminere,elimineret
skillelinje,skillelinje
menneskesmugler,menneskesmuglere
december,December
åbningskamp,åbningskampen
bank,bankers
tanke,tanket
drengenes,drengenes
fodboldkvind,fodboldkvinder
stund,stunder
gaskunde,gaskunder
topklasse,topklasse
gymnast,gymnaster
leverede,leverede
vittighed,vittigheder
opsøge,opsøgende
digital,Digitale
cirkulære,cirkulære
salgstal,salgstal
pladsbillet,pladsbillet
flokke,flokke
samfundstjen,samfundstjeneste
efterskoleelever,efterskoleelever
branch,branchens
udlændingelov,udlændingeloven
mastodont,mastodont
eksisterende,eksisterende
udsprang,udsprang
respekt,respekten
militærfolk,militærfolk
karrier,karrierer
tankskibe,tankskibe
hævde,hævdes
dyste,dystede
skiløber,skiløbere
nisse,nisser
maskinmesteruddannelse,maskinmesteruddannelse
Hillerød,Hillerød
hilst,hilst
knockoutkamp,knockoutkampene
hollænder,hollændere
domm,dommene
eksportere,eksporteres
irsk,irsk
beretninge,beretningerne
ægtefælle,ægtefæller
skolebestyrelse,skolebestyrelse
højskoleophold,højskoleophold
skænke,skænke
befolke,befolket
aktivitetsniveau,aktivitetsniveau
enkeltvis,enkeltvis
snebyg,snebyger
nattehiml,nattehimlen
vedligeholde,vedligeholdt
langfredag,langfredag
gyserfilm,gyserfilm
minkfarmen,minkfarmen
udstykning,udstykning
nippet,nippet
mistænkeliggørelse,mistænkeliggørelse
term,termer
doneret,donerede
håndboldklub,Håndboldklub
efterretningstjeneste,efterretningstjenesterne
udfase,udfaset
badeværelse,badeværelser
genetisk,genetiske
love,loves
skimte,skimte
grådig,grådige
høste,høstes
smykk,smykkerne
uenighed,uenigheden
blafre,blafrer
aflægge,aflagt
vaccinekrav,vaccinekrav
absolu,absolut
rækkefølg,rækkefølgen
alkoholiker,alkoholiker
kerneværdi,kerneværdier
mærke,mærkerne
kommentator,kommentatoren
talent,talenterne
danmarkshistori,danmarkshistoriens
park,parket
skoleskema,skoleskemaet
eksemplarisk,eksemplarisk
intellektuelt,intellektuelt
skolebestyrels,skolebestyrelsen
spore,sporet
decimere,decimeret
hovedvej,hovedvejen
kines,kinesernes
traumatiserende,traumatiserende
transportordføre,transportordfører
slåskamp,slåskamp
hejse,hejser
skorst,skorstene
parlamentsbygning,parlamentsbygningen
idrætsforbund,idrætsforbund
moralpolitis,moralpolitis
målhjø,målhjørne
moderat,moderate
polio,polio
ungdomsborgmeste,ungdomsborgmester
kilowatt,kilowatt
Tibet,Tibet
påføre,påføre
ordning,ordningen
overordnet,overordnet
ravage,ravage
skatteplan,skatteplan
afstemninge,afstemninger
statsministerkandidatur,statsministerkandidatur
udbrydere,udbrydere
gennemsnitsfart,gennemsnitsfart
humor,humoren
besværliggøre,besværliggør
forsøge,forsøges
tilføre,tilfører
Del,Del
nationalpark,nationalparken
billetsalg,billetsalg
svensk,svenskerne
embe,embede
uforpligte,uforpligtende
mass,masserne
køreprøve,køreprøve
erklæring,erklæringer
anpart,anparter
sponsere,sponseret
uvægerligt,uvægerligt
stirre,stirre
afvige,afvige
uddannelsesområd,uddannelsesområdet
kommunik,kommunikere
låge,låger
byggetilladelse,byggetilladelse
opkvalificering,opkvalificering
overrække,overrækker
atome,atomer
jobcenter,jobcentre
knivsæg,knivsæg
præsidentbolig,præsidentboligen
vifte,viftede
abortlovgivning,abortlovgivning
nordlys,nordlys
udenad,udenad
Collstropgrunden,Collstropgrunden
ridse,ridset
ordinere,ordineret
break,break
brit,briten
Eastbourne,Eastbourne
Verbitskaya,Verbitskaya
professionelle,professionelle
bogey,bogey
tæer,tæer
overkroppe,overkroppen
storcentere,storcenteret
dansk,danskers
italiener,italiener
rytmisk,rytmiske
cykelstjern,cykelstjernen
kajakk,kajakken
opbevare,opbevarede
skydetræning,skydetræning
nordjyd,nordjyden
verdenselit,verdenseliten
jakk,jakken
bestridt,bestridt
fornærmelig,fornærmelig
karrierestop,karrierestop
udtagelse,udtagelse
bay,Bay
kollegie,kollegie
akademiker,akademiker
vellidt,vellidt
fløjspill,fløjspiller
afskedskamp,afskedskamp
vicechef,vicechef
bagmand,bagmand
medgerningsmænd,medgerningsmænd
videresælge,videresælge
skuespillerinde,skuespillerinde
løbebånd,løbebånd
bevogtning,bevogtning
kolonihavehus,kolonihavehus
kønsdel,kønsdele
bestyrelsesarbejde,bestyrelsesarbejde
flygtet,flygtet
dagplej,dagplejer
fiskekvote,fiskekvoter
Skunk,skunk
sammenkomst,sammenkomst
monark,monark
adlyde,adlyde
overmorg,overmorgen
regeringskontor,regeringskontorerne
cykl,cyklerne
stemmeprocent,stemmeprocent
basketballstjerne,basketballstjerne
bremse,bremses
TikToks,TikToks
oplæsning,oplæsning
Kongre,Kongres
Republikanerne,Republikanerne
ophæve,ophævede
stallion,Stallion
terrorvirksomhed,terrorvirksomhed
forordning,forordning
stave,stave
omverd,omverden
lavpraktisk,lavpraktiske
anholdte,anholdte
SE,SE
blokering,blokering
finansmand,finansmand
briterne,briternes
lydoptagelse,lydoptagelse
arbejdsmoral,arbejdsmoral
lyssky,lyssky
sanger,sanger
cent,cent
tilskuerurolighede,tilskueruroligheder
enerkajak,enerkajak
familiehistorie,familiehistorie
slutspurt,slutspurten
kontrolleret,kontrolleret
maler,maleren
bokse,boksede
landsholdsprofil,landsholdsprofil
topplan,topplan
fankultur,fankultur
selvsikke,selvsikker
startstreg,startstregen
harpiks,harpiks
børsnoteret,børsnoteret
blomstr,blomstret
grus,gruset
coronakrise,coronakrise
piske,pisker
løbsdirektør,løbsdirektør
hastighedsbegrænsning,hastighedsbegrænsning
primærvalg,primærvalg
rockermiljø,rockermiljøet
dufte,dufter
trafikinfo,trafikinfo
udstilling,udstillingerne
skolestruktur,skolestruktur
lejesoldat,lejesoldat
læder,læder
Energiselskabet,Energiselskabet
sammenslutning,Sammenslutningen
hastighedsbegrænsning,hastighedsbegrænsninger
overvægtig,overvægtig
farbare,farbare
maskineri,maskineriet
grundig,grundigt
telekommunikation,telekommunikation
vippe,vipper
velsagt,velsagtens
vestgående,vestgående
kulørt,kulørt
filmatisere,filmatiseret
talerstomel,talerstolen
flask,flasker
rase,rase
hedeslag,hedeslag
trampe,trampede
gasledning,gasledningerne
skøjt,skøjter
biografi,biografi
underminere,underminerer
slams,slams
tvilling,tvilling
ombudsmand,ombudsmanden
vikarbureau,vikarbureauer
pengekasse,pengekasse
konsekvensen,konsekvensen
vibrere,vibrerede
software,Software
kongerig,kongerige
hjemmeboende,hjemmeboende
erindre,erindrer
fjorten,fjorten
kinesere,kinesere
fald,faldet
agurk,agurk
km,km
pokal,pokal
håndholde,håndholdt
selvstyre,selvstyre
attraktion,attraktion
sæl,sæl
ordne,ordnes
kild,kilderne
Tranen,Tranen
begrave,begravede
publikums,publikums
libysk,libyske
autokratisk,autokratiske
fjernels,fjernelsen
bortgang,bortgang
malurt,malurt
modsætte,modsætter
overstå,overstås
kvantecomputer,kvantecomputere
Foreningen,Foreningens
historieskrivning,historieskrivning
strakte,strakte
ærefuld,ærefulde
ligestilling,ligestillingen
specialanklager,specialanklageren
politikreds,politikredsene
indlevere,indlevere
fjernbetjening,fjernbetjening
kaffebord,kaffebord
disc,disc
konstable,konstabler
ikkeeksisterende,ikkeeksisterende
banal,banale
chefdirigent,chefdirigent
ekspedition,ekspedition
estimat,estimater
lempelig,lempelige
jobmesse,jobmesse
fodboldforbund,fodboldforbunds
sparetips,sparetips
sundhedsprofil,sundhedsprofil
ligestillingsområd,ligestillingsområdet
rejsebureau,rejsebureau
påbudde,påbuddet
Strategien,strategien
kropslig,kropslige
pen,pen
skærtorsdag,skærtorsdag
danmarksmesterskab,danmarksmesterskaberne
kunst,kunstens
Selskabet,Selskabet
Senior,Senior
gæsteredaktør,gæsteredaktør
dramatiker,dramatiker
erfare,erfaret
kæmpet,kæmpet
efterfølger,efterfølgeren
plage,plages
terminal,terminal
Buster,Buster
morgenbolledam,morgenbolledamerne
fødestue,fødestue
lovændring,lovændringer
velsignelse,velsignelse
coronavariant,coronavariant
kommunistparti,Kommunistparti
pinde,pinden
rådyr,rådyr
bortskaffelse,bortskaffelse
øjenåbner,øjenåbner
kæmpemæssig,kæmpemæssig
otteårig,otteårige
genanvendelig,genanvendelige
annullere,annulleres
rigsadvokat,rigsadvokat
inderst,inderst
nytårstal,nytårstalen
tolkning,tolkning
udskift,udskifter
viceudenrigsminister,viceudenrigsminister
overdrage,overdrager
gammeldag,gammeldags
juris,jurister
plejehjem,plejehjemmet
stalin,Stalin
motor,motorerne
vægge,væggene
udlånt,udlånt
vriste,vriste
rolle,rollerne
midterparti,midterparti
opblomstring,opblomstring
prøvelse,prøvelse
pib,piben
argumentation,argumentation
vælte,væltes
monument,monumentet
buss,busserne
familier,familiernes
demonstranter,demonstranternes
fodboldverd,fodboldverden
portrætter,portrætter
samfundssmitt,samfundssmitte
stride,stride
kusine,kusine
anbringelsesdom,anbringelsesdom
mød,mødets
rockerklubbe,rockerklubben
dk,dk
visitation,visitation
grundlovsdag,grundlovsdag
margin,margin
fjernelse,fjernelse
Kurdiske,Kurdiske
Sjevjerodonetsk,Sjevjerodonetsk
kopium,kopier
koreograf,koreograf
terrorist,terrorist
utilstrækkelig,utilstrækkelige
ydermere,ydermere
ministermøde,ministermøde
vidde,vidder
spillertrøje,spillertrøjer
russerne,russerne
dræb,dræbe
nødråb,nødråb
shopping,shopping
tidshorisont,tidshorisonten
identificere,identificeres
topledels,topledelsen
departementschef,departementschefer
departementschef,Departementschef
satse,satsen
meritt,meritter
boltre,boltre
hånde,hånde
regione,regionen
råb,råber
udslagsgivend,udslagsgivende
lappe,lappet
radikalisere,radikaliseret
tankstation,tankstationen
lystig,lystigt
borgermøde,borgermøder
ubegrænse,ubegrænset
Out,Out
regulere,regulerer
enklave,enklave
retorisk,retoriske
arbejdstøj,arbejdstøj
konfiskere,konfiskeres
lokalisere,lokalisere
havregrød,havregrød
grønnest,grønneste
mikrofon,mikrofoner
argument,argumentet
ekstraudgift,ekstraudgift
personangreb,personangreb
eksistentielle,eksistentielle
massage,massage
selvransagelse,selvransagelse
svamp,svamp
vedtagn,vedtagne
drikkevandsboring,drikkevandsboringer
Kommune,Kommunes
styresysteme,styresystemer
info,info
ligelig,ligelig
skyfrit,skyfrit
golftour,golftour
nødsituatione,nødsituationer
undervurder,undervurderet
brutalitet,brutalitet
brandfar,brandfare
mistænke,mistænke
syn,syner
betændelse,betændelse
skakkommentator,skakkommentator
ambitionsniveaue,ambitionsniveauet
nyhedsanalyse,nyhedsanalyse
socialr,socialret
ræv,ræven
chefanklag,chefanklager
ubekende,ubekendte
specialområd,specialområdet
fusionere,fusioneret
tingenes,tingenes
servicere,servicerer
stranger,Stranger
lillefinger,lillefinger
byggegrund,byggegrund
pingvine,pingviner
hit,hitter
patientjournale,patientjournaler
fritaget,fritaget
dokumentationskrav,dokumentationskrav
parkeringskontrol,parkeringskontrol
beredskabslove,beredskabsloven
velfærd,Velfærd
berner,Berner
blidt,blidt
krypto,krypto
byrådspolitik,byrådspolitikerne
tåbelig,tåbelig
royal,royalt
kakkelovn,kakkelovnen
mudd,mudder
illustrere,illustrere
fortvivle,fortvivlede
genbrugsbutik,genbrugsbutik
Strategi,Strategi
betændt,betændt
områd,områderne
sygdomsfremkaldende,sygdomsfremkaldende
frelse,frelser
dynamisk,dynamiske
fattigdomm,fattigdommen
opmagasinere,opmagasineret
instinktivt,instinktivt
forpligtigelse,forpligtigelse
statslig,statsligt
træningsanlæg,træningsanlæg
holdkort,holdkort
snebyge,snebyger
forretningsudvikling,forretningsudvikling
gaslækage,gaslækagerne
reole,reolen
stile,stilen
fødekæd,fødekæden
trille,trillet
dyrepass,dyrepasserne
Martins,Martins
tilbageholdenhed,tilbageholdenhed
hjemm,hjemmene
megawatt,megawatt
akvarium,akvarium
designe,designede
dusør,dusør
regnfuld,regnfuld
ydmygt,ydmygt
incest,incest
opfindels,opfindelser
gevaldig,gevaldig
undersøgels,undersøgelsens
beskæftigelsesindsatse,beskæftigelsesindsatsen
test,testene
omgørelse,omgørelser
infrastrukturprojekter,infrastrukturprojekter
person,personens
arbejdsgiver,arbejdsgiverne
filosofisk,filosofiske
byrde,byrder
ophobning,ophobning
organe,organer
hybridbil,hybridbilerne
højtuddanne,højtuddannede
vre,vrede
hovedrystende,hovedrystende
finanslovsforslag,finanslovsforslag
styrtdykke,styrtdykke
revaccinere,revaccineret
arbejdskraft,arbejdskraften
forsyningsselskab,forsyningsselskaber
tilbagekomst,tilbagekomst
bæger,bægeret
meningsfulde,meningsfuldt
klud,klud
forarge,forarget
frasælge,frasælge
frigive,frigiver
stafette,stafetten
erhvervsminister,erhvervsministeren
undervisningsforløb,undervisningsforløb
Ekspropriationskommissionen,Ekspropriationskommissionen
kæd,kæden
spejder,spejderne
Koldkrigsmuseum,Koldkrigsmuseum
transportudvalg,transportudvalg
volde,voldt
intimiderende,intimiderende
citere,citere
skytt,skytterne
asylansøg,asylansøgerne
søværn,Søværnet
iværksætte,iværksætter
luftfartsanalytike,luftfartsanalytiker
skøjt,skøjterne
kortet,kortet
begrundelse,begrundelser
ejendomsmægl,ejendomsmæglerne
betalingsevne,betalingsevne
prins,prinsens
sengetid,sengetid
intensivere,intensivere
helhedsplan,helhedsplan
alkoholkultur,alkoholkultur
Tengstedt,Tengstedt
ordfører,ordføreren
bankdirektør,bankdirektør
farv,farverne
findested,findestedet
stråmænd,stråmænd
vride,vride
termisk,termiske
sus,sus
børnebørn,børnebørnene
ventilation,ventilation
knivstikkeri,knivstikkerier
anlægslov,anlægslov
medi,mediets
teori,teorier
medi,mediernes
udførelse,udførelsen
værestede,værestedet
fedtemøg,fedtemøg
flag,flagene
midle,midlet
valgkort,valgkort
anlægg,anlæggene
tåg,tåget
Lavrov,Lavrov
løgner,løgner
volden,volden
diskriminer,diskrimineret
generator,generator
tennisturnering,tennisturneringen
indtagelse,indtagelse
mangfoldig,mangfoldig
blåstempling,blåstempling
familier,familiers
tø,tønde
fanøfærg,Fanøfærgen
general,generaler
shoppingcentr,shoppingcentret
derpå,Derpå
indkast,indkast
stresse,stresser
dukk,dukken
lampe,lamperne
SKAL,SKAL
pensionsselskab,pensionsselskabet
fælde,fældes
dyner,dyner
genial,genialt
områdum,områderne
potent,potent
snakke,snakkes
arbejdsro,arbejdsro
sidstepladse,sidstepladsen
spørge,spørges
notatet,notatet
tilspidset,tilspidset
varmeudgift,varmeudgifter
registreringsafgift,registreringsafgift
voldtægtsforsøg,voldtægtsforsøg
underordnet,underordnet
medindflydelse,medindflydelse
eksternte,ekstern
ban,banerne
friskole,Friskole
remedi,remedier
bedrevide,bedrevidende
dagbøg,dagbøger
forhør,forhør
DF,DF
sn,sn
defensive,defensive
størrelsesord,størrelsesorden
gps,gps
bofællesskab,bofællesskab
farbart,farbart
dragt,dragter
barndomme,barndommens
aktiekurs,aktiekurserne
afsætning,afsætning
brande,brandens
labyrint,labyrint
varsle,varsles
navne,navnet
pavillon,pavillon
række,rækkerne
skovbrug,skovbrug
overgangsperiode,overgangsperiode
mindretals,mindretals
exitpolls,exitpolls
rumstation,rumstationen
tekst,teksterne
leveringstider,leveringstider
fedme,fedme
medieomtal,medieomtale
indkøbstur,indkøbstur
overenskomstforhandlinge,overenskomstforhandlinger
tilkendegive,tilkendegiver
sløjfes,sløjfes
Pentium,Pentium
bahn,Bahn
døje,døje
fremrykke,fremrykket
skræmme,skræmte
bopæle,bopælen
sødme,sødme
narkose,narkose
Tryg,Tryg
gen,generne
værdikæd,værdikæden
press,presset
andel,andele
arkitektonisk,arkitektoniske
pressefolk,pressefolk
importere,importerede
tiårig,tiårig
uidentificere,uidentificerede
konkurrencedygtig,konkurrencedygtigt
Mink,Mink
bevillinge,bevillinger
intrige,intriger
tennistalent,tennistalent
menneskeligt,menneskeligt
kager,kager
google,google
afskaffe,afskaffede
omgærd,omgærdet
batte,batter
lugte,lugte
tegning,tegningerne
himmelfartsdag,Himmelfartsdag
JP,JP
bevaringsværdig,bevaringsværdig
børnehave,børnehaverne
konsulenthuse,konsulenthuset
varig,varigt
politiarbejde,politiarbejde
behøve,behøvet
udsmykke,udsmykket
lystfisker,lystfiskere
ur,urene
stoppes,stoppes
hustande,hustande
punkterede,punkterede
kroatisk,kroatisk
programseri,programserien
intervenere,intervenere
smertelig,smerteligt
bysamfund,bysamfund
rejsedag,rejsedag
direktørstol,direktørstolen
alkoholprocent,alkoholprocent
rentabel,rentabel
danmarkshistori,danmarkshistorien
taskforce,taskforcen
norm,normen
tilbagemelding,tilbagemeldinger
autonomi,autonomi
svindle,svindle
gængs,gængs
landsholds,landsholds
herud,herud
cyb,cyber
prestig,prestige
afløb,afløb
Viking,Viking
sprøjteforbud,sprøjteforbud
blotte,blottet
Motorsportsforbund,Motorsportsforbund
nedtrappe,nedtrappe
bisse,bissen
tilrejsende,tilrejsende
låse,låser
herrefodbold,herrefodbold
dyrevelfærd,dyrevelfærden
spyt,spyt
befolkningstall,befolkningstallet
kvartfinale,kvartfinaler
sportsudøver,sportsudøvere
Sammen,Sammen
crazy,crazy
danskerens,danskerens
begyndende,begyndende
dødsulykke,dødsulykke
årsstigning,årsstigning
stinke,stinker
beskære,beskæres
omskiftelig,omskiftelig
muliggjort,muliggjort
sur,surt
levevilkår,levevilkår
skønt,skønt
storkeunge,storkeunger
indkøbscenter,indkøbscenter
fordøje,fordøje
forskellighed,forskellighed
diversite,diversitet
Energistyrels,Energistyrelsen
tilfæld,tilfældet
æble,æble
sammenspil,sammenspil
færdselsafdelinge,færdselsafdelingen
åbningsdag,åbningsdagen
gentagels,gentagelser
gæld,gælden
forståelig,forståelig
tilsidesættelse,tilsidesættelse
testkit,testkit
krisesituatione,krisesituationer
indgribe,indgriben
uhensigtsmæssig,uhensigtsmæssig
kikkert,kikkert
samtykkelov,samtykkelov
flyvevåbn,Flyvevåbnet
miks,miks
livsvilkår,livsvilkår
holdkaptajn,holdkaptajn
fortrænge,fortrænge
sommerland,sommerland
tilvalg,tilvalg
anvendelsesdato,anvendelsesdato
florence,Florence
indkøbsstyrelse,Indkøbsstyrelse
Forsvarsministeriets,Forsvarsministeriets
EWII,EWII
indtræde,indtræde
bevilge,bevilge
skred,skredet
ØSTJYLLANDS,ØSTJYLLANDS
Wegener,Wegener
fonden,Fonden
støtte,støttende
sprinter,sprinteren
veninde,venindes
distribution,distribution
forfejle,forfejlet
arktisk,arktisk
herovre,herovre
fjend,fjende
forbød,forbød
lydbar,lydbar
døv,døv
brækket,brækket
brydes,brydes
cheftræner,cheftræner
dialyse,dialyse
indføde,indfødte
benhårde,benhårde
sommerdag,sommerdage
fodre,fodret
cigarett,cigaretterne
asylpar,asylpar
kursist,kursister
Konservativ,Konservativ
ydertime,ydertimerne
teamkammerat,teamkammerat
kendetegnende,kendetegnende
taleradio,taleradio
elektriker,elektrikere
stedfar,stedfar
Handelsbanken,Handelsbanken
påskedag,påskedagene
stemmeføring,stemmeføring
stadione,stadioner
Francis,Francis
informationskrig,informationskrigen
gavnligt,gavnligt
dyrkning,dyrkning
forbande,forbandet
beundre,beundrer
Hjemmeværnet,Hjemmeværnet
Tore,Tore
knogler,knoglerne
tanke,tankes
modermærkekræft,modermærkekræft
radiostation,radiostation
kontroll,kontrollen
opsparet,opsparede
regimeskifte,regimeskifte
friste,friste
klimatilpasning,klimatilpasning
begrave,begrave
iscenesætte,iscenesætte
kronjyde,kronjyderne
musicaltalentskole,musicaltalentskole
gennemsyre,gennemsyrer
ambulante,ambulante
brydningstid,brydningstid
omskåre,omskåret
Band,Band
data,dataene
visionære,visionære
kastebold,kastebold
civilbefolkning,civilbefolkningen
virkning,virkningen
overdrive,overdrive
korps,korps
realitet,realiteterne
invasion,invasionens
uacceptabele,uacceptabelt
sigtelsum,sigtelserne
opklare,opklaret
veldokumentere,veldokumenteret
træningscent,træningscenter
bibliotek,bibliotekerne
idrætt,idrættens
undertrykke,undertrykke
Mission,Mission
butikskæde,butikskæden
støjproblem,støjproblemerne
twitt,twitter
fundere,funderer
Ejer,Ejer
beredskabschef,beredskabschef
Internationalt,Internationalt
finanslovsudspil,finanslovsudspil
rundringning,rundringning
nikke,nikkede
klargjort,klargjort
retspsykiatrisk,retspsykiatriske
repræsentativ,repræsentative
Analysecenter,Analysecenter
klinisk,Kliniske
manifestation,manifestation
anholdels,anholdelsen
sendeflade,sendefladen
krigstid,krigstid
østside,østsiden
nation,nations
radioaktiv,radioaktiv
Green,Green
naboby,nabobyen
elselskaber,elselskaberne
vælgerpanel,vælgerpanel
kejsersnit,kejsersnit
inddæmme,inddæmmet
rapporter,rapportere
fremtoning,fremtoning
medmenneske,medmennesker
Nordnet,Nordnet
kobling,koblingen
skamfuld,skamfuld
sadle,sadle
studenterhue,studenterhuen
ulvepar,ulvepar
bomuld,bomuld
musks,Musks
civilingeniør,civilingeniør
fastprisaftale,fastprisaftale
førstepriorit,førsteprioritet
association,associationer
egetræ,egetræ
viking,vikinger
aktivist,aktivisterne
mælkeproducent,mælkeproducent
digitaliseret,digitaliserede
forkorte,forkortes
brancheforening,brancheforening
forsøg,forsøgene
undervisningsmaterial,undervisningsmateriale
udskolinge,udskolingen
celler,cellerne
travl,travlt
fødegang,fødegangene
skvulp,skvulp
hockey,hockey
klar,klarer
stridspunkt,stridspunkt
stinus,Stinus
herlig,herlige
profilering,profilering
bestandig,bestandig
maskulinitet,maskulinitet
behjælpelig,behjælpelige
stramme,strammede
ensomt,ensomt
samfundsøkonomisk,samfundsøkonomisk
fornærmet,fornærmet
boligkøber,boligkøberne
brill,brillerne
Procesbevillingsnævnet,Procesbevillingsnævnet
Folklore,Folklore
fremmest,fremmeste
termometr,termometret
www,www
alkoholiker,alkoholikere
kramme,kramme
ladcykel,ladcykel
grusgrav,grusgraven
cance,cancer
opholdsvejr,opholdsvejr
fyringsrund,fyringsrunder
realiseret,realiseret
opkræve,opkræver
uerfar,uerfaren
pensionsselskab,pensionsselskab
høre,hør
munde,mundede
dykke,dykkerne
birdie,birdie
kærestepar,kærestepar
er,eren
sundhedsordføre,sundhedsordførerne
frikende,frikendte
