Morph-lemma,Morph-inflection
bussl,busslast
avlossa,avlossas
förväntninga,förväntningarna
blixtinkalla,blixtinkallade
täcktes,täcktes
välfärdsområdesval,välfärdsområdesvalet
höft,höfter
Kanalplan,Kanalplan
Frycklund,Frycklund
Eslövsbor,Eslövsbor
halsbryta,halsbrytande
gymnasie,gymnasier
pås,påsar
kulturinslag,kulturinslag
avklädd,avklädda
kravallpolis,kravallpolis
övermäktig,övermäktig
faktafel,faktafel
virtuell,virtuellt
existens,existensens
diskning,diskning
samhällsliv,samhällsliv
djurägare,djurägare
dramatisering,dramatisering
storfavorit,storfavoriter
kulturinstitution,kulturinstitutioner
vemodig,vemodig
utrota,utrotade
Eksjöbo,Eksjöbo
elfteplats,elfteplats
alldaglig,alldagliga
gasfält,gasfältet
Energihem,Energihem
Energiministern,Energiministern
chockvåga,chockvågor
hållbarhetsfråga,hållbarhetsfrågor
skrik,skriken
smidig,smidiga
Eslövsbon,Eslövsbon
frakta,fraktar
blottare,blottare
Mittuniversitet,Mittuniversitet
Smedjebacken,Smedjebackens
psykoterapeut,psykoterapeut
knäpp,knäpper
hösttermin,höstterminens
sjökvist,Sjökvist
företagsledning,företagsledning
skral,skrala
Pak,Pak
finalist,finalist
fortlöpa,fortlöpande
trafikolyckspla,trafikolycksplats
redaktion,redaktioner
förbrytare,förbrytare
framrusande,framrusande
fritidsbåt,fritidsbåt
brusten,brustna
Engagemanget,Engagemanget
godta,godtar
polcirkel,polcirkeln
nedgrävda,nedgrävda
begynnelse,begynnelse
vila,vilade
aktivitetsstöd,aktivitetsstöd
femårskontrakt,femårskontrakt
barnfamilj,barnfamilj
Kosse,Kosse
grundförutsättning,grundförutsättning
smakrikare,smakrikare
Skara,Skaras
underbemanning,underbemanning
handgrana,handgranat
veritabel,veritabel
kompani,kompani
elektrod,elektroder
följdeffekt,följdeffekter
friluftsområd,friluftsområdet
återtagen,återtagna
panikslag,panikslagen
dopningsmedel,dopningsmedel
Kunna,Kan
arkitektbyrån,arkitektbyrån
inbrottstjuv,inbrottstjuv
båle,bålen
instinktiv,instinktivt
obetydlig,obetydlig
invägning,invägning
jakttor,jakttorn
poetry,poetry
torsdagskväll,torsdagskväll
kanadensare,kanadensare
symfoni,symfoni
sammansatt,sammansatta
Enkäten,Enkäten
stereotyp,stereotypen
sötma,sötma
guldchans,guldchans
lämning,lämningar
drogpåverkad,drogpåverkad
centralort,centralorten
komplettering,komplettering
avbrut,avbruten
Trafalg,Trafalgar
gnäll,gnäller
bedrag,bedragen
ofredad,ofredad
drunkningstillbud,drunkningstillbud
lärling,lärling
Kissinger,Kissinger
utmätning,utmätning
prisrally,prisrally
tarm,tarmen
upphovsman,upphovsman
manipulativ,manipulativ
piel,pilar
skorsten,skorstenar
råhet,råhet
stock,stock
luftkonditionering,luftkonditioneringen
överste,överste
husfasad,husfasader
administratör,administratör
hadi,Hadi
flygvapn,flygvapnets
högerback,högerback
angrip,angripet
rymdstation,rymdstation
podium,podium
Auto,Auto
uppsägningstid,uppsägningstiden
Windsor,Windsor
bröstimplantat,bröstimplantat
strypta,strypta
rikt,rikta
parlamentarik,parlamentariker
kris,krisens
avvisningsbeslut,avvisningsbeslut
påverka,påverkad
nervositet,nervositeten
ransomware,ransomware
barnmisshandel,barnmisshandel
klockorna,klockorna
åtalsprövning,åtalsprövning
fysioterapeut,fysioterapeuten
försiktighetsåtgärd,försiktighetsåtgärd
Hagblom,Hagblom
Gavin,Gavin
Handelsbanken,Handelsbankens
spika,spikats
Jørgen,Jørgen
fritida,fritids
gärningsbeskrivning,gärningsbeskrivningen
mixedstafe,mixedstafett
datera,daterad
militär,militärerna
gratulera,gratulerat
huva,huva
måltavlan,måltavlan
kulturbranschen,kulturbranschen
utbildningssystem,utbildningssystemet
kriminalvård,Kriminalvårdens
drogproblem,drogproblem
Sean,Sean
hotfulla,hotfullt
energibehov,energibehovet
tätbebygga,tätbebyggt
gatukontor,gatukontoret
riktaa,riktat
optik,optiker
Yüksel,Yüksel
terrorhotbedömning,terrorhotbedömning
preliminär,Preliminära
Olympiatoppen,Olympiatoppen
ledarroll,ledarrollen
bärga,bärgats
rånförsöket,rånförsöket
matcha,matchade
ordningsmakt,ordningsmakt
knivskärning,knivskärning
halvautomatisk,halvautomatiskt
stämpla,stämpla
köldeffekt,köldeffekt
utebli,uteblivit
rai,Rai
frontalkrocka,frontalkrockat
elevcoach,elevcoach
polariserad,polariserade
saklig,sakligt
rondell,rondeller
trappa,trappades
sharialag,sharialagar
kalifa,kalifat
säkerhetshotande,säkerhetshotande
helikoptr,helikoptrar
mäklarstatistik,Mäklarstatistik
Res,Res
betalkort,betalkort
Storbritannien,Storbritanniens
SLAO,SLAO
varsla,varslades
Sydvästra,Sydvästra
Bill,Bill
nyinspelning,nyinspelning
närm,närmaste
avgrund,avgrund
utdela,utdelat
utförlig,utförlig
statsbudg,statsbudget
verifiera,verifieras
högskoleråde,högskolerådet
hjälmarna,hjälmarna
välkända,välkänd
duterte,Duterte
villaområd,villaområdet
medarbetare,medarbetares
förhö,förhör
larmnumr,larmnumret
pilot,piloternas
världshälsoorganisationen,världshälsoorganisationen
militärkälla,militärkällor
banklån,banklån
pakt,pakten
symtomen,symtomen
ordbråk,ordbråk
likvid,likvid
säkerhetssal,säkerhetssal
rst,rsta
kristianstadsblad,Kristianstadsbladet
falköpingsväg,Falköpingsvägen
arrest,arresten
gamlegård,Gamlegården
filmaa,filmades
ishockeymatch,ishockeymatch
narkotikapåverkan,narkotikapåverkan
misshandlaa,misshandlat
hallandspost,Hallandsposten
permobil,permobil
vräka,vräkts
truck,truck
jätteläg,jättelägen
skidbacke,skidbacke
ek,ek
Saltvik,Saltvik
sköra,skörd
stöldlig,stöldliga
moderatledd,moderatledd
brandstation,brandstation
Edvin,Edvin
bandyförbund,bandyförbundet
vasagata,Vasagatan
kassaflödesgenerering,kassaflödesgenerering
centralbankernas,centralbankernas
förlossningsklinik,förlossningskliniker
sverigedemokra,sverigedemokrat
trippel,trippel
arbetskraftsinvandring,arbetskraftsinvandringen
stryps,stryps
travbana,travbanan
brottsvinster,brottsvinster
ersättningssystem,ersättningssystem
översvämningsdrabbad,översvämningsdrabbade
järnridå,järnridå
listbyte,listbyte
hjärtespal,hjärtespalt
förutsätta,förutsätta
okonventionell,okonventionell
brandrisk,brandrisk
ömmande,ömmande
öppnad,öppnad
regnskog,regnskogar
Enorm,Enorm
strömningstjänst,strömningstjänsterna
överbeläggning,överbeläggning
överfallsvåldtäkt,överfallsvåldtäkt
lokalisera,lokaliserade
vandalisering,vandalisering
studentfest,studentfest
Liljeholm,Liljeholmen
bussolycka,bussolycka
intrycket,intrycket
orubblig,orubbligt
jag,jaga
klasskompis,klasskompis
sommarspel,sommarspelen
börsintroduktion,börsintroduktion
Bang,Bang
teologisk,teologiska
veritabel,veritabelt
mållinje,mållinje
app,App
ritning,ritning
huvudmannaskap,huvudmannaskap
ögrupp,ögruppen
utrusta,utrustats
formulera,formulerad
hemfärd,hemfärden
Torsång,Torsång
arbetslivskriminalit,arbetslivskriminalitet
stenskott,stenskott
raffinera,raffinerat
genomförb,genomförbar
Torg,Torg
örtighet,örtighet
maltkropp,maltkropp
fulländad,fulländad
heder,hedern
betor,betor
Enstaka,Enstaka
industriinvestering,industriinvesteringar
limpa,limpa
storspelande,storspelande
kulturnyhet,Kulturnyheterna
misstolka,misstolkas
kräsen,kräsna
mutera,mutera
kor,kora
tvåstatslösning,tvåstatslösning
setts,setts
nikita,Nikita
obarmhärtig,obarmhärtiga
belöna,belönar
sviken,svikna
opinionssiffror,opinionssiffror
tvåtid,tvåtiden
tornado,tornado
upplåta,upplåtit
månadskostnad,månadskostnad
givarkonfer,givarkonferens
försäkran,försäkran
radiointervju,radiointervju
gränslöshet,gränslöshet
brandorsaken,brandorsaken
vitamininjektion,vitamininjektion
välrenommera,välrenommerad
lögn,lögnens
vittgående,vittgående
vattenflask,vattenflaska
bilentusiast,bilentusiaster
anländ,anlända
förstasida,förstasida
gäststuga,gäststuga
lakan,lakan
bakdörr,bakdörr
klinga,klingade
bolåneränta,bolåneränta
Eon,Eon
bensindrivna,bensindrivna
exit,exit
mediebevakning,mediebevakning
Suget,Suget
muskelskada,muskelskada
småbarnsmamman,småbarnsmamman
ligaspele,ligaspelet
Ersättarna,Ersättarna
Jarvis,Jarvis
damerna,damernas
pilbåge,pilbåge
vårdtagar,vårdtagaren
Medelhavets,Medelhavets
gps,gps
samlarobjekt,samlarobjekt
städföretag,städföretag
spena,spenat
product,Product
vinlista,vinlista
pickup,pickup
simulera,simulerade
stabilisering,stabilisering
nord,nord
uthållig,uthålliga
fotografera,fotograferats
Alvarez,Alvarez
försäsong,försäsongens
framtidsnamn,framtidsnamn
Markle,Markle
penningtvättsregelverk,penningtvättsregelverket
verkställ,verkställdes
besökarantal,besökarantal
betis,Betis
bette,bettet
skolundervisning,skolundervisningen
fastighetsföretag,fastighetsföretag
orakl,oraklet
oljeembargo,oljeembargo
KU,KU
flerårig,flerårigt
inring,inringare
arsenal,arsenalen
privatlån,privatlån
hemsjukvård,hemsjukvården
bedra,bedra
utkanterna,utkanterna
blixtkrig,blixtkrig
gångavstånd,gångavstånd
innebärande,innebärande
anka,ankor
bildeel,bildelar
tannin,tanniner
förkasta,förkastats
förbise,förbise
generositet,generositet
Washington,Washingtons
blixtrande,blixtrande
näring,näringarna
stadspark,stadsparken
varva,varvades
tangera,tangera
Moa,Moa
förverkliga,förverkligats
småbåtshamn,småbåtshamn
hutlös,hutlösa
verksamhetsidé,verksamhetsidé
mutera,muterat
bilmekanika,bilmekaniker
mysteri,mysteriet
dirigera,dirigeras
storsatsa,storsatsande
kabl,kablar
fosterföräldra,fosterföräldrar
plexigla,plexiglas
återupprätta,återupprättar
sparkcykel,sparkcykel
marknadsposition,marknadsposition
spel,spelets
mossig,mossiga
trålfisk,trålfisket
kundupplevelse,kundupplevelse
säsongskort,säsongskort
kronologisk,kronologisk
halvtidsvila,halvtidsvila
Rögles,Rögles
populistisk,populistisk
baksmäll,baksmälla
sopkärl,sopkärl
stumfilm,stumfilm
ropad,ropade
mast,masten
coronautbrott,coronautbrott
stapla,staplade
förorena,förorenat
spåra,spårats
tyg,tyger
spadtag,spadtag
långivare,långivare
tonsada,tonsatt
förbinda,förbinda
ränteuppgång,ränteuppgången
vigselring,vigselring
kungälvs,Kungälvs
välbalanserad,välbalanserat
optimera,optimerat
patos,patos
påtränga,påträngande
avgiftsfri,avgiftsfria
fostran,fostran
bruttonationalprodukt,bruttonationalprodukt
Eugenia,Eugenia
reformarbete,reformarbete
vägtrafik,vägtrafiken
Ardern,Ardern
utvidgad,utvidgad
medlemsländernas,medlemsländernas
handelsavtal,handelsavtal
Lövholm,Lövholmen
högerpopulist,högerpopulister
tork,torkar
vidmakthålla,vidmakthålla
statspappersräntor,statspappersräntor
frige,frige
cyberförsvar,cyberförsvar
euroländ,euroländerna
vulkanutbrott,vulkanutbrott
omval,omvaldes
Fondbolagen,Fondbolagens
Heder,Heder
skolklass,skolklasser
evenemanget,Evenemanget
nytillkomn,nytillkomna
pan,Pan
livekasinobolage,livekasinobolaget
rådjur,rådjuret
flöde,flödena
bältros,bältros
värdebolag,värdebolag
grundande,grundande
landgräns,landgränser
olåsta,olåsta
anabola,anabola
intressanta,Intressanta
svårtillgänglig,svårtillgänglig
sammanslagning,sammanslagningar
plånbok,Plånboken
föreningar,Föreningar
raketartilleri,raketartilleri
explosioner,Explosioner
dubbdäck,dubbdäck
kirurgisk,kirurgisk
småtting,småttingar
fullvärdig,fullvärdiga
extremvärmen,Extremvärmen
ball,balla
julhälsning,julhälsning
Fåglar,Fåglar
fair,Fair
leverantörskedja,leverantörskedjor
höna,hönor
pojksida,pojksidan
enduro,enduro
fallande,Fallande
vinterkräksjuk,vinterkräksjuka
kåthet,kåtheten
rön,rönt
dataanalys,dataanalys
supernöjd,supernöjda
familjeföretag,Familjeföretaget
interaktiv,interaktiv
sören,Sören
guldhjält,guldhjälten
omsorgsminist,omsorgsminister
familj,Familjer
tortera,torterade
Svetlana,Svetlana
gilel,gillar
fanny,Fanny
fight,fighten
paljett,paljetter
fantastiska,Fantastiska
omättlig,omättliga
kaliber,kalibern
spetsig,spetsiga
salmonella,salmonella
speaker,speakern
beige,beige
konstprojekt,konstprojekt
överkör,överkört
sladda,sladdade
abuse,abuse
farlig,Farligt
Färöarna,Färöarna
hissad,hissad
färska,Färska
luft,Luften
razoni,Razoni
blondina,blondins
äga,ägts
vattenskyddsområde,vattenskyddsområde
långgata,Långgatan
ringväg,Ringvägen
Rörum,Rörum
svagast,svagast
växande,Växande
fastighetsägare,Fastighetsägare
fastighetsägar,Fastighetsägaren
vett,vetter
förhandlingschef,förhandlingschef
listat,listat
bemyndigand,bemyndigandet
månadsspar,månadsspara
grundskydd,grundskydd
årgång,årgången
viska,viskande
Sundsvall,Sundsvalls
Fati,Fati
umbärand,umbäranden
riesling,riesling
faxeholm,Faxeholmen
ufon,ufon
Oceanen,Oceanen
jobbrapport,jobbrapporten
tankegångarna,tankegångarna
klädmärke,klädmärke
McLaren,McLaren
passera,passerades
one,One
riksdagsdebatt,riksdagsdebatt
illvillig,illvillig
emblem,emblem
återköpa,återköpa
spermie,spermier
framförda,framförda
blågula,blågula
springsteen,Springsteen
huvudvärk,huvudvärken
alkoholförsäljning,alkoholförsäljning
regnbågsflagga,regnbågsflaggan
beauty,beauty
vackel,vackla
räntenivå,räntenivå
etablerade,etablerade
team,teams
sammy,Sammy
glasögon,glasögonen
bitterljuva,bitterljuva
regidebut,regidebut
personkult,personkult
Filmen,Filmens
fILMRECENSION,FILMRECENSION
återöppnande,återöppnande
dubba,dubbades
utkämpa,utkämpades
belåningsgrad,belåningsgrad
Finansiella,Finansiella
avräkning,avräkningar
finansiering,Finansiering
sågning,sågning
finansmarknadsminister,Finansmarknadsminister
emittera,emitterat
ofinansierad,ofinansierade
Kronprinsessa,Kronprinsessan
finds,Findsen
flyg,flygen
hitintilla,hitintills
hicka,hicka
miljöcentral,miljöcentral
bojkotta,bojkottar
börsklimate,börsklimatet
objektiv,objektiva
firande,Firandet
föreslag,föreslagen
mjukvarulösning,mjukvarulösningar
rådgöra,rådgöra
Ovanlig,Ovanligt
tajt,tajtare
befästa,befäster
medioker,mediokra
fuente,Fuente
gravplats,gravplatser
virus,virusets
inkallelseord,inkallelseorder
populistisk,populistiskt
ovän,ovän
basindustri,basindustrin
vaccintäckning,vaccintäckningen
brandstation,brandstationer
privatpersoner,privatpersoners
storstadsområd,storstadsområden
Vilda,Vilda
SL,SL
promenera,promenerat
människorättsgrupp,människorättsgrupper
gillat,gillat
nätmäkl,nätmäklare
vandalisering,vandaliseringen
räddningstjänst,räddningstjänster
inskränkt,inskränkt
Virginia,Virginia
anmälts,anmälts
bestämdhet,bestämdhet
vindkraftsbolag,vindkraftsbolag
viitan,Viitanen
razzia,razzian
välta,välta
skidskytta,skidskyttar
vista,vistades
maktbolag,maktbolag
floby,Floby
flod,Floden
dragplåst,dragplåster
tjut,tjuter
Tjeckiska,Tjeckiska
flykten,Flykten
Flyr,Flyr
Flytande,Flytande
flytten,Flytten
act,Act
kärnkraftskatastrof,kärnkraftskatastrof
kondoleanse,kondoleanser
säkerhetslag,säkerhetslag
fraktion,fraktioner
följaktligen,Följaktligen
konkurrensutsatt,konkurrensutsatt
följd,Följderna
ledargestalt,ledargestalt
dränk,dränka
torsdage,torsdagens
folk,Folket
bar,barerna
marknadsföring,Marknadsföringen
folkkampanj,Folkkampanjen
banger,bangers
klarinett,klarinett
förändringsarbet,förändringsarbetet
Liv,Liv
regelrätet,regelrätta
fönst,Fönster
sötpotatis,sötpotatis
fönstr,Fönstren
trädgård,Trädgård
halvera,halverade
melinda,Melinda
Förälder,Föräldrar
clown,clowner
snackis,snackisar
uppskov,uppskov
minoritetsledare,minoritetsledare
förändring,Förändringar
orkanstyrka,orkanstyrka
akutvård,akutvård
neuer,Neuer
yrkeshögskola,yrkeshögskola
ogill,ogilla
mevik,Mevik
tillväxtverke,Tillväxtverket
vårdkö,vårdkön
tillkännaga,tillkännager
beviljar,beviljar
nedmontering,nedmonteringen
pappersmassa,pappersmassa
finalisterna,finalisterna
cancerform,cancerformen
utreda,utredande
generationsskifte,generationsskifte
idrott,idrottarna
poliseskort,poliseskort
iX,iX
smygpremiär,smygpremiär
stenvard,Stenvard
navigering,navigering
ledningsnivå,ledningsnivå
inskärpte,inskärpte
följsamhet,följsamhet
avsättning,avsättning
Förbjud,Förbjud
nötkött,nötkött
sommarläg,sommarläger
ukrainakonflikten,Ukrainakonflikten
Prytz,Prytz
taktik,taktiker
bosätt,bosätter
spannmålsexport,spannmålsexporten
saftig,saftigt
egenskriven,egenskriven
styrdokument,styrdokument
förskingring,förskingringen
opolitisk,opolitiskt
läckag,läckaget
Föremål,Föremålet
O,O
festsal,festsal
Rusada,Rusada
givmild,givmilda
maskulin,maskulin
jobbskapande,jobbskapande
arbetsinkomst,arbetsinkomst
Duved,Duved
sjukvårdssystem,sjukvårdssystemet
reservera,reserverat
donerad,donerad
omsätter,omsätter
vegetarisk,vegetarisk
beslutsväg,beslutsvägar
likande,likande
socialdemokratisk,Socialdemokratisk
drömprojekt,drömprojekt
nationer,nationers
fotbollschef,fotbollschef
proteströrelse,proteströrelse
fladdra,fladdrar
droghandel,droghandel
grammatik,grammatik
sommarprat,Sommarprat
universitetssjukhuse,universitetssjukhuset
demonstration,demonstrationerna
sagore,sagorna
sundblom,Sundblom
bowling,bowlingens
Böra,Börs
speedway,speedway
snuva,snuvade
Çavuşoğlu,Çavuşoğlu
svängig,svängiga
Bö,Bö
utbildningsnivå,utbildningsnivån
hönse,hönsen
räddningsplan,räddningsplan
flesta,flestas
förargelse,förargelse
öppningsdag,öppningsdagen
opinionschef,opinionschef
oväsentlig,oväsentligt
privilegiera,privilegierade
duett,duett
avverkades,avverkades
urminne,urminnes
alltsedan,alltsedan
blockpolitik,blockpolitiken
visma,Visma
familjeliv,familjelivet
mytologisk,mytologiska
formell,Formellt
självförtroende,självförtroendet
utförar,utföraren
formulering,Formuleringen
utkristallisera,utkristalliseras
husband,husband
förväntades,förväntades
universitetssjukhus,universitetssjukhusets
Naturhistoriska,Naturhistoriska
ukrainakonflikt,Ukrainakonflikten
förnybar,Förnybar
spektakle,spektaklet
Dostojevskij,Dostojevskij
skylta,skylta
dejt,dejter
dejting,dejting
organisera,organiserade
opinionsbild,opinionsbildare
skrälla,skrälla
namnge,namngav
stadsvandring,stadsvandringar
felfri,felfritt
glänta,gläntar
draftad,draftad
yards,yards
ratta,rattade
nyårstal,nyårstal
mul,mulet
coronasmitta,coronasmitta
Jansaspark,Jansasparken
valstuga,valstugor
mardrömsbesked,mardrömsbesked
scotiabank,Scotiabank
semifinalserie,semifinalserien
trycktes,trycktes
klamra,klamrar
if,If
Bäckväg,Bäckvägen
fastighetsutvecklare,fastighetsutvecklare
marknadspla,marknadsplats
försändels,Försändelsen
korvar,korvar
energiöverenskommelse,energiöverenskommelse
dagsaktuell,dagsaktuella
dokumentärseri,dokumentärserier
kustområd,kustområden
uppkomst,uppkomsten
havssköldpadda,havssköldpaddor
Kapital,Kapital
sapi,sapiens
sommarjobb,sommarjobbet
transparen,transparens
simskola,simskola
utsläppare,utsläppare
exitskatt,exitskatt
kryptering,kryptering
Skeppet,Skeppet
slutkund,slutkund
landsting,landstinget
väljarba,väljarbas
försökte,Försökte
grinig,grinig
kvarnsved,Kvarnsvedens
Havets,Havets
spelkla,spelklar
klimatkamp,klimatkampen
tillstå,tillstår
kap,kap
avlossa,avlossar
synbar,synbart
fribelopp,fribeloppet
flygflottilj,flygflottilj
Slaget,Slaget
tandborste,tandborste
Wienkonvention,Wienkonventionen
asp,Aspen
urarta,urarta
Försvarets,Försvarets
opartisk,opartiska
industrination,industrination
Försvinner,Försvinner
utrikesreport,utrikesreporter
Rörbäcksnäs,Rörbäcksnäs
värmekamera,värmekamera
kärleksrelation,kärleksrelationer
hjälparbete,hjälparbete
fort,Fort
Brink,Brink
släckt,släckta
motpart,motparten
missbruksproblem,missbruksproblem
bokcirkel,bokcirkel
tvåtus,tvåtusen
skolfråga,skolfrågor
mottag,mottagen
maktkamp,maktkampen
Olympisk,Olympisk
jaktplan,jaktplan
historieböck,historieböcker
stop,stop
medfödda,medfödda
nätmaskorna,nätmaskorna
optimera,optimerar
vårdmiljö,vårdmiljö
teckningsperiod,teckningsperioden
förutsättningarna,Förutsättningarna
Förvaltarna,Förvaltarna
edge,edge
skolinspektion,Skolinspektionens
Förvänta,Förväntas
dark,dark
bronsmedaljör,bronsmedaljören
distribution,Distribution
förvirring,Förvirringen
pumpa,pumpats
inbring,inbringar
prisutdelning,prisutdelningar
fotbollsspelare,Fotbollsspelare
förhöjd,förhöjt
foto,Foto
knäppt,knäppt
fototävling,fototävling
valbevakning,valbevakningen
bildningsnämnd,bildningsnämnd
Strandnäs,Strandnäs
prins,prinsens
filmhistori,filmhistoriens
mardrömslik,mardrömslik
engageer,engagerar
strikt,striktare
sammanträ,sammanträdde
Fråga,Frågor
vimla,vimlar
omväg,omvägen
Framförallt,Framförallt
svor,svors
framgång,Framgång
störd,störda
konståkning,konståkningen
petr,Petr
framtida,Framtida
konsekvensanalys,konsekvensanalyser
biskop,biskopen
repa,repor
fantisera,fantisera
konfidentiell,konfidentiella
arbetsmarknadsutbildning,arbetsmarknadsutbildningar
årslägset,årslägsta
bodega,bodegan
fästmö,fästmön
kopparstad,Kopparstaden
språkrör,språkröret
molntjänst,molntjänst
Musikaliska,Musikaliska
högstadieskolorna,högstadieskolorna
underkläd,underkläder
färgad,färgade
öa,öar
framdörrarna,framdörrarna
snitta,snittat
pressrumm,pressrummet
analysera,analyserades
informationssystem,informationssystem
succé,succéer
kors,Korset
kakelugn,kakelugnar
mjukna,mjuknat
varsla,varsla
Masi,Masi
lokför,lokförare
vimla,vimlade
intervjubok,intervjubok
märket,Märket
Frithiof,Frithiof
Högberg,Högberg
hemmaspelare,hemmaspelare
svep,svep
Gabriel,Gabriel
kappa,kappor
fynd,Fynden
flyttkartong,flyttkartonger
riktlinje,riktlinje
karl,karl
fysisk,Fysisk
fysisk,Fysiskt
hC,HC
svårstoppa,svårstoppat
omstrukturering,omstrukturering
turnerad,turnerade
vissna,vissnar
nånsin,nånsin
sminkad,sminkad
järnvägsnät,järnvägsnät
kickoff,kickoff
Gapet,Gapet
Garantier,Garantier
Nybil,Nybil
militärjunt,militärjunta
klandra,klandrar
rivalitet,rivaliteten
Gärningen,Gärningen
Gärningsmännen,Gärningsmännen
expojkvä,expojkvän
Gärningsmannen,Gärningsmannen
åtgång,åtgång
gg,gg
ramel,Ramel
degradera,degraderades
åldersskillnad,åldersskillnaden
lust,lusten
röjning,röjning
aktivera,aktiverar
överproduktion,överproduktion
illusion,illusionen
Klingit,Klingit
Matteau,Matteau
småsak,småsaker
avnazifiera,avnazifiera
salarna,salarna
dund,dunder
handläggningstid,handläggningstider
snabbtåge,snabbtåget
omsorgsprogramm,omsorgsprogrammet
filmhistorien,filmhistorien
viruse,virusets
frodig,frodiga
impera,Impera
filmstjärna,filmstjärna
återinvig,återinvigdes
socialnämnd,socialnämnd
machokultur,machokulturen
sugrör,sugrör
Glädjande,Glädjande
klang,klanger
intag,intagen
Envikens,Envikens
kursrörelse,kursrörelser
flaggskeppsindexet,flaggskeppsindexet
Golvet,Golvet
tanka,tanks
nylagad,nylagad
mäkta,mäktade
vaccinmotstånd,vaccinmotstånd
majblomma,majblomma
segertåg,segertåg
kulturintressera,kulturintresserade
Bajraktari,Bajraktari
Grannarna,Grannarna
Grannen,Grannen
missbrukad,missbrukat
lagerbla,lagerblad
dubbelhet,dubbelhet
våt,våta
bemästra,bemästra
Thunberg,Thunberg
oljeanläggning,oljeanläggningar
Gripandet,Gripandet
Samverkan,Samverkan
öppenvård,öppenvård
kärleksaffär,kärleksaffär
nödvändighet,nödvändigheten
Svenske,Svenskar
förbindelse,förbindelserna
energisnål,energisnål
grävling,grävling
Hård,Hård
viceordförande,viceordförande
darra,darra
plat,Platen
Rådmansgatan,Rådmansgatan
skrå,skrå
minnesstund,minnesstund
diplomatin,diplomatin
Guvernören,Guvernören
nationalgarde,nationalgardet
ambassadörerna,ambassadörerna
scenarior,scenarior
betalsystem,betalsystem
Vingåker,Vingåker
hade,Hade
KAN,KAN
vårdsystem,vårdsystem
Häftigt,Häftigt
valborg,Valborg
Wester,Wester
ställningstagand,ställningstagandet
Hala,Hala
bostadsbränd,bostadsbränder
Hållbara,Hållbara
musikinstitut,musikinstitut
prima,prima
tvättäkt,tvättäkta
bolag,bolags
gavel,gaveln
Celta,Celta
stenrika,stenrika
ballong,ballongen
frikostig,frikostiga
kortast,kortast
rase,rasen
återfunn,återfunnen
klimatrådgivare,klimatrådgivare
jättearg,jättearg
sportjournalist,sportjournalist
maktcentrum,maktcentrum
olycksbådande,olycksbådande
hemmapublik,hemmapublikens
omständlig,omständligt
landslagsback,landslagsback
energifråga,energifrågor
riksdagsman,riksdagsman
Säter,Säter
tragedi,tragedier
moss,mossen
snatteri,snatteri
fäbod,fäbod
Natotoppmötet,Natotoppmötet
osportslig,osportsligt
håndverksgrupp,Håndverksgruppen
prenumerera,prenumererar
välplacerad,välplacerad
interneringsläga,interneringsläger
visningarna,visningarna
Anderberg,Anderberg
utlämna,utlämnades
topplaceringar,topplaceringar
gestal,gestalt
enkelbiljett,enkelbiljett
fucking,fucking
sabbatsår,sabbatsår
oaktsam,oaktsamt
hemmadrabbning,hemmadrabbning
försvarschef,försvarschef
språkkafé,språkkafé
hälsena,hälsena
paxlovid,Paxlovid
äntra,äntra
sjuklig,sjuklig
studietid,studietid
gensvar,gensvaret
Niskanen,Niskanen
affärsidén,affärsidén
styrketräning,styrketräning
stav,staven
försöksheat,försöksheat
chefsjobb,chefsjobb
stjärngoss,stjärngossar
spanja,spanjor
svimmaa,svimmat
knäckd,knäckt
döe,döende
sma,sma
höstsäsong,höstsäsong
logga,loggade
halsduk,halsduk
frihetsberövande,frihetsberövandet
Kaliningrad,Kaliningrad
mildra,mildrar
kanalisera,kanaliserar
registreringsskylt,registreringsskylt
inatt,inatt
mäktig,mäktigare
viking,vikingar
personalkostnad,personalkostnader
fullgod,fullgod
luttra,luttrad
Promenaden,Promenaden
stödpartie,stödpartier
änglavakt,Änglavakt
formulera,formulerades
aktiva,aktivas
överkropp,överkroppen
kröntes,kröntes
professur,professur
kist,kista
pausa,pausat
middlesbrough,Middlesbrough
Melanie,Melanie
femhundra,femhundra
ändock,ändock
synagoga,synagogan
Lavrovs,Lavrovs
skapelse,skapelser
styrfart,styrfart
luftstrup,luftstrupar
klickaa,klickat
kamal,Kamala
sexhandel,sexhandeln
förfärad,förfärade
trolleri,trolleri
boys,boys
omhoppning,omhoppningen
snubbe,snubbe
sansad,sansad
honda,Honda
atomvap,atomvapen
vallista,vallistan
ursprung,ursprunget
tjata,tjatat
dejta,dejtar
Dalén,Dalén
plusbetyg,plusbetyg
poängkung,poängkung
skiva,skiva
Dietz,Dietz
hårdast,Hårdast
hundmat,hundmat
partiledarbyte,partiledarbytet
riv,riv
kompost,kompost
inboka,inbokade
mohammad,Mohammad
dalgång,dalgångar
energidryck,energidryck
brod,broder
förvara,förvarades
orkestrerad,orkestrerade
garand,garant
livechatt,livechatt
tobaksjätt,tobaksjätten
ackumulera,ackumulerade
smakprov,smakprov
klackarna,klackarna
jak,jakt
toppkandidat,toppkandidater
signera,signerar
Morran,Morran
torp,torp
Rolig,Roligt
höstlovsledig,höstlovslediga
nostalgisk,nostalgisk
jättebalsami,jättebalsamin
mixa,mixa
coacha,coachade
cyberbrott,cyberbrott
pådriva,pådrivande
