Morph-lemma,Morph-inflection
rykke,rykte
bevegelsesfrihet,bevegelsesfrihet
skattepliktig,skattepliktig
forenkling,forenkling
søker,søker
studiested,studiestedet
nettside,nettsida
storavis,storavisa
sjanger,sjangere
foreldelse,foreldelsen
visestatsminist,visestatsminister
luftmasse,luftmasser
politiker,politikeres
gedigne,gedigne
revolusjonær,revolusjonære
bukke,bukker
saksøker,saksøkerne
læreplass,læreplass
hjule,hjulet
ishockeyforbund,ishockeyforbundet
nerv,nerven
oppmoding,oppmodinga
fæl,fæl
fase,faser
statsobligasjone,statsobligasjoner
livsfar,livsfare
studiespesialisering,studiespesialisering
travløp,travløp
enkeltmennesk,enkeltmenneske
utslag,utslagene
referate,referatet
sikkerhetsansvarlig,sikkerhetsansvarlig
damefotball,damefotball
pensjonsordning,pensjonsordninger
fri,fridd
sperrebånd,sperrebånd
røykutvikling,Røykutvikling
publikumsoppslutning,publikumsoppslutning
fjellområd,fjellområdet
oversate,oversatte
teknokratregjering,teknokratregjering
overgangsrykte,overgangsryktene
militærbase,militærbaser
eig,eige
sifer,sifrene
gjenopprette,gjenopprettes
breddeidrett,breddeidretten
utspill,utspillene
tære,tære
tolerane,tolerante
marinebase,marinebase
prosessor,prosessoren
tvitre,tvitrer
kjelke,kjelke
livsstilsendring,livsstilsendring
økosystem,økosystemet
faktabasert,faktabasert
gutt,gutters
kokebok,kokebok
telle,telles
skjema,skjemaer
medregne,medregnet
manesje,manesjen
mg,mg
mellomting,mellomting
åpenhet,åpenheten
opprulling,opprulling
slukningsarbeid,slukningsarbeidet
fylkesråd,fylkesrådets
soya,soya
solide,solide
Alvorlig,Alvorlige
synder,synderen
forum,fora
Alvorlig,Alvorlig
brannøvelse,brannøvelse
arbeidsminister,arbeidsministeren
referatforbud,referatforbud
selvbestemt,selvbestemt
skikk,skikker
tiåring,tiåringer
éin,éin
skolekamerat,skolekamerater
suksessrik,suksessrik
venn,vennens
sjarm,sjarmere
Amerikanske,Amerikanske
flyvning,flyvningen
generøs,generøse
kommunikasjonssentral,kommunikasjonssentral
botulisme,botulisme
sult,sulter
tipper,tipperne
forhistorisk,forhistoriske
Analytiker,Analytikere
snakkesalig,snakkesalig
debutplata,debutplata
politihelikopter,politihelikoptre
avgangselev,avgangselevene
lavinntekt,lavinntekt
hoppkommentator,hoppkommentator
eldstemann,eldstemann
respekt,Respekt
Musiker,Musiker
giftsprøyte,giftsprøyte
fugler,fugler
risikere,risikert
innkjøpe,innkjøpt
varemerke,varemerket
landskvinn,landskvinnen
strekspiller,strekspilleren
sluke,sluke
kjegle,kjegler
ANDRE,ANDRE
ferjekaia,ferjekaia
sprekk,sprekkene
mottakssent,mottakssenter
sharialov,sharialover
missil,missil
uvisshet,uvisshet
høyreekstremisme,høyreekstremisme
jevnspil,jevnspilt
volt,volten
favorittfall,favorittfall
green,greenen
jetlag,jetlag
krampe,kramper
galoppere,galopperer
flittig,flittige
monopol,monopolet
perifer,perifere
formulere,formulerer
Aner,Aner
avtrykk,avtrykk
hjemvendt,hjemvendte
avhengighete,avhengigheten
skikkelig,Skikkelig
bedrift,bedriftenes
fast,fasten
demon,demoner
konsulat,konsulater
dekan,dekan
krysserrakett,krysserraketter
angrep,Angrep
hamstringskade,hamstringskade
livsgrunnlag,livsgrunnlaget
kompensasjonsordning,kompensasjonsordning
The,the
Anklager,Anklager
majoritetsbefolkning,majoritetsbefolkningen
høyreorientert,høyreorienterte
drivstoffe,drivstoffet
kommuneadvokat,kommuneadvokat
gruvevirksomhet,gruvevirksomhet
bosetning,bosetning
gruppevoldtekt,gruppevoldtekt
stupetårn,stupetårn
personlighetsforstyrrels,personlighetsforstyrrelser
ultimatu,ultimatumet
pensjon,pensjonene
Annonsen,Annonsen
anonym,Anonyme
dryss,dryss
lokaloppgjør,lokaloppgjøret
anonymisere,anonymisert
influensavirus,influensavirus
Ansvaret,Ansvaret
grunnskole,grunnskole
antagelig,Antagelig
overført,overført
oljerigg,oljerigg
bjørne,bjørner
pløyd,pløyd
leietager,leietagere
lei,leien
kakerlakke,kakerlakker
Schengen,Schengen
Ante,Ante
monstr,monstrene
bergvegg,bergveggen
AgustaWestland,AgustaWestland
kompromiss,kompromisset
handlingsregel,handlingsregel
voldgiftsrett,voldgiftsretten
alkoholholdig,alkoholholdig
partiprogramme,partiprogrammet
kolesterol,kolesterol
blodsukke,blodsukker
brukergrensesnitt,brukergrensesnitt
applikasjon,applikasjon
oppdatering,oppdateringen
oppgradering,oppgraderingen
programmere,programmere
gift,gifte
ungdomsorganisasjon,ungdomsorganisasjon
vigselsrett,vigselsretten
Partisekretær,Partisekretær
slant,slant
overivrig,overivrige
etiopisk,etiopiske
administrere,administrerer
stamm,stammer
fik,fik
avvikende,avvikende
kollektivfeltet,kollektivfeltet
fjernkontroll,fjernkontroll
Arbeider,Arbeiderne
rumener,rumenerne
fylkesrådsleder,fylkesrådsleder
konsekvensutrede,konsekvensutrede
nestleder,nestlederen
sanitæranlegg,sanitæranlegg
veiprosjekt,veiprosjektene
tverrfaglig,tverrfaglig
tungmetall,tungmetaller
psykolog,psykologene
klarlegge,klarlegge
innflytting,innflytting
utmatte,utmattet
kris,krisa
tariffavtale,tariffavtalene
virkemidl,virkemidlene
frustrasjon,frustrasjoner
skjebne,skjebner
imøtegå,imøtegå
trusselbilde,trusselbilde
ISIS,ISIS
pusse,pusset
idrettsarena,idrettsarena
kilo,kiloene
nisje,nisje
forord,forord
nykommer,nykommere
vinyl,vinyl
skoleelev,skoleelevene
urutinere,urutinert
dopingspørsmål,dopingspørsmål
År,År
nazist,nazist
iallefall,iallefall
serv,server
reture,returer
nytte,nyttet
tuareg,tuaregene
Iføre,Iført
sprinttren,sprinttrener
sprintlandslag,sprintlandslaget
Tanavassdrag,Tanavassdraget
blott,blott
fosterforeldre,fosterforeldre
offiser,offiseren
armbånd,armbåndet
hjerterytme,hjerterytme
søksmåle,søksmålet
dopingavsløring,dopingavsløringene
nøl,nøler
forlegger,forleggere
samfunnsengasjere,samfunnsengasjerte
sikring,sikringen
jævel,jævel
tvangssammenslåing,tvangssammenslåing
lest,lest
urinprøve,urinprøve
snømangel,snømangel
landslagsløper,landslagsløpere
stadion,stadionet
veldedighetskamp,veldedighetskamp
forbinde,forbinde
vitneforklaringe,vitneforklaringene
egyptisk,Egyptisk
redningshelikoptr,redningshelikoptrene
planprogram,planprogram
beskytt,beskytter
værharde,værharde
rabatt,rabatten
sjakkforbund,sjakkforbundet
fragment,fragmenter
opprydningsarbeid,opprydningsarbeid
benbrudd,benbrudd
tekniker,teknikerne
lovendring,lovendringene
henleggelse,henleggelsen
radiokanale,radiokanaler
fotgjenger,fotgjengeren
steinras,steinraset
målområde,målområdet
tigge,tigget
terrorist,terroristens
flertall,flertallets
barke,barker
overpris,overpris
inngrep,inngrepene
Vestfoldbanen,Vestfoldbanen
bortover,bortover
organdonasjon,organdonasjon
treningsanlegg,treningsanlegg
grøft,grøft
håndbevegels,håndbevegelser
sveve,svevde
kronprinsfamili,kronprinsfamiliens
belyse,belyser
julesang,julesanger
fylkesveg,fylkesvegene
inspirasjonskilde,inspirasjonskilde
holdepunkt,holdepunkt
millionklasse,millionklassen
rulletrapp,rulletrapp
nordligste,nordligste
hjelpeorganisasjon,hjelpeorganisasjon
profittere,profittere
assosiere,assosieres
lederstilling,lederstillinger
ekorn,ekorn
hak,haken
klassetrinn,klassetrinn
framholde,framholdt
eai,eai
assisterend,Assisterende
kvitte,kvitter
suksesshistorie,suksesshistorie
maktspill,maktspill
astronom,astronomer
skalp,skalp
leukemi,leukemi
krans,krans
jordprøv,jordprøver
romfar,romfart
forfulgte,forfulgte
undervisningsopplegg,undervisningsopplegg
klimaproblem,klimaproblemet
busstilbud,busstilbudet
frita,fritar
skjørt,skjørtene
familieforhold,familieforhold
detonere,detonert
fortelling,fortellingene
redningsleder,redningslederen
kamptrening,kamptrening
erkjennelse,erkjennelsen
kroppsspråk,kroppsspråk
ønsket,ønskede
forside,forsider
no,noens
kadavr,kadavrene
toppidrettsutøver,toppidrettsutøver
terrorisere,terrorisere
spillutvikler,spillutviklere
refse,refses
forskningssenter,forskningssenteret
lungetransplantasjon,lungetransplantasjon
ynkelig,ynkelig
unnskylde,unnskylder
slektning,slektningene
lydighet,lydighet
begrense,begrensende
teft,teft
maktesløshet,maktesløshet
spir,spirer
eliteklasse,eliteklassen
AT,AT
stemple,stemples
forsmak,forsmak
pengesumm,pengesummen
Løken,Løken
digg,digg
arrangementssjef,arrangementssjef
sørlendinge,sørlendingen
totalitær,totalitær
skadevirkning,skadevirkninger
fremleggelse,fremleggelsen
passasjera,passasjerar
rødgrøn,rødgrønt
kontorlokaler,kontorlokaler
militærbase,militærbase
vurderingsevne,vurderingsevne
kryssing,kryssing
elevrådsleder,elevrådsleder
hjern,hjerner
bransj,bransjens
kulehull,kulehull
segment,segment
arkitektkonkurranse,arkitektkonkurranse
medlemstall,medlemstallet
partipisk,partipisken
langdistanseløpe,langdistanseløper
Vasaloppet,Vasaloppet
konjakk,konjakk
miljøstiftelse,miljøstiftelsen
Australske,Australske
svømmer,svømmeren
hol,holmer
putt,putter
Muslimske,Muslimske
mafiavirksomhet,mafiavirksomhet
fornærmelse,fornærmelse
Jurgen,Jurgen
larm,larm
tungrodd,tungrodd
flashback,flashback
skjelle,skjelle
opprydningsaksjon,opprydningsaksjon
Innsparinger,Innsparinger
svinne,svinner
harme,harme
ambassadør,ambassadører
bettingselskap,bettingselskap
deppe,deppet
verdenscupseie,verdenscupseier
appellutvalg,appellutvalget
spillselskap,spillselskapene
verdenscupleder,verdenscuplederen
sjokkere,Sjokkert
amatør,amatører
sjeldent,Sjeldent
grafsing,grafsing
skamløs,skamløs
kjærlighet,Kjærligheten
stav,staven
kreftbehandling,kreftbehandlingen
fraråde,fraråde
Heftig,Heftig
plussgrade,plussgrader
landområde,landområdene
julevære,juleværet
carr,carr
ekroll,ekroll
utenlandske,Utenlandske
besvær,besvær
innbytte,innbytte
svime,svime
tunnelvegg,tunnelveggen
krig,krige
fyllebråk,fyllebråk
varmerekorde,varmerekorder
takt,takten
elgpark,elgpark
skredområdet,skredområdet
null,Null
dopingdømt,dopingdømte
klubbkarrier,klubbkarrieren
avbrute,avbrutt
resistent,resistente
tannlegestol,tannlegestolen
elgjakt,elgjakta
helsepolitikke,helsepolitikken
leverandørliste,leverandørlister
Lege,Lege
gen,genene
vassdrag,vassdragene
årsverk,årsverkene
avslutte,avsluttede
yrkesaktiv,yrkesaktiv
trøndelagsfylk,trøndelagsfylkene
særforbund,særforbundene
varslingstjeneste,varslingstjeneste
avdeling,Avdelingen
merarbeid,merarbeid
flyktningspionasje,flyktningspionasje
Avdelingsleder,Avdelingsleder
divisjonsdirektør,divisjonsdirektør
betydningsfull,betydningsfulle
handelspartner,handelspartnere
spesialtrent,spesialtrente
Opp,Opp
deltaker,deltakeren
UTEN,UTEN
familie,families
klimaforhandling,Klimaforhandlingene
klimafiasko,klimafiasko
smugle,smugler
spising,spising
skri,skred
Finske,Finske
Disney,Disneys
Oh,Oh
fysiologi,fysiologi
kidnapper,Kidnapperne
busse,busses
papirlager,papirlageret
Erklærte,Erklærte
firehjuling,firehjulingen
reserveløsning,reserveløsning
hockeygutte,hockeygutta
baskisk,baskiske
manndomsprøv,manndomsprøven
kjempeløft,kjempeløft
knuse,knuses
frikjent,Frikjent
besøksrekord,besøksrekord
sanitærforhold,sanitærforhold
medaljejage,medaljejagende
uhemmet,uhemmet
skeis,skeis
motbakkeløp,motbakkeløpet
eksepsjonelle,eksepsjonelle
gjørma,gjørma
Xuereb,Xuereb
lovprise,lovpriser
kontre,kontre
sponse,sponses
aktørar,aktørar
innbrot,innbrot
spilleforlengelse,spilleforlengelsen
idrettsstyr,idrettsstyret
opposisjonspolitiker,opposisjonspolitikeren
dommeravhør,dommeravhørene
grop,groper
sosiologi,sosiologi
oljefelte,oljefeltet
sykkelmiljø,sykkelmiljøet
drømmedebut,drømmedebut
doktorgradsavhandling,doktorgradsavhandling
smittevernlege,smittevernlege
paralympisk,paralympiske
sovemedisin,sovemedisin
barnetoge,barnetoget
fergekai,fergekai
drømmetreff,drømmetreff
kattung,kattungene
tyskernes,tyskernes
kurere,kurert
sydove,sydover
sykedrosje,sykedrosje
Mordt,Mordt
restaurere,restaurerer
byggesaksled,byggesaksleder
CargoNet,CargoNet
rettssale,rettssaler
sentrumsnær,sentrumsnære
Os,Os
lektor,lektor
Ruset,Ruset
Kvinnelig,Kvinnelige
bivirkning,bivirkning
tariffavtal,tariffavtalen
mediestrategi,mediestrategi
tiltro,tiltroen
begrensning,begrensningen
gjenganger,gjenganger
tidende,tidende
Breivang,Breivang
leksjon,leksjon
langrennsstjern,langrennsstjernene
paralympics,paralympics
glise,glise
skyteban,skytebanen
reklamekampanje,reklamekampanjer
forfjamset,forfjamset
overvåkningsprogramm,overvåkningsprogrammet
motorsykkelklubb,motorsykkelklubben
tennisspiller,tennisspilleren
Endelig,Endelig
valgløft,valgløftene
antidoping,antidoping
elve,elver
unison,unison
fortegn,fortegn
krypinn,krypinn
Håpe,Håper
lun,lun
sonar,sonar
hersker,herskere
feire,Feirer
etterlys,etterlyser
småbåthavne,småbåthavna
småbåt,småbåtene
Norsk,Norske
Beredskapen,Beredskapen
attraksjon,attraksjonen
rekordmye,rekordmye
budrund,budrunden
fengselsvesen,fengselsvesenet
herrelag,herrelaget
hundelov,hundeloven
helgevær,helgeværet
partiledernes,partiledernes
skru,skruer
debattredaktør,debattredaktør
Irske,Irske
mobilkund,mobilkunder
ringe,ringes
forsvarsadvokat,forsvarsadvokat
skolefri,skolefri
Åpen,Åpen
sponsorat,sponsorat
för,för
hekte,hekta
vinnerskalle,vinnerskalle
barnevogn,barnevognen
tilknytte,tilknyttede
tippetips,tippetips
bettingselskap,bettingselskaper
henry,Henry
smørblid,smørblid
hardnakket,hardnakket
mobbe,mobbes
begredelig,begredelig
kaká,Kaká
spelar,spelar
landbruksminister,Landbruksministeren
vinsalg,vinsalget
vek,vekers
alarm,alarmer
operasjef,operasjef
spesialbygd,spesialbygde
minstekrav,minstekrav
feministen,feministen
fredspriskonsere,fredspriskonsert
millionerstatning,millionerstatning
friidrettsutøver,friidrettsutøvere
attval,attval
judo,judo
selvsikker,selvsikker
oppvisningskamp,oppvisningskamp
utfordrer,utfordreren
ødelegge,Ødelegger
serieavslutning,serieavslutningen
løne,lønte
langrenn,langrennet
spurtsei,spurtseier
sesonginnledning,sesonginnledningen
vekstbedrift,vekstbedrifter
Engen,Engen
forurensning,forurensningen
sjel,sjelen
kylling,kyllinger
påskjønnelse,påskjønnelse
strømnett,strømnett
google,google
regjeringsbygg,regjeringsbygg
arbeidsgrupp,arbeidsgrupper
grunnskole,grunnskoler
bachelorgrad,bachelorgrad
voldsmenn,voldsmenn
lovbrudd,lovbruddene
rot,rotet
fengselsmur,fengselsmurene
gullmedalje,gullmedaljene
hvitfisknæring,hvitfisknæringen
uegn,uegnet
toårig,toårige
milliardkontrakt,milliardkontrakt
bystyremøte,bystyremøtet
krabb,krabber
lokalprodusere,lokalprodusert
beduine,beduiner
kortsvindel,kortsvindel
bekymringsbrev,bekymringsbrev
svane,svane
steinmasse,steinmasser
sinke,sinke
innvandre,innvandrer
isolat,isolat
grunnstøting,grunnstøting
båttrafikk,båttrafikken
ferjeavgang,ferjeavganger
sikkerhetshensyn,sikkerhetshensyn
motorsyklist,motorsyklister
poengstraff,poengstraffen
sjakkforbund,sjakkforbund
regjeringssondering,regjeringssonderingene
seriefinal,seriefinalen
listetoppe,listetoppene
forhåndsfavoritte,forhåndsfavorittene
brit,britens
finaledag,finaledagen
sammenlagtvinne,sammenlagtvinner
skiflygingsbakk,skiflygingsbakken
tåre,Tårene
overlevere,overleverer
veksthus,veksthus
førstegangstjen,førstegangstjeneste
semje,semje
rar,rareste
avtale,Avtale
maksimum,maksimum
prøvesprengning,prøvesprengninger
kunngjøre,kunngjøres
skattebetaler,skattebetalere
skatteparadis,skatteparadis
besøkstall,besøkstallet
sølvgruv,sølvgruvene
forskerteam,forskerteam
urmakerran,urmakerran
selvsikkert,selvsikkert
naving,naving
elgkua,elgkua
kioskran,kioskran
medisinbruk,medisinbruk
Avtroppende,Avtroppende
karrieremulighete,karrieremuligheter
ventil,ventil
OPCWs,OPCWs
sosialminister,sosialminister
Avvise,Avviser
skuespille,skuespiller
katolikk,katolikkene
small,small
østfoldinge,østfoldingene
sammenlagtleder,sammenlagtleder
tvilling,tvilling
hemme,hemmet
seiersrekke,seiersrekke
donere,donerer
cupmester,cupmestere
munter,munter
kloakkrør,kloakkrør
videoklippe,videoklippet
balansere,balanserte
bokutgivels,bokutgivelsen
curle,curlet
følelsesmessig,følelsesmessige
lydbøke,lydbøker
atomreaktor,atomreaktor
merking,merkingen
ispe,ispedd
helseplag,helseplager
intensitet,intensiteten
finanssektor,finanssektoren
tone,tonet
yrende,yrende
bortføring,bortføringer
likne,likne
underslag,underslaget
velvilje,velvilje
fjerning,fjerningen
minute,minutes
spesialist,spesialistene
himmelstrøk,himmelstrøk
kinosjef,kinosjef
komposisjone,komposisjoner
rettsal,rettsalen
kano,kanoen
helgardere,helgardere
il,il
plantasj,plantasjene
forsvarar,forsvarar
betalingskort,betalingskort
kontrovers,kontroversene
enkemann,enkemann
utenomsportslig,utenomsportslig
tweet,tweeten
feriested,feriestedet
Olje,Olje
skurk,skurk
manuskript,manuskripter
stevning,stevning
inntektsvekst,inntektsvekst
samferdselssjef,samferdselssjef
komponist,komponister
knall,knall
Open,Open
tideel,tideler
føyk,føyk
gruppeleiar,gruppeleiar
spøkelsesby,spøkelsesby
grovest,groveste
latin,latin
frisparkperle,frisparkperle
tiårsperiode,tiårsperiode
seddel,seddelen
sedl,sedler
værfast,værfast
leve,leven
United,Uniteds
slag,slagen
overgangsfront,overgangsfronten
hoppsjef,hoppsjef
sjark,sjarken
champagn,champagnen
veistandarde,veistandarden
unnlo,unnlot
spøkelse,spøkelser
føl,føle
oljeekvivalent,oljeekvivalenter
gjenstod,gjenstod
flytekniker,flytekniker
spørreundersøkels,spørreundersøkelsen
blomstrende,blomstrende
tr,tren
flomme,flommen
redskape,redskaper
vidunderbarn,vidunderbarnet
NESTEN,NESTEN
mandatfordeling,mandatfordelingen
mikrofon,mikrofoner
dyp,dypest
kemner,kemneren
heft,heftet
mønstr,mønstrene
barn,Barna
kvale,kvalt
problematikk,Problematikken
kris,krisene
Barnet,Barnets
fortere,fortere
le,ledd
Barn,Barns
pornofilt,pornofilter
grensevakt,grensevakter
pengestrømme,pengestrømmen
statsviter,statsviteren
Basen,Basen
stortingsmandat,stortingsmandater
grunnlegger,grunnleggerne
toaletter,toaletter
morgensending,morgensending
potent,potent
grad,graders
handicap,handicap
politibåt,politibåten
nabodistrikte,nabodistriktene
telting,telting
fryktløs,fryktløse
blåkopi,blåkopi
arbeidsdeling,arbeidsdeling
psykososial,psykososiale
fiskebåt,fiskebåten
overnattingstilbud,overnattingstilbud
Fastlege,Fastlege
helseråd,helseråd
lykkenivå,lykkenivået
trenerbenk,trenerbenken
hovedpoeng,hovedpoeng
sal,salene
vikariat,vikariat
kontrollerende,kontrollerende
jobbjakt,jobbjakt
passasjerar,passasjerar
behandle,behandla
kamphan,kamphanene
vanær,vanære
landslagsmål,landslagsmål
nakkesmert,nakkesmerter
fornøyelse,fornøyelse
skadefritt,skadefritt
rettmessig,rettmessig
straffskuld,straffskuld
livsfare,livsfare
aktør,aktøren
rentefradrag,rentefradrag
sæverud,Sæverud
nødutgang,nødutganger
symbolisere,symboliserer
ettergive,ettergivende
biskop,biskopene
overvekt,overvekten
danke,danket
forkjemper,forkjempere
forspill,forspill
studentsamskipnade,studentsamskipnaden
matvarekjed,matvarekjeden
Benedikte,Benedikte
grip,grip
Benteke,Benteke
debutsesong,debutsesongen
habilitet,habiliteten
kraftproduksjon,kraftproduksjon
valgløfte,valgløfte
beregning,Beregninger
paraplyorganisasjon,paraplyorganisasjonen
drapsvåpen,drapsvåpen
representere,representeres
bergensban,Bergensbanen
kuppe,kuppet
slagplan,slagplanen
posere,posert
døvbli,døvblinde
Berlusconi,Berlusconis
prosjektil,prosjektil
berolige,beroliget
pelsdyr,pelsdyr
saumfare,saumfare
smell,smelle
fusk,fusk
Beslutningen,Beslutningen
allsang,allsangen
hoft,hoftene
inspirasjon,inspirasjonen
ambulansehelikopt,ambulansehelikopter
ytelsesbasere,ytelsesbaserte
sultestreik,sultestreik
løsn,løsner
betingels,Betingelsene
engelsk,Engelske
kortesje,kortesjen
soloalbum,soloalbum
rivalisering,rivaliseringen
forskningsprosjekt,forskningsprosjekter
aksjekurs,aksjekursen
Pent,Pent
strøk,strøken
drepende,drepende
prikk,prikker
haug,hauger
blinkskudd,blinkskudd
jente,jenten
forevig,foreviget
fyk,fyke
merk,merker
demping,demping
gjerning,gjerningen
omvei,omveier
forhjul,forhjulet
syne,syner
Bilførere,Bilførere
bilist,Bilister
usikr,usikret
ombudsmann,ombudsmann
billett,Billettene
håpefulle,håpefulle
kulturarrangement,kulturarrangementer
Billig,Billig
bygningsmasse,bygningsmasse
Torridalsveien,Torridalsveien
ruste,rustes
Biskop,Biskop
vegne,vegner
fotballkamp,fotballkampen
Bjarne,Bjarne
danser,danseren
Bjarte,Bjarte
lokallag,lokallaget
tilleggsminutt,tilleggsminutter
typisk,Typisk
føling,føling
langtur,langturer
sekst,seksten
fylkestingsrepresentant,fylkestingsrepresentant
kunnskapssamfunn,kunnskapssamfunnet
mistenkeliggjøring,mistenkeliggjøring
regelendring,regelendringer
autograf,autograf
Nettsiden,Nettsiden
andreplass,andreplasser
basketballkamp,basketballkamp
valgkrets,valgkretsene
rotere,roterer
saml,samle
partikollega,partikollegaer
kantin,kantinen
pub,puber
kontraktsforhandling,kontraktsforhandlinger
Midelfart,Midelfart
fylkesvaraordfører,fylkesvaraordfører
nærområde,nærområde
forsendelse,forsendelser
statsministerkandidat,statsministerkandidaten
etterforsker,etterforskeren
håndskrevne,håndskrevne
saus,saus
nybygging,nybyggingen
dopingtatt,dopingtatt
sengepost,sengepost
overdrivelse,overdrivelse
Lite,Lite
nakenbilde,nakenbilde
debattant,debattant
konsoll,konsoll
Partilederne,Partilederne
prege,prega
villmarke,villmarka
myr,myr
eksperimenter,eksperimentere
kommunestruktur,kommunestrukturen
fallhøyde,fallhøyden
midlar,midlar
sjenerende,sjenerende
hevnangrep,hevnangrep
gitar,gitarer
klo,kloa
bildeserie,bildeserie
fagblad,fagbladet
blidgjøre,blidgjøre
sjel,sjela
motorsykkelulykke,motorsykkelulykke
hitlist,hitlistene
fosse,fosser
ordre,ordrer
selger,selger
bok,Boka
oversettelse,oversettelser
fantasifull,fantasifulle
politietterforsker,politietterforskeren
kragebein,kragebeinet
portrettere,portretterer
boligkjøper,boligkjøpere
raid,raid
sprinte,sprintet
kompanjong,kompanjongen
slitt,slitte
veiutbygging,veiutbyggingen
melk,melka
fôrmangel,fôrmangel
lønnsoppgjør,lønnsoppgjør
flyskrekk,flyskrekk
most,most
batalje,batalje
jord,jordas
Jegere,Jegere
bosetting,bosettingene
kveita,kveita
fødeby,fødebyen
kommunehus,kommunehuset
ingunn,Ingunn
variabel,variabelt
sprudle,sprudlet
nød,nøden
målsjans,målsjansene
beitenæring,beitenæringa
selvstyremyndighet,selvstyremyndigheten
refleksvest,refleksvest
åte,åte
alliansepartn,alliansepartner
idrettsutøver,idrettsutøveren
middelaldrende,middelaldrende
lyslugg,lysluggen
musikkmiljø,musikkmiljøet
munk,munk
vegetasjon,vegetasjon
boligblokk,boligblokken
skolebygning,skolebygningen
brage,bragte
brannstiftelse,brannstiftelse
rasa,rasa
korps,korpset
slukningsarbeid,slukningsarbeid
rømning,rømninger
branntilløp,branntilløpet
nabohus,nabohus
spesialstyrke,spesialstyrke
overlepp,overleppen
skjelvende,skjelvende
frisøre,frisører
bransj,Bransjen
umåtelig,umåtelig
røff,røffe
overlegen,overlegne
pule,pule
eliteserielag,eliteserielaget
fortjene,Fortjener
Brennende,Brennende
sikkerhetsson,sikkerhetssonen
svovel,svovel
smittefare,smittefare
postkontor,postkontoret
stile,stilet
lokalsykehus,lokalsykehuset
våpentrening,våpentrening
milits,militsene
nedrykksklar,nedrykksklare
stoisk,stoisk
tie,tie
OMSTRIDT,OMSTRIDT
julelåt,julelåt
bilekspere,bilekspert
klesskap,klesskapet
dress,dressene
tungolje,tungolje
førerløs,førerløse
knutepunkt,knutepunkt
hiv,hive
mate,mate
staver,staver
kulturbudsjett,kulturbudsjettet
innsamlingsaksjon,innsamlingsaksjon
krus,krus
nasjonalprodukt,nasjonalprodukt
senter,senterets
tarmkreft,tarmkreft
smakløs,smakløst
arkitektfirma,arkitektfirmaet
avgiftsfri,avgiftsfri
handsamast,handsamast
debattere,debatteres
budsjettstrid,budsjettstriden
rømling,rømlingen
refreng,refreng
rørledning,rørledninger
gangsti,gangsti
FÅ,FÅ
helseforetak,helseforetaket
flertallsparti,Flertallspartiene
familiær,familiære
Busse,Bussene
kløft,kløften
planovergang,planovergang
overhøre,overhørte
anbud,anbudet
dødeligste,dødeligste
langflate,langflate
bydel,Bydelen
monument,monumenter
diktator,diktatorens
fotballspill,fotballspill
forsøksprosjekt,forsøksprosjekt
kostnadsram,kostnadsramme
fellesforbund,Fellesforbundet
Bygging,Bygging
material,materialene
statstilskudd,statstilskudd
euroområd,euroområdet
telefontrafikk,telefontrafikk
treningsstudio,treningsstudio
mesterligakamp,mesterligakampen
håndtrykk,håndtrykk
verdiløs,verdiløs
storklubb,storklubbene
magesmerte,magesmerter
villa,villaen
efte,efter
serieåpne,serieåpner
sametingspresident,sametingspresident
halvkule,halvkule
Hongkong,Hongkong
overgå,overgått
spillerprofil,spillerprofilen
høyreradikal,høyreradikale
snarvei,snarveier
Neill,Neill
treghet,treghet
lader,laderen
åre,åre
passasje,passasje
reservelag,reservelag
motbakk,motbakkene
superform,superform
propaganda,propagandaen
eksemplarisk,eksemplarisk
profilere,profilerer
seier,seierne
sug,sug
dras,dras
svirre,svirre
gren,grenene
selvstyre,selvstyrte
tville,tvilte
skjønn,skjønt
tallrik,tallrike
nominasjonskamp,nominasjonskamp
blinke,blinkene
djevl,djevlene
fleis,fleisen
forhandler,forhandleren
lederrygg,lederryggen
mildvær,mildværet
hyggeligere,hyggeligere
forløp,forløpet
uinteressant,uinteressante
finanskrise,finanskrise
dagslys,dagslyset
dataprogram,dataprogrammet
nødlanding,nødlanding
nødmelding,nødmeldingen
valglokal,valglokalet
idiotisk,idiotiske
egenandel,egenandel
symbolikk,symbolikk
skaper,skaperen
titte,tittet
helikoptersøk,helikoptersøk
demokrati,demokratier
underskuddsgaranti,underskuddsgaranti
boble,boblende
målløs,målløst
knekke,knekker
mesterskape,mesterskapet
gene,genene
regnvann,regnvann
treningsøkt,treningsøkter
forsone,forsone
notorisk,notorisk
diskre,diskret
tungtransport,tungtransporten
gruble,gruble
barnehus,barnehus
alp,alpene
arrangementsansvarlig,arrangementsansvarlig
plog,plogen
STORT,STORT
uforberedt,uforberedt
vulkan,vulkaner
gründer,gründerne
abortere,aborterte
forvitr,forvitret
brigadeleder,brigadeleder
port,porter
gamlesjef,gamlesjefen
persondata,persondata
mappe,mapper
hore,horer
stue,stuet
stiv,stivt
utgjøre,utgjort
papiravis,papiravis
dagene,Dagene
bryllupsreise,bryllupsreise
filmselskap,filmselskapet
uthengle,uthengt
hvittrøy,hvittrøyene
missiler,missiler
flora,flora
fauna,fauna
fosterdiagnostikk,fosterdiagnostikk
lovgiving,lovgiving
overbelaste,overbelastet
advokatfullmektig,advokatfullmektig
panel,panel
rutetilbud,rutetilbud
fredsprosesse,fredsprosesser
andrespor,andrespor
responstid,responstiden
